Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
1797,1798,8:45:00,JSMR,B,RG,3690,1,1,D,--,Open
12071,12072,8:45:00,JSMR,B,RG,3690,10,0,D,--,Withdrawn
26624,26625,8:45:02,JSMR,B,RG,3690,20,20,D,--,Open
44880,44881,8:45:07,JSMR,B,RG,3690,5,5,D,--,Open
48316,48317,8:45:08,JSMR,B,RG,3690,1,1,D,--,Open
50965,50966,8:45:12,JSMR,B,RG,3690,10,10,D,--,Open
55830,55831,8:45:18,JSMR,B,RG,3690,10,10,D,--,Open
61204,61205,8:50:02,JSMR,B,RG,3690,15,15,D,--,Open
61664,61665,8:50:47,JSMR,B,RG,3690,15,15,D,--,Open
565706,565707,9:13:06,JSMR,B,RG,3690,1,1,D,--,Open
917513,917514,9:37:18,JSMR,B,RG,3690,5,5,D,--,Open
1180747,1180748,10:03:09,JSMR,B,RG,3690,1,1,D,--,Open
1378273,1378274,10:26:49,JSMR,B,RG,3690,1,1,D,--,Open
2135935,2135936,14:09:17,JSMR,B,RG,3690,200,200,D,--,Open
2331754,2331755,14:33:47,JSMR,B,RG,3690,100,100,D,--,Open
15320,15321,8:45:01,JSMR,B,RG,3700,10,10,D,--,Open
18115,18116,8:45:01,JSMR,B,RG,3700,5,5,D,--,Open
33954,33955,8:45:03,JSMR,B,RG,3700,1,1,D,--,Open
34041,34042,8:45:03,JSMR,B,RG,3700,25,25,D,--,Open
48416,48417,8:45:08,JSMR,B,RG,3700,4,4,D,--,Open
50234,50235,8:45:11,JSMR,B,RG,3700,20,20,D,--,Open
52700,52701,8:45:14,JSMR,B,RG,3700,15,15,D,--,Open
55757,55758,8:45:18,JSMR,B,RG,3700,1,0,D,--,Withdrawn
58922,58923,8:46:34,JSMR,B,RG,3700,30,30,D,--,Open
60224,60225,8:48:32,JSMR,B,RG,3700,500,500,D,--,Open
61749,61750,8:50:56,JSMR,B,RG,3700,2,2,D,--,Open
739091,739092,9:24:14,JSMR,B,RG,3700,35,35,F,--,Open
1035937,1035938,9:48:09,JSMR,B,RG,3700,25,25,D,--,Open
1248935,1248936,10:10:43,JSMR,B,RG,3700,20,20,D,--,Open
11503,11504,8:45:00,JSMR,B,RG,3710,5,5,D,--,Open
18161,18162,8:45:01,JSMR,B,RG,3710,2,2,D,--,Open
50232,50233,8:45:10,JSMR,B,RG,3710,15,15,D,--,Open
451285,451286,9:07:17,JSMR,B,RG,3710,3,3,D,--,Open
50231,50232,8:45:10,JSMR,B,RG,3720,10,10,D,--,Open
51087,51088,8:45:12,JSMR,B,RG,3720,2,2,D,--,Open
41954,41955,8:45:05,JSMR,B,RG,3730,9,9,D,--,Open
50227,50228,8:45:10,JSMR,B,RG,3730,15,15,D,--,Open
50223,50224,8:45:10,JSMR,B,RG,3740,7,7,D,--,Open
50972,50973,8:45:12,JSMR,B,RG,3740,5,5,D,--,Open
25135,25136,8:45:01,JSMR,B,RG,3750,133,133,D,--,Open
31867,31868,8:45:02,JSMR,B,RG,3750,1,1,D,--,Open
34342,34343,8:45:03,JSMR,B,RG,3750,20,20,D,--,Open
50222,50223,8:45:10,JSMR,B,RG,3750,20,20,D,--,Open
52400,52401,8:45:13,JSMR,B,RG,3750,50,50,D,--,Open
52688,52689,8:45:14,JSMR,B,RG,3750,3,3,D,--,Open
55768,55769,8:45:18,JSMR,B,RG,3750,1,0,D,--,Withdrawn
61846,61847,8:51:03,JSMR,B,RG,3750,3,3,D,--,Open
62828,62829,8:52:37,JSMR,B,RG,3750,10,10,D,--,Open
918975,918976,9:37:27,JSMR,B,RG,3750,5,5,D,--,Open
2532323,2532324,14:57:54,JSMR,B,RG,3760,536,0,F,--,Withdrawn
14733,14734,8:45:01,JSMR,B,RG,3770,200,200,D,--,Open
14937,14938,8:45:01,JSMR,B,RG,3770,200,200,D,--,Open
45376,45377,8:45:07,JSMR,B,RG,3770,1,1,D,--,Open
50221,50222,8:45:10,JSMR,B,RG,3770,15,15,D,--,Open
451246,451247,9:07:17,JSMR,B,RG,3770,3,3,D,--,Open
