Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
7995,7996,8:45:00,JSMR,B,RG,3840,1,1,D,,Open
13180,13181,8:45:00,JSMR,B,RG,3840,10,10,D,,Open
17084,17085,8:45:01,JSMR,B,RG,3840,10,10,D,,Open
25219,25220,8:45:01,JSMR,B,RG,3840,2,2,D,,Open
25297,25298,8:45:01,JSMR,B,RG,3840,2,2,D,,Open
38343,38344,8:45:02,JSMR,B,RG,3840,20,20,D,,Open
41944,41945,8:45:03,JSMR,B,RG,3840,2,2,D,,Open
46653,46654,8:45:04,JSMR,B,RG,3840,30,30,D,,Open
50653,50654,8:45:05,JSMR,B,RG,3840,5,5,D,,Open
58394,58395,8:45:12,JSMR,B,RG,3840,10,10,D,,Open
60249,60250,8:45:14,JSMR,B,RG,3840,1,1,D,,Open
70725,70726,8:52:32,JSMR,B,RG,3840,15,15,D,,Open
617670,617671,9:16:10,JSMR,B,RG,3840,5,5,D,,Open
672002,672003,9:19:50,JSMR,B,RG,3840,1,1,D,,Open
763911,763912,9:26:31,JSMR,B,RG,3840,10,10,D,,Open
1307169,1307170,10:26:36,JSMR,B,RG,3840,1,1,D,,Open
1565293,1565294,11:08:59,JSMR,B,RG,3840,1,1,D,,Open
1577305,1577306,11:10:56,JSMR,B,RG,3840,1,1,D,,Open
1648682,1648683,11:24:27,JSMR,B,RG,3840,1,1,D,,Open
4648,4649,8:45:00,JSMR,B,RG,3850,1,1,D,,Open
29066,29067,8:45:02,JSMR,B,RG,3850,33,33,D,,Open
44785,44786,8:45:03,JSMR,B,RG,3850,15,15,D,,Open
60861,60862,8:45:15,JSMR,B,RG,3850,50,50,D,,Open
71610,71611,8:53:52,JSMR,B,RG,3850,5,5,D,,Open
342447,342448,9:02:05,JSMR,B,RG,3850,3,3,D,,Open
678594,678595,9:20:17,JSMR,B,RG,3850,10,10,D,,Open
681722,681723,9:20:30,JSMR,B,RG,3850,10,0,D,,Withdrawn
979353,979354,9:44:52,JSMR,B,RG,3850,25,25,D,,Open
1867468,1867469,13:48:30,JSMR,B,RG,3850,10,10,D,,Open
35426,35427,8:45:02,JSMR,B,RG,3860,5,5,D,,Open
62505,62506,8:45:17,JSMR,B,RG,3860,28,28,D,,Open
286526,286527,9:00:34,JSMR,B,RG,3860,30,0,D,,Withdrawn
984232,984233,9:45:24,JSMR,B,RG,3860,50,50,D,,Open
992733,992734,9:46:19,JSMR,B,RG,3860,260,260,D,,Open
3725,3726,8:45:00,JSMR,B,RG,3870,2,2,D,,Open
26271,26272,8:45:01,JSMR,B,RG,3870,50,50,D,,Open
884002,884003,9:35:47,JSMR,B,RG,3870,10,10,D,,Open
1476537,1476538,10:53:57,JSMR,B,RG,3870,10,10,D,,Open
36686,36687,8:45:02,JSMR,B,RG,3880,30,30,D,,Open
60293,60294,8:45:14,JSMR,B,RG,3880,1,1,D,,Open
66146,66147,8:46:02,JSMR,B,RG,3880,1,1,D,,Open
67889,67890,8:48:15,JSMR,B,RG,3880,1,1,D,,Open
613418,613419,9:15:55,JSMR,B,RG,3880,5,5,D,,Open
929716,929717,9:39:53,JSMR,B,RG,3880,1,1,D,,Open
3484,3485,8:45:00,JSMR,B,RG,3900,2,2,D,,Open
13741,13742,8:45:00,JSMR,B,RG,3900,5,5,D,,Open
32260,32261,8:45:02,JSMR,B,RG,3900,1,1,D,,Open
58414,58415,8:45:12,JSMR,B,RG,3900,3,3,D,,Open
58483,58484,8:45:12,JSMR,B,RG,3900,10,10,D,,Open
60289,60290,8:45:14,JSMR,B,RG,3900,1,1,D,,Open
62498,62499,8:45:17,JSMR,B,RG,3900,28,28,D,,Open
65804,65805,8:46:01,JSMR,B,RG,3900,50,50,D,,Open
680295,680296,9:20:24,JSMR,B,RG,3900,10,10,D,,Open
865865,865866,9:34:23,JSMR,B,RG,3900,100,0,D,,Withdrawn
876700,876701,9:35:12,JSMR,B,RG,3900,4,4,D,,Open
995226,995227,9:46:36,JSMR,B,RG,3900,1,1,D,,Open
1886643,1886644,13:51:05,JSMR,B,RG,3900,128,128,D,,Open
1959379,1959380,14:01:09,JSMR,B,RG,3900,10,10,D,,Open
2391748,2391749,14:59:55,JSMR,B,RG,3900,225,0,F,,Withdrawn
12157,12158,8:45:00,JSMR,B,RG,3910,20,20,D,,Open
35579,35580,8:45:02,JSMR,B,RG,3910,3,3,D,,Open
48867,48868,8:45:04,JSMR,B,RG,3910,1,1,D,,Open
50806,50807,8:45:05,JSMR,B,RG,3910,127,127,D,,Open
52918,52919,8:45:06,JSMR,B,RG,3910,5,5,D,,Open
908840,908841,9:37:54,JSMR,B,RG,3910,5,5,D,,Open
988782,988783,9:45:52,JSMR,B,RG,3910,128,128,D,,Open
3772,3773,8:45:00,JSMR,B,RG,3920,20,0,D,,Withdrawn
33346,33347,8:45:02,JSMR,B,RG,3920,1,1,D,,Open
48869,48870,8:45:04,JSMR,B,RG,3920,1,1,D,,Open
60295,60296,8:45:14,JSMR,B,RG,3920,1,1,D,,Open
62038,62039,8:45:17,JSMR,B,RG,3920,2,2,D,,Open
432506,432507,9:05:56,JSMR,B,RG,3920,1,1,D,,Open
906896,906897,9:37:43,JSMR,B,RG,3920,5,5,D,,Open
1175603,1175604,10:07:02,JSMR,B,RG,3920,20,20,D,,Open
25288,25289,8:45:01,JSMR,B,RG,3930,2,2,D,,Open
48018,48019,8:45:04,JSMR,B,RG,3930,1,1,D,,Open
66744,66745,8:46:31,JSMR,B,RG,3930,4,4,D,,Open
870160,870161,9:34:44,JSMR,B,RG,3930,1,1,D,,Open
904182,904183,9:37:29,JSMR,B,RG,3930,5,5,D,,Open
44158,44159,8:45:03,JSMR,B,RG,3940,63,63,D,,Open
338555,338556,9:01:55,JSMR,B,RG,3940,2,2,D,,Open
902208,902209,9:37:18,JSMR,B,RG,3940,5,5,D,,Open
1441857,1441858,10:47:59,JSMR,B,RG,3940,50,50,D,,Open
2391676,2391677,14:59:54,JSMR,B,RG,3940,221,0,F,,Withdrawn
4032,4033,8:45:00,JSMR,B,RG,3950,20,20,D,,Open
4185,4186,8:45:00,JSMR,B,RG,3950,5,5,D,,Open
4533,4534,8:45:00,JSMR,B,RG,3950,1,1,D,,Open
10480,10481,8:45:00,JSMR,B,RG,3950,5,5,D,,Open
25564,25565,8:45:01,JSMR,B,RG,3950,100,100,D,,Open
35584,35585,8:45:02,JSMR,B,RG,3950,2,2,D,,Open
51901,51902,8:45:06,JSMR,B,RG,3950,2,2,D,,Open
52775,52776,8:45:06,JSMR,B,RG,3950,1,1,D,,Open
60299,60300,8:45:14,JSMR,B,RG,3950,1,1,D,,Open
463308,463309,9:07:22,JSMR,B,RG,3950,10,10,D,,Open
681631,681632,9:20:30,JSMR,B,RG,3950,10,10,D,,Open
895312,895313,9:36:42,JSMR,B,RG,3950,2,2,D,,Open
900017,900018,9:37:06,JSMR,B,RG,3950,5,5,D,,Open
1001195,1001196,9:47:15,JSMR,B,RG,3950,10,10,D,,Open
1017802,1017803,9:48:59,JSMR,B,RG,3950,10,10,D,,Open
1588557,1588558,11:12:57,JSMR,B,RG,3950,20,0,D,,Withdrawn
1725138,1725139,13:30:10,JSMR,B,RG,3950,4,4,D,,Open
2315035,2315036,14:48:23,JSMR,B,RG,3950,100,100,D,,Open
3456,3457,8:45:00,JSMR,B,RG,3960,2,2,D,,Open
25185,25186,8:45:01,JSMR,B,RG,3960,5,5,D,,Open
42978,42979,8:45:03,JSMR,B,RG,3960,6,6,D,,Open
42997,42998,8:45:03,JSMR,B,RG,3960,3,3,D,,Open
48059,48060,8:45:04,JSMR,B,RG,3960,20,20,D,,Open
48941,48942,8:45:04,JSMR,B,RG,3960,2000,2000,D,,Open
58398,58399,8:45:12,JSMR,B,RG,3960,2,2,D,,Open
869236,869237,9:34:39,JSMR,B,RG,3960,2,2,D,,Open
872848,872849,9:34:57,JSMR,B,RG,3960,10,0,D,,Withdrawn
881364,881365,9:35:35,JSMR,B,RG,3960,1,1,D,,Open
971745,971746,9:44:03,JSMR,B,RG,3960,400,400,D,,Open
2090951,2090952,14:20:25,JSMR,B,RG,3960,30,0,D,,Withdrawn
10174,10175,8:45:00,JSMR,B,RG,3970,110,110,D,,Open
65121,65122,8:45:22,JSMR,B,RG,3970,100,100,D,,Open
69614,69615,8:50:53,JSMR,B,RG,3970,50,50,D,,Open
71352,71353,8:53:27,JSMR,B,RG,3970,10,10,D,,Open
871843,871844,9:34:52,JSMR,B,RG,3970,4,4,D,,Open
