Date,Open,High,Low,Close,Volume
15/03/2006,820,830,820,830,11989500
16/03/2006,830,850,830,850,34456000
17/03/2006,850,870,850,870,65590000
20/03/2006,860,870,850,860,43620500
21/03/2006,860,880,850,870,71578000
22/03/2006,860,870,850,860,39517000
23/03/2006,860,870,860,870,26271000
24/03/2006,880,890,870,880,23741500
27/03/2006,880,890,870,880,11008500
28/03/2006,890,890,870,890,22531000
29/03/2006,890,890,860,890,55432000
03/04/2006,900,900,880,900,36522000
04/04/2006,870,900,860,870,10957500
05/04/2006,880,880,870,880,5996500
06/04/2006,890,890,870,890,20429500
07/04/2006,890,900,880,890,10229000
11/04/2006,880,890,880,880,4953000
12/04/2006,920,930,880,920,70133504
13/04/2006,950,950,920,950,95448000
17/04/2006,950,960,930,950,47418500
18/04/2006,990,990,950,990,84558000
19/04/2006,970,990,970,970,42982000
20/04/2006,970,990,960,970,24450500
21/04/2006,960,970,950,960,27785500
24/04/2006,960,960,930,950,31332000
25/04/2006,950,950,930,950,27984000
26/04/2006,1030,1030,950,1030,148062496
27/04/2006,1020,1060,1010,1020,105556496
28/04/2006,1020,1140,1000,1130,163923504
01/05/2006,1150,1150,1100,1150,109156496
02/05/2006,1150,1150,1110,1120,56046500
03/05/2006,1140,1150,1070,1140,120000496
04/05/2006,1210,1240,1130,1210,226047504
08/05/2006,1180,1200,1170,1180,21568000
09/05/2006,1180,1220,1170,1180,79052496
10/05/2006,1170,1180,1140,1170,37623500
11/05/2006,1180,1200,1160,1180,27426500
12/05/2006,1160,1170,1140,1160,34384000
15/05/2006,1020,1150,1000,1020,75531504
16/05/2006,1050,1060,940,1050,98562000
17/05/2006,1060,1090,1050,1060,57263500
22/05/2006,910,1010,900,910,37755500
23/05/2006,970,970,880,970,64696000
24/05/2006,920,980,910,920,44337000
30/05/2006,970,1000,960,970,44917000
31/05/2006,940,960,930,940,24313500
01/06/2006,910,970,900,910,28180000
02/06/2006,970,980,910,970,40325500
05/06/2006,1000,1030,970,1000,50193500
06/06/2006,990,1010,970,990,40058500
07/06/2006,950,980,940,950,18135500
08/06/2006,910,940,890,910,57624500
09/06/2006,950,950,910,950,33739000
12/06/2006,940,960,920,940,21408500
13/06/2006,870,920,840,870,90299504
14/06/2006,870,870,840,870,28599000
15/06/2006,860,900,850,860,34055500
16/06/2006,930,930,880,930,75092000
19/06/2006,920,920,910,920,11086000
20/06/2006,900,900,880,900,16081000
21/06/2006,880,900,870,880,21321000
22/06/2006,880,900,870,880,38437500
23/06/2006,870,870,860,870,10726500
26/06/2006,870,870,860,870,8032000
27/06/2006,860,870,850,860,15089000
28/06/2006,850,860,840,850,11411500
29/06/2006,850,880,850,870,29967000
30/06/2006,880,900,870,880,32725000
03/07/2006,890,900,870,890,38643000
04/07/2006,920,930,900,920,71137504
05/07/2006,910,920,900,910,7795500
06/07/2006,930,930,890,930,30689000
07/07/2006,930,940,920,930,26666500
10/07/2006,930,950,910,930,13812000
11/07/2006,930,940,920,930,8469000
12/07/2006,950,950,920,950,31135500
13/07/2006,940,960,930,940,51304000
14/07/2006,920,930,910,920,32011000
17/07/2006,920,920,900,900,36929500
18/07/2006,920,930,910,920,26289000
20/07/2006,990,990,940,990,54376000
21/07/2006,970,990,970,970,31245000
24/07/2006,990,990,960,990,17942500
25/07/2006,980,1000,980,980,41976500
28/07/2006,1020,1050,1020,1020,12461000
31/07/2006,1050,1050,1030,1050,25849000
01/08/2006,1060,1080,1040,1060,46023000
02/08/2006,1070,1080,1050,1070,30863000
03/08/2006,1070,1080,1060,1070,32235000
04/08/2006,1050,1070,1050,1050,8676000
07/08/2006,1020,1070,1020,1020,40718500
08/08/2006,1020,1040,1010,1020,43065000
09/08/2006,1040,1050,1020,1040,46401500
10/08/2006,1040,1070,1020,1040,68026000
11/08/2006,1040,1060,1040,1040,13349500
14/08/2006,1050,1050,1040,1050,5654500
15/08/2006,1080,1080,1050,1080,37403500
16/08/2006,1080,1100,1070,1080,28783500
22/08/2006,1060,1090,1060,1060,9632000
23/08/2006,1100,1100,1060,1100,18202500
24/08/2006,1160,1180,1100,1160,128469504
25/08/2006,1140,1170,1120,1140,71563504
28/08/2006,1130,1150,1130,1130,22286000
29/08/2006,1170,1170,1140,1170,35610500
30/08/2006,1180,1190,1160,1180,43230000
31/08/2006,1190,1220,1160,1190,87569000
01/09/2006,1200,1220,1190,1200,39299000
04/09/2006,1210,1220,1190,1210,34116500
05/09/2006,1190,1210,1190,1190,16543500
06/09/2006,1200,1200,1190,1200,6857500
07/09/2006,1180,1210,1180,1180,14423000
08/09/2006,1200,1210,1180,1200,17367500
11/09/2006,1180,1200,1170,1180,7511000
12/09/2006,1150,1170,1120,1150,28626000
13/09/2006,1200,1200,1150,1200,59952000
14/09/2006,1250,1250,1200,1250,93905504
15/09/2006,1250,1250,1240,1250,20265500
19/09/2006,1270,1280,1250,1270,45140500
20/09/2006,1270,1270,1240,1270,29505000
21/09/2006,1270,1270,1260,1270,15689000
22/09/2006,1260,1280,1260,1260,28507000
25/09/2006,1250,1260,1250,1250,13823500
26/09/2006,1240,1260,1230,1240,8378500
27/09/2006,1250,1260,1230,1250,26159500
28/09/2006,1240,1250,1230,1240,32286000
29/09/2006,1250,1250,1240,1250,15217000
02/10/2006,1240,1250,1230,1240,6417000
03/10/2006,1240,1260,1240,1240,16675500
04/10/2006,1250,1250,1230,1250,8547000
05/10/2006,1270,1280,1250,1270,23515500
06/10/2006,1260,1270,1250,1260,18253500
09/10/2006,1240,1260,1230,1240,7904000
10/10/2006,1320,1320,1240,1320,80389504
11/10/2006,1300,1340,1300,1300,29075000
12/10/2006,1300,1310,1290,1300,24523000
13/10/2006,1310,1320,1300,1310,9856500
16/10/2006,1310,1330,1300,1310,20983000
17/10/2006,1300,1330,1300,1300,20190000
18/10/2006,1300,1310,1290,1300,17634500
19/10/2006,1310,1320,1300,1310,3773500
20/10/2006,1310,1310,1300,1310,7838000
30/10/2006,1310,1310,1300,1310,7079500
31/10/2006,1330,1340,1320,1330,31083000
01/11/2006,1330,1340,1320,1330,7281500
02/11/2006,1360,1370,1330,1360,38441000
03/11/2006,1350,1370,1350,1350,27187500
06/11/2006,1360,1370,1340,1360,13101500
07/11/2006,1340,1370,1340,1340,13896000
08/11/2006,1340,1350,1330,1340,8694500
09/11/2006,1340,1350,1330,1340,6112500
13/11/2006,1320,1340,1310,1320,11170500
14/11/2006,1330,1330,1320,1330,8679500
15/11/2006,1330,1340,1320,1330,10723500
16/11/2006,1380,1390,1340,1380,44331500
17/11/2006,1400,1420,1380,1400,60286000
20/11/2006,1390,1400,1370,1390,56629500
21/11/2006,1400,1410,1380,1400,20456500
22/11/2006,1430,1450,1410,1430,49868000
23/11/2006,1450,1450,1430,1450,17149000
24/11/2006,1420,1450,1410,1420,25046500
27/11/2006,1410,1430,1390,1410,16358500
29/11/2006,1400,1410,1390,1400,11723500
30/11/2006,1400,1410,1390,1400,12389500
01/12/2006,1390,1400,1380,1390,6433500
04/12/2006,1400,1400,1390,1400,8851500
05/12/2006,1420,1430,1400,1420,18685000
06/12/2006,1410,1430,1400,1410,13037500
07/12/2006,1410,1410,1400,1410,7209000
08/12/2006,1400,1410,1390,1400,9571500
11/12/2006,1380,1400,1360,1380,20285000
12/12/2006,1400,1400,1360,1400,9502000
13/12/2006,1380,1390,1370,1380,8657500
14/12/2006,1370,1390,1360,1370,15319500
18/12/2006,1360,1380,1340,1360,18048000
19/12/2006,1290,1350,1270,1290,44296000
20/12/2006,1340,1340,1310,1340,23462000
21/12/2006,1380,1390,1340,1380,28269000
22/12/2006,1360,1380,1350,1360,3395000
26/12/2006,1350,1360,1350,1350,2622500
28/12/2006,1370,1370,1360,1370,8274000
29/12/2006,1350,1370,1340,1350,14314500
02/01/2007,1380,1380,1350,1380,6784500
03/01/2007,1390,1400,1360,1390,29472000
04/01/2007,1380,1410,1380,1380,38664500
05/01/2007,1400,1400,1370,1400,8679000
08/01/2007,1420,1420,1360,1420,27538000
09/01/2007,1410,1450,1370,1410,35892000
10/01/2007,1360,1360,1320,1360,39002500
11/01/2007,1340,1370,1320,1340,30596000
12/01/2007,1320,1350,1280,1320,31467000
15/01/2007,1420,1430,1330,1420,71877504
16/01/2007,1420,1430,1400,1420,10709500
17/01/2007,1540,1540,1420,1540,164084992
18/01/2007,1540,1570,1520,1540,35995000
19/01/2007,1590,1590,1540,1590,36248500
22/01/2007,1550,1590,1540,1550,16735500
23/01/2007,1530,1540,1520,1530,23875500
24/01/2007,1600,1600,1530,1600,41024500
25/01/2007,1570,1620,1570,1570,31560500
26/01/2007,1560,1570,1530,1560,18113500
29/01/2007,1690,1730,1560,1690,112527504
30/01/2007,1690,1720,1670,1690,42138500
31/01/2007,1690,1700,1660,1690,28275000
01/02/2007,1750,1760,1680,1750,41116500
02/02/2007,1710,1760,1750,1710,6006500
05/02/2007,1730,1780,1710,1730,39535500
06/02/2007,1740,1760,1730,1740,10875000
07/02/2007,1750,1760,1730,1750,13891500
08/02/2007,1800,1800,1740,1800,54287000
09/02/2007,1770,1810,1760,1770,13626500
12/02/2007,1720,1760,1710,1720,18637000
13/02/2007,1680,1710,1670,1680,21450000
14/02/2007,1660,1720,1640,1660,32348000
15/02/2007,1680,1710,1660,1680,49952500
16/02/2007,1680,1700,1670,1680,8305000
19/02/2007,1710,1720,1680,1710,8285000
20/02/2007,1680,1710,1670,1680,9316500
21/02/2007,1700,1720,1690,1700,43158000
22/02/2007,1660,1710,1660,1660,24027000
23/02/2007,1630,1660,1630,1630,15179000
26/02/2007,1590,1630,1570,1590,39217500
27/02/2007,1590,1620,1580,1590,38087000
28/02/2007,1560,1560,1450,1560,39119500
01/03/2007,1570,1580,1550,1570,13913500
02/03/2007,1550,1570,1550,1550,4248500
05/03/2007,1490,1550,1480,1490,19571500
06/03/2007,1540,1540,1510,1540,3589500
07/03/2007,1510,1540,1500,1510,13606000
09/03/2007,1490,1530,1480,1490,4918000
12/03/2007,1510,1520,1490,1510,12126500
13/03/2007,1500,1510,1490,1500,16889500
14/03/2007,1470,1490,1470,1470,11142500
15/03/2007,1450,1490,1430,1450,24305500
16/03/2007,1420,1450,1410,1420,22027500
20/03/2007,1390,1430,1380,1390,35182000
21/03/2007,1400,1400,1370,1400,37351500
22/03/2007,1490,1490,1420,1490,90634496
23/03/2007,1490,1540,1490,1490,92448000
26/03/2007,1480,1510,1480,1480,14224000
27/03/2007,1540,1560,1480,1540,57390500
28/03/2007,1530,1540,1510,1530,20101500
29/03/2007,1540,1550,1500,1540,22878500
30/03/2007,1520,1540,1520,1520,3384000
02/04/2007,1530,1540,1520,1530,13787000
03/04/2007,1570,1580,1520,1570,34819000
04/04/2007,1560,1610,1560,1560,39253500
05/04/2007,1540,1560,1530,1540,10858500
09/04/2007,1550,1570,1540,1550,11235000
10/04/2007,1560,1570,1550,1560,7217500
11/04/2007,1560,1570,1550,1560,14261500
13/04/2007,1670,1680,1600,1670,65389500
16/04/2007,1730,1740,1670,1730,37053000
18/04/2007,1670,1710,1660,1670,10849000
19/04/2007,1640,1670,1620,1640,10132500
23/04/2007,1660,1700,1650,1660,12595000
24/04/2007,1630,1670,1620,1630,24484500
25/04/2007,1670,1680,1630,1670,45043000
26/04/2007,1700,1720,1670,1700,39865000
27/04/2007,1690,1700,1680,1690,7941000
30/04/2007,1640,1690,1630,1640,19013000
01/05/2007,1640,1660,1630,1640,7276000
02/05/2007,1640,1670,1630,1640,17391000
03/05/2007,1660,1660,1650,1660,11552000
04/05/2007,1680,1700,1640,1680,23066000
07/05/2007,1690,1720,1680,1690,31873000
08/05/2007,1710,1720,1690,1710,23134500
09/05/2007,1720,1740,1700,1720,42070000
10/05/2007,1680,1730,1680,1680,12205500
11/05/2007,1650,1700,1640,1650,27603500
14/05/2007,1660,1680,1650,1660,7943000
15/05/2007,1650,1680,1640,1650,21723500
16/05/2007,1680,1690,1650,1680,9768500
21/05/2007,1680,1690,1670,1680,4121500
22/05/2007,1690,1710,1670,1690,18816000
23/05/2007,1690,1700,1680,1690,15329500
24/05/2007,1690,1690,1690,1690,0
25/05/2007,1690,1690,1690,1690,0
28/05/2007,1780,1830,1750,1780,117029000
29/05/2007,1740,1800,1740,1740,18774000
30/05/2007,1700,1740,1680,1700,22641000
04/06/2007,1890,1920,1750,1890,126890000
05/06/2007,1870,1920,1850,1870,29622500
06/06/2007,1880,1910,1850,1880,15382000
07/06/2007,1890,1900,1850,1890,6932000
08/06/2007,1840,1860,1820,1840,8592000
11/06/2007,1880,1890,1850,1880,11337500
12/06/2007,1990,2010,1890,1990,95716496
13/06/2007,1980,1990,1970,1980,6993500
14/06/2007,2100,2110,2000,2100,67424496
15/06/2007,2050,2150,2025,2050,12878000
18/06/2007,1975,2100,1950,1975,18638000
19/06/2007,1990,2000,1960,1990,6074500
20/06/2007,2070,2070,1990,2070,32825000
21/06/2007,2050,2100,2025,2050,8360000
22/06/2007,2050,2050,2000,2050,4316500
25/06/2007,2175,2175,2025,2175,35187000
26/06/2007,2075,2200,2025,2075,31963500
27/06/2007,2025,2075,1975,2025,14470500
28/06/2007,2025,2075,1950,2025,12745500
29/06/2007,2025,2050,1975,2025,7865500
02/07/2007,2050,2075,2000,2050,24694500
03/07/2007,2100,2100,2025,2100,12380000
04/07/2007,2075,2125,2050,2075,13177000
06/07/2007,2200,2225,2075,2200,33916000
09/07/2007,2200,2275,2175,2200,29546000
10/07/2007,2200,2250,2175,2200,22826000
11/07/2007,2200,2200,2150,2200,29376500
12/07/2007,2175,2250,2150,2175,16761500
13/07/2007,2200,2250,2200,2200,19729500
16/07/2007,2175,2225,2150,2175,16140000
17/07/2007,2150,2175,2125,2150,12268000
18/07/2007,2150,2175,2125,2150,18855500
19/07/2007,2225,2225,2125,2225,26345000
20/07/2007,2200,2250,2175,2200,19559000
01/08/2007,1900,2000,1850,1900,27190000
02/08/2007,1870,1930,1850,1870,31994000
03/08/2007,1870,1900,1860,1870,19440000
06/08/2007,1840,1840,1800,1840,8556500
07/08/2007,1810,1880,1800,1810,13920000
08/08/2007,1890,1890,1830,1890,14020000
09/08/2007,1870,1930,1860,1870,16564500
13/08/2007,1850,1860,1820,1850,5677500
15/08/2007,1720,1780,1710,1720,17907500
16/08/2007,1600,1670,1560,1600,18297000
20/08/2007,1770,1780,1700,1770,11513000
21/08/2007,1720,1800,1710,1720,7327000
22/08/2007,1750,1760,1720,1750,8754500
24/08/2007,1820,1820,1790,1820,7170500
28/08/2007,1870,1910,1840,1870,27083000
29/08/2007,1850,1850,1810,1850,10806500
30/08/2007,1830,1920,1820,1830,26034000
31/08/2007,1860,1880,1820,1860,20551500
03/09/2007,1870,1890,1850,1870,21104000
04/09/2007,1870,1890,1850,1870,9172500
05/09/2007,1840,1880,1830,1840,12563500
06/09/2007,1840,1860,1820,1840,17565000
07/09/2007,1820,1840,1800,1820,16214500
11/09/2007,1790,1800,1780,1790,7690500
12/09/2007,1800,1810,1790,1800,9522000
13/09/2007,1800,1810,1780,1800,6506000
14/09/2007,1850,1870,1800,1850,43670000
17/09/2007,1850,1870,1820,1850,11472000
18/09/2007,1860,1870,1820,1860,12134500
19/09/2007,1890,1900,1860,1890,39036500
20/09/2007,1870,1900,1860,1870,8714500
21/09/2007,1930,1930,1870,1930,20252000
25/09/2007,1980,1990,1940,1980,36171000
26/09/2007,1950,1960,1940,1960,74500
27/09/2007,1950,1970,1940,1950,8243000
01/10/2007,1960,1960,1940,1960,11655000
02/10/2007,2010,2030,1970,2010,67458000
03/10/2007,2000,2050,1975,2000,45442500
04/10/2007,2000,2025,1975,2000,10377500
08/10/2007,2025,2025,2000,2025,18264000
09/10/2007,2050,2075,2000,2050,26516000
10/10/2007,2075,2125,2050,2075,62662500
11/10/2007,2075,2100,2050,2075,23522000
17/10/2007,2050,2075,2025,2075,25248000
18/10/2007,2050,2100,2025,2050,24482000
19/10/2007,2050,2050,1975,2000,13031500
23/10/2007,1910,1990,1910,1990,19165500
24/10/2007,2010,2030,1960,1970,17540500
25/10/2007,1990,2040,1980,2020,54826500
26/10/2007,2050,2075,2000,2025,31048000
30/10/2007,2100,2175,2075,2125,69439000
31/10/2007,2125,2200,2100,2200,55344000
01/11/2007,2225,2275,2175,2225,104370000
02/11/2007,2150,2225,2125,2225,41073000
05/11/2007,2125,2200,2125,2200,16771000
06/11/2007,2150,2175,2125,2150,10769000
07/11/2007,2175,2275,2150,2225,55851000
08/11/2007,2175,2375,2150,2375,142633504
09/11/2007,2400,2650,2400,2625,154624000
12/11/2007,2550,2700,2500,2600,70784496
14/11/2007,2750,2775,2650,2675,49351000
15/11/2007,2700,2775,2650,2750,39801500
19/11/2007,2800,2800,2575,2575,25760500
20/11/2007,2575,2625,2375,2600,36073500
22/11/2007,2450,2525,2425,2475,13521500
23/11/2007,2475,2550,2475,2525,9257000
27/11/2007,2550,2650,2550,2600,12702500
28/11/2007,2625,2625,2500,2550,12594500
29/11/2007,2600,2625,2550,2600,11489000
30/11/2007,2600,2625,2500,2525,13463500
03/12/2007,2525,2550,2475,2500,7126500
04/12/2007,2475,2525,2450,2525,16579000
05/12/2007,2525,2625,2500,2625,20073500
06/12/2007,2675,2700,2625,2700,25802000
07/12/2007,2700,2725,2575,2575,13314000
10/12/2007,2575,2675,2575,2625,5479500
11/12/2007,2675,2700,2650,2700,11867000
12/12/2007,2650,2675,2625,2650,7017000
13/12/2007,2650,2675,2575,2600,5640500
17/12/2007,2550,2600,2475,2550,8717500
19/12/2007,2475,2475,2400,2450,10143000
27/12/2007,2575,2600,2500,2550,8194500
28/12/2007,2550,2575,2525,2575,6669000
03/01/2008,2600,2600,2475,2600,5826000
04/01/2008,2600,2725,2575,2675,30787500
07/01/2008,2625,2800,2625,2750,32203500
08/01/2008,2775,3000,2775,2925,77065504
09/01/2008,2925,3200,2900,3175,78379000
14/01/2008,3175,3275,3000,3050,63884500
15/01/2008,3125,3175,2975,3025,30523000
16/01/2008,2950,3000,2800,2925,29028500
17/01/2008,2950,3100,2825,3050,54181500
18/01/2008,2900,3075,2850,3000,32905000
21/01/2008,3000,3050,2825,2900,30452000
22/01/2008,2750,2750,2475,2500,38434500
23/01/2008,2750,2825,2625,2700,53378500
24/01/2008,2750,2850,2725,2725,59271500
25/01/2008,2800,2850,2750,2825,45590500
28/01/2008,2800,2800,2625,2675,33078000
29/01/2008,2700,2800,2675,2750,41893000
30/01/2008,2750,2800,2700,2800,27447000
31/01/2008,2800,2875,2775,2825,54607500
01/02/2008,2850,2900,2775,2825,23599000
04/02/2008,2850,2900,2825,2825,24700000
05/02/2008,2800,2975,2800,2900,46406500
06/02/2008,2750,2825,2750,2825,29585500
11/02/2008,2750,2800,2675,2675,13879000
12/02/2008,2725,2725,2675,2725,10448000
13/02/2008,2775,2800,2750,2775,15474500
14/02/2008,2825,2900,2800,2825,23627000
15/02/2008,2800,2850,2750,2800,26695000
18/02/2008,2775,2825,2750,2775,8953500
19/02/2008,2825,2825,2800,2825,6305500
20/02/2008,2850,2850,2750,2775,8343000
21/02/2008,2800,2800,2750,2775,15584500
22/02/2008,2750,2800,2700,2750,15663000
25/02/2008,2775,2825,2725,2825,23138000
26/02/2008,2850,2875,2800,2850,30205500
27/02/2008,2875,3000,2875,2950,74699000
28/02/2008,2925,3075,2925,3025,71674496
29/02/2008,3025,3025,2900,2925,22720500
03/03/2008,2825,2950,2775,2850,24949000
04/03/2008,2900,2925,2800,2825,15885500
05/03/2008,2850,2900,2800,2900,6844500
06/03/2008,2925,2925,2825,2850,9651000
10/03/2008,2750,2775,2650,2675,22675000
11/03/2008,2600,2650,2425,2650,44491000
12/03/2008,2725,2750,2625,2650,43269000
13/03/2008,2600,2600,2400,2400,16517000
14/03/2008,2450,2500,2350,2375,15749000
17/03/2008,2275,2275,2150,2200,38023000
18/03/2008,2250,2250,2150,2200,26711000
19/03/2008,2300,2325,2200,2225,17064000
24/03/2008,2225,2250,2150,2225,10047000
25/03/2008,2275,2350,2225,2300,37063000
26/03/2008,2275,2375,2275,2325,31836500
27/03/2008,2300,2350,2275,2350,16090500
28/03/2008,2325,2400,2325,2375,13046000
31/03/2008,2375,2450,2275,2325,31862500
01/04/2008,2325,2350,2225,2300,14594500
02/04/2008,2350,2375,2250,2275,15985500
03/04/2008,2275,2275,1900,2050,41901500
08/04/2008,2125,2175,2100,2150,25284500
09/04/2008,2150,2175,2075,2100,28004000
10/04/2008,2100,2150,2075,2150,14844500
11/04/2008,2175,2300,2150,2275,23050000
14/04/2008,2200,2225,2150,2225,13346500
15/04/2008,2250,2350,2250,2350,22756500
16/04/2008,2350,2400,2325,2400,14042000
17/04/2008,2450,2475,2350,2375,29669500
18/04/2008,2375,2425,2350,2375,13517000
21/04/2008,2425,2425,2275,2300,24342500
22/04/2008,2275,2275,2175,2225,20812500
23/04/2008,2175,2250,2175,2225,13426000
24/04/2008,2275,2275,2175,2200,20053000
25/04/2008,2225,2225,2150,2175,34496000
28/04/2008,2175,2175,2125,2175,16639000
03/06/2008,2750,2750,2625,2700,5955500
04/06/2008,2700,2700,2625,2700,5182500
05/06/2008,2700,2700,2625,2700,5706000
06/06/2008,2675,2750,2675,2675,4633000
09/06/2008,2600,2675,2600,2675,2320500
10/06/2008,2700,2700,2550,2700,10672500
11/06/2008,2600,2625,2500,2550,5211000
12/06/2008,2500,2600,2475,2600,17313500
13/06/2008,2600,2600,2500,2600,10027000
16/06/2008,2550,2550,2525,2550,3732000
17/06/2008,2400,2550,2350,2400,33365000
18/06/2008,2400,2450,2375,2400,21657500
19/06/2008,2375,2425,2300,2375,21216000
20/06/2008,2400,2425,2375,2400,12827000
23/06/2008,2375,2425,2375,2375,9711000
24/06/2008,2450,2500,2375,2450,25392000
25/06/2008,2450,2475,2400,2450,12714000
26/06/2008,2475,2475,2425,2475,21155000
27/06/2008,2450,2475,2400,2450,15694500
30/06/2008,2400,2475,2400,2400,8598500
01/07/2008,2425,2450,2400,2425,3756500
02/07/2008,2375,2450,2375,2375,5703500
03/07/2008,2275,2375,2200,2275,14436500
04/07/2008,2300,2350,2250,2300,8789500
07/07/2008,2275,2350,2250,2275,10336500
08/07/2008,2250,2300,2200,2250,17391500
09/07/2008,2225,2300,2200,2225,6869000
10/07/2008,2250,2250,2200,2250,8107500
11/07/2008,2250,2275,2225,2250,6199500
14/07/2008,2250,2375,2225,2250,14899000
15/07/2008,2225,2225,2125,2225,7123500
16/07/2008,2175,2225,2175,2175,3491000
17/07/2008,2100,2225,2075,2100,6415000
18/07/2008,2050,2100,2000,2050,8051500
21/07/2008,2125,2125,2050,2125,6087000
22/07/2008,2125,2175,2100,2125,15140000
23/07/2008,2175,2175,2100,2175,12078500
24/07/2008,2200,2200,2125,2200,13077500
25/07/2008,2225,2225,2125,2225,25592000
28/07/2008,2225,2250,2200,2225,10706000
29/07/2008,2225,2225,2175,2225,3900500
31/07/2008,2275,2300,2200,2275,21829000
01/08/2008,2225,2275,2175,2225,6828000
04/08/2008,2150,2225,2125,2150,5827000
05/08/2008,2175,2175,2075,2175,17535500
06/08/2008,2175,2250,2125,2175,14500000
07/08/2008,2100,2175,2050,2100,16258500
08/08/2008,2075,2100,2050,2075,3595000
11/08/2008,2000,2075,1950,2000,6997500
12/08/2008,2000,2025,1850,2000,18689500
13/08/2008,1950,1975,1900,1950,11131500
14/08/2008,1950,1980,1920,1950,26080500
15/08/2008,1900,1950,1880,1900,10609000
19/08/2008,1910,1940,1890,1910,20950000
20/08/2008,1920,1950,1910,1920,11300500
21/08/2008,1940,1960,1930,1940,13261000
22/08/2008,1980,1980,1950,1980,17998500
25/08/2008,1960,1980,1950,1960,3163000
26/08/2008,1960,1960,1940,1960,3522000
27/08/2008,1960,1970,1940,1960,10197000
