Date,Open,High,Low,Close,Volume
08/02/2013,8000,8100,8000,8000,1324500
11/02/2013,7950,8150,7950,7950,1455500
12/02/2013,8000,8100,7950,8000,3639500
13/02/2013,8000,8150,8000,8000,3220500
14/02/2013,8000,8050,7900,8000,4954000
15/02/2013,8000,8100,7950,8000,1173000
18/02/2013,8000,8100,7950,8000,3727000
19/02/2013,8000,8050,7950,8000,3386000
20/02/2013,8000,8100,7950,8000,4916500
21/02/2013,8000,8050,7950,8000,3775500
22/02/2013,8100,8100,8050,8100,2497000
25/02/2013,8300,8400,8100,8300,9575000
26/02/2013,8400,8600,8300,8400,4773500
27/02/2013,8550,8650,8400,8550,6324000
28/02/2013,8500,8650,8500,8500,2833000
01/03/2013,8550,8850,8550,8550,5013500
04/03/2013,8250,8600,8200,8250,5541000
05/03/2013,8650,8700,8300,8650,6091500
06/03/2013,8950,9050,8600,8950,6323500
07/03/2013,9100,9300,8950,9100,2716000
08/03/2013,9250,9250,8750,9250,1420000
11/03/2013,8950,9250,8900,8950,2120500
13/03/2013,8950,9150,8950,8950,4166500
14/03/2013,8950,9100,8900,9000,3785500
15/03/2013,9100,9250,8950,9250,6769500
18/03/2013,9200,9200,8950,9050,3811000
19/03/2013,9050,9100,8950,9050,4952000
20/03/2013,9000,9050,8700,8750,9240000
21/03/2013,8800,9000,8750,8850,8908500
22/03/2013,8850,9150,8400,8400,11122500
25/03/2013,8650,9050,8550,9050,4550500
26/03/2013,9100,9200,8900,9150,3966500
27/03/2013,9200,9900,9150,9500,9279500
28/03/2013,9400,9650,9400,9600,3375500
01/04/2013,9700,9900,9650,9900,4929500
02/04/2013,9800,9950,9500,9800,2838500
03/04/2013,9900,10750,9750,10600,10211000
04/04/2013,10400,10600,10000,10000,7628500
05/04/2013,10250,10600,10200,10400,4988500
08/04/2013,10400,10600,9950,10200,5966000
09/04/2013,10200,10300,10000,10050,2254000
10/04/2013,10000,10450,9950,10250,4001000
11/04/2013,10250,10250,10000,10050,2275500
12/04/2013,10200,10200,10000,10200,3739500
15/04/2013,10000,10200,10000,10100,3805000
16/04/2013,10200,10200,10000,10150,1566000
17/04/2013,10200,10250,10100,10250,2857500
