Date,Open,High,Low,Close,Volume
10/08/2006,855,870,855,855,183500
11/08/2006,865,865,855,865,111500
14/08/2006,865,870,860,865,862000
15/08/2006,865,870,860,865,1118500
16/08/2006,870,880,870,870,1003500
22/08/2006,865,865,855,865,365500
23/08/2006,855,865,855,855,176500
24/08/2006,845,855,845,845,1056000
25/08/2006,850,855,845,850,384500
28/08/2006,850,855,850,850,71500
29/08/2006,850,855,845,850,235000
30/08/2006,860,870,850,860,1430000
31/08/2006,895,910,860,895,6623000
01/09/2006,900,905,895,900,1499000
04/09/2006,900,910,885,900,784000
05/09/2006,905,905,890,905,1099000
06/09/2006,900,905,890,900,1330000
07/09/2006,895,895,895,895,5000
08/09/2006,885,900,860,885,435000
11/09/2006,875,900,875,875,621000
12/09/2006,870,875,865,870,350500
13/09/2006,885,890,880,885,347500
14/09/2006,880,885,870,880,115500
15/09/2006,885,890,870,885,563500
19/09/2006,910,920,890,910,1219000
20/09/2006,880,910,880,880,1534500
21/09/2006,895,905,885,895,237000
22/09/2006,900,905,895,900,621500
25/09/2006,900,905,895,900,659500
26/09/2006,900,905,890,900,276500
27/09/2006,900,905,900,900,582500
28/09/2006,915,915,910,915,602500
29/09/2006,920,920,910,920,636000
02/10/2006,915,925,905,915,143000
03/10/2006,930,930,915,930,973000
04/10/2006,935,945,925,935,1986000
05/10/2006,935,940,935,935,760000
06/10/2006,935,940,935,935,1026500
09/10/2006,930,930,925,930,282500
10/10/2006,940,945,925,940,830500
11/10/2006,940,945,940,940,1226000
12/10/2006,940,940,930,940,459500
13/10/2006,960,970,940,960,2333500
16/10/2006,960,960,950,960,388000
17/10/2006,950,975,950,950,1319000
18/10/2006,930,950,930,930,319500
20/10/2006,960,965,940,960,896000
30/10/2006,970,970,940,970,1417500
31/10/2006,960,970,955,960,708000
02/11/2006,985,985,960,985,1460500
06/11/2006,1005,1005,1000,1005,895500
07/11/2006,1010,1020,1010,1010,755000
08/11/2006,1040,1050,1010,1040,2102500
09/11/2006,1040,1040,1020,1040,628000
10/11/2006,1020,1040,1010,1020,5495000
13/11/2006,1000,1010,990,1000,2183000
14/11/2006,1020,1020,1000,1020,2556500
15/11/2006,1030,1030,990,1030,1307500
16/11/2006,1000,1020,1000,1000,446000
17/11/2006,1030,1030,1010,1030,588000
20/11/2006,1030,1030,1000,1030,2072000
21/11/2006,1030,1030,1020,1030,448500
22/11/2006,1070,1070,1050,1070,4837000
23/11/2006,1110,1110,1080,1110,2898500
24/11/2006,1110,1120,1100,1110,2102500
28/11/2006,1150,1160,1120,1150,623500
29/11/2006,1170,1170,1160,1170,67000
30/11/2006,1200,1260,1170,1200,1460000
01/12/2006,1210,1220,1200,1210,508500
04/12/2006,1230,1230,1210,1230,239000
05/12/2006,1260,1260,1230,1260,396000
06/12/2006,1260,1320,1260,1260,1572500
07/12/2006,1260,1270,1250,1260,175500
08/12/2006,1260,1300,1260,1260,670000
11/12/2006,1260,1300,1260,1260,295000
12/12/2006,1270,1280,1260,1270,471500
13/12/2006,1250,1300,1250,1250,527000
14/12/2006,1300,1300,1250,1300,498000
18/12/2006,1360,1360,1300,1360,859500
19/12/2006,1280,1350,1270,1280,974000
20/12/2006,1290,1370,1290,1290,1126500
21/12/2006,1330,1340,1310,1330,155000
22/12/2006,1320,1330,1310,1320,44000
26/12/2006,1320,1340,1320,1320,6000
28/12/2006,1310,1320,1300,1310,265000
29/12/2006,1320,1330,1310,1320,962000
02/01/2007,1330,1380,1330,1330,1030000
03/01/2007,1300,1330,1290,1300,1287500
04/01/2007,1270,1310,1270,1270,918500
05/01/2007,1290,1290,1270,1290,645500
08/01/2007,1270,1290,1270,1270,1629000
09/01/2007,1220,1270,1210,1220,3692000
10/01/2007,1140,1140,1140,1140,2611500
12/01/2007,1240,1240,1150,1240,3563000
15/01/2007,1230,1240,1220,1230,1002000
16/01/2007,1260,1260,1230,1260,1485500
17/01/2007,1240,1250,1230,1240,3034000
18/01/2007,1240,1240,1220,1240,1226500
19/01/2007,1270,1270,1230,1270,326000
22/01/2007,1250,1270,1240,1250,882500
23/01/2007,1220,1240,1220,1220,1221500
24/01/2007,1210,1230,1210,1210,612500
25/01/2007,1190,1220,1180,1190,1094000
26/01/2007,1170,1190,1150,1170,1718000
29/01/2007,1170,1170,1150,1170,829000
30/01/2007,1160,1180,1160,1160,1182500
31/01/2007,1170,1170,1130,1170,940500
01/02/2007,1170,1170,1170,1170,552500
02/02/2007,1230,1230,1230,1230,2413000
05/02/2007,1220,1240,1210,1220,1981000
06/02/2007,1190,1220,1190,1190,934500
07/02/2007,1190,1200,1190,1190,416500
08/02/2007,1180,1180,1170,1180,288000
09/02/2007,"9,8",10,"9,8","9,8",10000
12/02/2007,1180,1180,1170,1180,161000
13/02/2007,1160,1170,1150,1160,422500
14/02/2007,1140,1170,1140,1140,1306500
15/02/2007,1180,1190,1160,1180,2143000
16/02/2007,1160,1190,1160,1160,1297500
19/02/2007,1160,1160,1160,1160,159000
20/02/2007,1150,1160,1150,1150,797500
21/02/2007,1180,1180,1150,1180,833500
22/02/2007,1160,1180,1160,1160,895500
23/02/2007,1150,1160,1140,1150,656000
26/02/2007,1140,1160,1140,1140,332500
27/02/2007,1130,1150,1120,1130,821500
28/02/2007,1120,1130,1080,1120,1271500
01/03/2007,1130,1150,1110,1130,3034500
02/03/2007,1110,1130,1110,1110,467500
05/03/2007,1100,1100,1080,1100,727000
06/03/2007,1110,1110,1100,1110,1965000
07/03/2007,1100,1120,1100,1100,3354500
08/03/2007,1110,1130,1110,1110,1195000
09/03/2007,1120,1140,1110,1120,2884000
12/03/2007,1120,1120,1110,1120,439500
13/03/2007,1130,1130,1120,1130,276500
14/03/2007,1110,1110,1100,1110,436500
15/03/2007,1090,1120,1090,1090,857000
16/03/2007,1130,1130,1090,1130,1094000
20/03/2007,1060,1130,1060,1060,848500
21/03/2007,1090,1100,1070,1090,161500
22/03/2007,1110,1120,1100,1110,480500
23/03/2007,1120,1120,1110,1120,671000
26/03/2007,1130,1140,1120,1130,776500
27/03/2007,1140,1140,1120,1140,724500
28/03/2007,1130,1130,1120,1130,201000
29/03/2007,1140,1150,1130,1140,986000
30/03/2007,1140,1140,1130,1140,435000
02/04/2007,1120,1150,1120,1120,1612500
03/04/2007,1150,1150,1130,1150,2902000
05/04/2007,1140,1170,1140,1140,503500
09/04/2007,1140,1170,1140,1140,657000
10/04/2007,1140,1140,1130,1140,709000
11/04/2007,1160,1180,1140,1160,1447500
12/04/2007,1170,1170,1150,1170,917500
13/04/2007,1200,1200,1170,1200,3185000
16/04/2007,1220,1240,1200,1220,2341000
17/04/2007,1200,1240,1200,1200,1617500
18/04/2007,1180,1210,1180,1180,1332000
19/04/2007,1130,1170,1130,1130,2893000
23/04/2007,1150,1180,1140,1150,1257500
24/04/2007,1130,1170,1130,1130,1793500
25/04/2007,1120,1130,1110,1120,2847000
26/04/2007,1130,1150,1120,1130,2032000
27/04/2007,1120,1150,1120,1120,1870500
30/04/2007,1130,1150,1130,1130,2878500
01/05/2007,1130,1130,1120,1130,367000
02/05/2007,1170,1180,1130,1170,6777500
03/05/2007,1160,1180,1150,1160,2646000
07/05/2007,1150,1180,1150,1150,2393500
08/05/2007,1160,1160,1140,1160,1613500
09/05/2007,1190,1190,1150,1190,2651500
10/05/2007,1180,1190,1170,1180,3384500
11/05/2007,1140,1170,1140,1140,1515500
14/05/2007,1140,1160,1130,1140,4215500
15/05/2007,1150,1170,1150,1150,4087000
16/05/2007,1200,1200,1150,1200,4367500
21/05/2007,1220,1220,1200,1220,4362000
22/05/2007,1210,1220,1200,1210,1998000
23/05/2007,1250,1270,1210,1250,8574000
24/05/2007,1260,1270,1240,1260,2265500
25/05/2007,1240,1250,1230,1240,1874500
28/05/2007,1250,1260,1230,1250,1565000
29/05/2007,1250,1250,1230,1250,1815000
30/05/2007,1250,1250,1230,1250,1966500
04/06/2007,1220,1280,1220,1220,2001000
05/06/2007,1240,1250,1230,1240,955500
06/06/2007,1270,1280,1240,1270,3292000
07/06/2007,1250,1270,1250,1250,1858000
08/06/2007,1260,1260,1240,1260,2653500
11/06/2007,1370,1370,1280,1370,5580500
12/06/2007,1360,1420,1320,1360,4443000
13/06/2007,1360,1380,1350,1360,4105000
14/06/2007,1390,1400,1370,1390,2704500
15/06/2007,1370,1400,1370,1370,630500
19/06/2007,1410,1420,1370,1410,598000
20/06/2007,1430,1470,1400,1430,4581000
21/06/2007,1400,1440,1380,1400,905500
22/06/2007,1440,1440,1390,1440,1202000
25/06/2007,1420,1430,1400,1420,934000
26/06/2007,1420,1430,1420,1420,2014500
27/06/2007,1370,1420,1340,1370,4581000
28/06/2007,1340,1380,1320,1340,2693500
29/06/2007,1340,1350,1340,1340,4571500
02/07/2007,1350,1360,1320,1350,890500
03/07/2007,1390,1400,1350,1390,1258500
04/07/2007,1400,1410,1400,1400,404500
05/07/2007,1380,1400,1370,1380,1442500
06/07/2007,1370,1380,1360,1370,1139000
09/07/2007,1380,1390,1350,1380,6202000
10/07/2007,1360,1380,1360,1360,1067000
11/07/2007,1370,1370,1340,1370,4319000
12/07/2007,1410,1420,1370,1410,9002500
13/07/2007,1410,1440,1410,1410,3477000
16/07/2007,1390,1410,1390,1390,949500
17/07/2007,1420,1420,1390,1420,1870500
18/07/2007,1430,1440,1410,1430,2684500
19/07/2007,1430,1440,1420,1430,600500
20/07/2007,1500,1500,1400,1500,2130000
01/08/2007,1440,1500,1420,1440,1336500
02/08/2007,1400,1460,1390,1400,3407000
03/08/2007,1370,1410,1370,1370,2632000
06/08/2007,1500,1500,1480,1500,3419500
07/08/2007,1330,1360,1310,1330,3492000
09/08/2007,1370,1450,1370,1370,671000
10/08/2007,1340,1360,1330,1340,997500
13/08/2007,1340,1360,1330,1340,1154000
14/08/2007,1290,1340,1290,1290,1575500
16/08/2007,1140,1150,1080,1140,3029000
20/08/2007,1270,1280,1210,1270,4053500
21/08/2007,1290,1300,1240,1290,2795000
22/08/2007,1310,1330,1290,1310,2797500
24/08/2007,1370,1380,1340,1370,1400500
27/08/2007,1400,1410,1370,1400,1780500
28/08/2007,1400,1400,1380,1400,2687500
29/08/2007,1360,1390,1340,1360,1267000
31/08/2007,1360,1390,1350,1360,4997500
03/09/2007,1380,1380,1350,1380,482500
04/09/2007,1400,1410,1380,1400,3951500
05/09/2007,1370,1400,1360,1370,1899500
06/09/2007,1380,1400,1360,1380,1346000
07/09/2007,1400,1400,1370,1400,709000
11/09/2007,1350,1360,1340,1350,6311500
12/09/2007,1350,1360,1320,1350,5048500
14/09/2007,1330,1360,1330,1330,531000
17/09/2007,1330,1350,1320,1330,1259000
19/09/2007,1370,1400,1360,1370,3174500
20/09/2007,1370,1380,1360,1370,1214500
21/09/2007,1390,1390,1370,1390,592500
25/09/2007,1390,1410,1380,1390,3902500
26/09/2007,300,306,298,300,27961000
27/09/2007,1410,1420,1400,1410,1227500
28/09/2007,1360,1410,1350,1360,3600500
01/10/2007,1370,1390,1360,1370,1817000
03/10/2007,1410,1440,1400,1410,2545500
04/10/2007,1430,1430,1410,1430,895500
05/10/2007,1490,1490,1430,1490,7281500
08/10/2007,1450,1500,1440,1450,3485000
09/10/2007,1460,1470,1450,1460,1058500
10/10/2007,1470,1480,1460,1470,1911500
11/10/2007,1500,1530,1480,1500,7052500
17/10/2007,1480,1490,1450,1450,2021500
18/10/2007,1440,1470,1440,1440,1182500
23/10/2007,1380,1390,1380,1380,1110000
24/10/2007,1370,1400,1340,1370,3960000
25/10/2007,1370,1390,1360,1390,4868500
26/10/2007,1400,1410,1380,1380,1270500
29/10/2007,1380,1400,1360,1380,1728000
30/10/2007,1380,1380,1350,1350,6872000
31/10/2007,1350,1350,1330,1330,8157500
01/11/2007,1360,1360,1340,1350,3421500
02/11/2007,1330,1350,1320,1340,2608000
05/11/2007,1330,1360,1330,1340,3008000
06/11/2007,1340,1350,1320,1320,2414000
07/11/2007,1330,1340,1300,1330,6366000
08/11/2007,1310,1320,1300,1300,4707000
09/11/2007,1330,1340,1310,1330,2784500
12/11/2007,1300,1320,1290,1300,4867500
13/11/2007,1320,1340,1280,1290,2162000
14/11/2007,1300,1340,1300,1320,2346000
15/11/2007,1320,1330,1320,1330,1151000
19/11/2007,1320,1320,1300,1310,932000
20/11/2007,1310,1300,1260,1280,4523000
22/11/2007,1250,1290,1240,1280,1227500
23/11/2007,1280,1300,1280,1300,280500
27/11/2007,1290,1290,1280,1290,653500
28/11/2007,1300,1300,1250,1270,4492500
29/11/2007,1280,1310,1270,1310,6968500
30/11/2007,1330,1380,1320,1330,6400500
03/12/2007,1340,1340,1290,1290,1269000
04/12/2007,1290,1310,1280,1310,805000
05/12/2007,1310,1360,1300,1360,2579000
06/12/2007,1370,1380,1360,1370,5285000
07/12/2007,1360,1390,1340,1360,1302500
11/12/2007,1350,1360,1350,1350,1600000
12/12/2007,1350,1350,1330,1330,1021000
13/12/2007,1330,1330,1320,1330,967500
17/12/2007,1320,1330,1300,1320,1393000
19/12/2007,1290,1310,1290,1310,931000
27/12/2007,1350,1370,1350,1370,1905500
28/12/2007,1370,1360,1350,1350,1352000
02/01/2008,1350,1370,1350,1360,1134000
03/01/2008,1350,1370,1350,1370,1811500
04/01/2008,1370,1390,1370,1380,2297500
07/01/2008,1400,1400,1370,1400,4959000
08/01/2008,1410,1430,1400,1410,5269000
09/01/2008,1410,1440,1400,1440,4996000
14/01/2008,1440,1440,1410,1430,726500
15/01/2008,1440,1440,1370,1370,1626500
16/01/2008,1360,1370,1280,1280,2664000
17/01/2008,1280,1360,1280,1360,809500
18/01/2008,1320,1360,1280,1330,1248000
21/01/2008,1310,1340,1290,1310,997500
22/01/2008,1250,1280,1220,1250,2433000
23/01/2008,1270,1310,1270,1290,2917500
24/01/2008,1290,1320,1290,1320,1614500
25/01/2008,1330,1350,1330,1330,3587000
28/01/2008,1300,1330,1290,1330,350500
29/01/2008,1330,1340,1320,1330,3008000
30/01/2008,1360,1360,1310,1330,1216000
31/01/2008,1380,1390,1330,1380,1434000
01/02/2008,1390,1400,1350,1370,1455500
04/02/2008,1350,1380,1350,1380,633500
05/02/2008,1390,1390,1370,1390,1176500
06/02/2008,1390,1360,1350,1350,441500
11/02/2008,1320,1340,1320,1330,2498000
12/02/2008,1300,1360,1290,1300,1644000
13/02/2008,1320,1330,1310,1320,711500
14/02/2008,1340,1370,1330,1340,242000
15/02/2008,1360,1390,1360,1360,2205000
18/02/2008,1350,1390,1350,1350,2173000
19/02/2008,1350,1360,1340,1350,1533500
20/02/2008,1330,1340,1320,1330,3309000
21/02/2008,1340,1370,1320,1370,2265000
22/02/2008,1350,1360,1350,1350,756000
25/02/2008,1360,1380,1350,1360,1699000
26/02/2008,1360,1380,1360,1360,2532500
27/02/2008,1370,1390,1370,1370,927500
28/02/2008,1380,1380,1370,1380,449000
29/02/2008,1360,1370,1360,1360,753500
03/03/2008,1330,1340,1320,1340,877500
04/03/2008,1350,1360,1330,1350,787000
05/03/2008,1360,1360,1340,1360,344500
06/03/2008,1380,1380,1360,1380,816000
10/03/2008,1360,1360,1330,1340,1654000
11/03/2008,1340,1360,1340,1360,1079000
12/03/2008,1380,1380,1360,1370,1185000
13/03/2008,1360,1370,1350,1370,2375500
14/03/2008,1400,1400,1350,1360,2175000
17/03/2008,1360,1400,1300,1360,1045000
18/03/2008,1400,1390,1360,1400,1980500
19/03/2008,1400,1400,1370,1390,1738000
24/03/2008,1380,1380,1370,1380,1699500
25/03/2008,1380,1390,1350,1350,1654000
26/03/2008,1350,1360,1350,1360,2258000
27/03/2008,1360,1380,1360,1380,1607500
28/03/2008,1380,1380,1370,1380,233500
31/03/2008,1380,1380,1370,1380,2163500
01/04/2008,1380,1380,1340,1370,3141000
02/04/2008,1390,1400,1360,1360,1083500
03/04/2008,1380,1380,1360,1360,2111000
08/04/2008,1350,1360,1320,1330,1036000
09/04/2008,1290,1340,1280,1290,4625000
10/04/2008,1380,1380,1310,1380,1244000
11/04/2008,1380,1390,1360,1390,1518000
14/04/2008,1390,1390,1340,1340,155500
15/04/2008,1340,1360,1330,1350,106500
16/04/2008,1390,1390,1360,1390,654500
17/04/2008,1370,1390,1370,1370,1074500
18/04/2008,1390,1390,1360,1370,1143500
21/04/2008,1380,1380,1370,1380,824500
22/04/2008,1380,1380,1330,1330,1784500
23/04/2008,1330,1350,1300,1310,1920000
24/04/2008,1320,1340,1320,1320,755500
25/04/2008,1300,1330,1290,1300,3675000
28/04/2008,1300,1300,1290,1290,1861000
03/06/2008,1350,1370,1340,1370,1174000
04/06/2008,1370,1400,1360,1390,1512500
05/06/2008,1380,1390,1360,1360,721500
06/06/2008,1350,1380,1350,1350,319000
09/06/2008,1340,1350,1330,1350,1869500
10/06/2008,1340,1350,1340,1340,216500
11/06/2008,1350,1350,1340,1350,440500
12/06/2008,1350,1350,1330,1330,3060000
13/06/2008,1330,1350,1340,1330,716000
16/06/2008,1370,1370,1340,1370,1262500
17/06/2008,1350,1370,1350,1350,391000
18/06/2008,1350,1360,1350,1350,517500
19/06/2008,1340,1360,1340,1340,1133000
20/06/2008,1320,1360,1320,1320,3335000
23/06/2008,1360,1360,1330,1360,78500
24/06/2008,1350,1360,1340,1350,276500
25/06/2008,1360,1360,1330,1360,337000
26/06/2008,1350,1360,1350,1350,556000
27/06/2008,1330,1340,1320,1330,823000
30/06/2008,1350,1350,1330,1350,339000
01/07/2008,1360,1360,1340,1360,951500
02/07/2008,1330,1350,1330,1330,522500
03/07/2008,1330,1330,1310,1330,930500
04/07/2008,1330,1330,1300,1330,676000
07/07/2008,1340,1340,1330,1340,479000
08/07/2008,1350,1350,1330,1350,148000
09/07/2008,1360,1360,1340,1360,795000
10/07/2008,1320,1360,1310,1320,1169000
11/07/2008,1290,1320,1290,1290,1784500
14/07/2008,1290,1310,1290,1290,197500
15/07/2008,1270,1300,1260,1270,1306500
16/07/2008,1240,1270,1230,1240,701000
17/07/2008,1240,1270,1240,1240,543000
18/07/2008,1270,1270,1240,1270,747500
21/07/2008,1280,1280,1270,1280,434000
22/07/2008,1310,1310,1270,1310,714500
23/07/2008,1320,1320,1300,1320,1002000
24/07/2008,1320,1320,1280,1320,1448500
25/07/2008,1310,1310,1300,1310,30500
28/07/2008,1330,1330,1310,1330,510500
29/07/2008,1310,1340,1310,1310,1720000
31/07/2008,1380,1400,1310,1380,4333500
01/08/2008,1320,1370,1310,1320,982500
04/08/2008,1360,1380,1320,1360,429000
05/08/2008,1380,1400,1360,1380,1650000
06/08/2008,1400,1420,1380,1400,2140500
07/08/2008,1420,1420,1400,1420,1075000
08/08/2008,1400,1420,1390,1400,892500
11/08/2008,1370,1400,1370,1370,630000
12/08/2008,1360,1370,1360,1360,82500
13/08/2008,1360,1370,1360,1360,320000
14/08/2008,1350,1370,1350,1350,1657500
15/08/2008,1370,1370,1330,1370,1771500
19/08/2008,1360,1370,1350,1360,437500
20/08/2008,1370,1370,1350,1370,646000
21/08/2008,1410,1440,1380,1410,996500
22/08/2008,1400,1420,1400,1400,615500
25/08/2008,1440,1440,1400,1440,549000
26/08/2008,1420,1420,1400,1420,398000
27/08/2008,1430,1440,1420,1430,643500
28/08/2008,1440,1450,1430,1440,3571500
29/08/2008,1450,1450,1430,1450,1533500
01/09/2008,1480,1480,1440,1480,1331000
02/09/2008,1480,1480,1460,1480,375500
03/09/2008,1520,1530,1480,1520,2957000
04/09/2008,1490,1510,1480,1490,1720000
05/09/2008,1490,1540,1460,1490,1944000
08/09/2008,1550,1550,1490,1550,2233000
09/09/2008,1530,1550,1520,1530,1237000
10/09/2008,1520,1600,1500,1520,3605500
11/09/2008,1490,1540,1420,1490,1338000
12/09/2008,1380,1480,1380,1380,1965000
15/09/2008,1450,1450,1370,1450,2220000
16/09/2008,1400,1430,1390,1400,2096000
17/09/2008,1400,1430,1380,1400,956500
18/09/2008,1380,1410,1340,1380,1818000
19/09/2008,1360,1430,1360,1360,943500
22/09/2008,1400,1430,1360,1400,879500
23/09/2008,1390,1410,1390,1390,752000
24/09/2008,1440,1490,1390,1440,738000
25/09/2008,1490,1530,1440,1490,1692000
26/09/2008,1570,1570,1490,1570,2073500
29/09/2008,1500,1680,1500,1500,1380500
06/10/2008,1480,1540,1440,1480,4028500
07/10/2008,1510,1580,1460,1510,3280000
08/10/2008,1430,1500,1430,1430,1036000
13/10/2008,1500,1560,1300,1500,2537500
