Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
504,505,8:45:00,PTBA,B,RG,2460,100,100,D,,Open
948,949,8:45:00,PTBA,B,RG,2460,10000,10000,D,,Open
1754,1755,8:45:00,PTBA,B,RG,2460,100,0,D,,Withdrawn
2963,2964,8:45:00,PTBA,B,RG,2460,8,8,D,,Open
4319,4320,8:45:00,PTBA,B,RG,2460,500,0,D,,Withdrawn
5116,5117,8:45:00,PTBA,B,RG,2460,50,50,D,,Open
5417,5418,8:45:00,PTBA,B,RG,2460,25,25,D,,Open
6501,6502,8:45:00,PTBA,B,RG,2460,20,20,D,,Open
7060,7061,8:45:00,PTBA,B,RG,2460,1,1,D,,Open
13934,13935,8:45:00,PTBA,B,RG,2460,19,0,D,,Withdrawn
14257,14258,8:45:00,PTBA,B,RG,2460,11,11,D,,Open
14474,14475,8:45:00,PTBA,B,RG,2460,30,30,D,,Open
14524,14525,8:45:00,PTBA,B,RG,2460,1,1,D,,Open
14581,14582,8:45:00,PTBA,B,RG,2460,10,0,D,,Withdrawn
14721,14722,8:45:00,PTBA,B,RG,2460,10,10,D,,Open
15007,15008,8:45:00,PTBA,B,RG,2460,10,0,D,,Amended
15064,15065,8:45:00,PTBA,B,RG,2460,2,0,D,,Withdrawn
20183,20184,8:45:01,PTBA,B,RG,2460,1,0,D,,Amended
22885,22886,8:45:01,PTBA,B,RG,2460,25,25,D,,Open
23471,23472,8:45:01,PTBA,B,RG,2460,100,100,D,,Open
23849,23850,8:45:01,PTBA,B,RG,2460,120,120,D,,Open
24571,24572,8:45:01,PTBA,B,RG,2460,1,1,D,,Open
24952,24953,8:45:01,PTBA,B,RG,2460,500,0,D,,Withdrawn
25412,25413,8:45:01,PTBA,B,RG,2460,5,0,D,,Withdrawn
26068,26069,8:45:01,PTBA,B,RG,2460,50,50,F,,Open
26714,26715,8:45:01,PTBA,B,RG,2460,100,100,D,,Open
26973,26974,8:45:01,PTBA,B,RG,2460,2000,2000,D,,Open
27076,27077,8:45:01,PTBA,B,RG,2460,6,6,D,,Open
27721,27722,8:45:02,PTBA,B,RG,2460,1,1,D,,Open
28069,28070,8:45:02,PTBA,B,RG,2460,1,1,D,,Open
28212,28213,8:45:02,PTBA,B,RG,2460,50,50,D,,Open
28635,28636,8:45:02,PTBA,B,RG,2460,2,0,D,,Withdrawn
28941,28942,8:45:02,PTBA,B,RG,2460,10,10,D,,Open
31842,31843,8:45:02,PTBA,B,RG,2460,100,100,D,,Open
33821,33822,8:45:02,PTBA,B,RG,2460,100,100,D,,Open
33941,33942,8:45:02,PTBA,B,RG,2460,1,1,D,,Open
34242,34243,8:45:02,PTBA,B,RG,2460,10,10,D,,Open
34355,34356,8:45:02,PTBA,B,RG,2460,25,25,D,,Open
34908,34909,8:45:02,PTBA,B,RG,2460,2,2,D,,Open
35111,35112,8:45:02,PTBA,B,RG,2460,10,10,D,,Open
35688,35689,8:45:02,PTBA,B,RG,2460,1,1,D,,Open
36053,36054,8:45:02,PTBA,B,RG,2460,10,10,D,,Open
37206,37207,8:45:03,PTBA,B,RG,2460,100,100,D,,Open
37305,37306,8:45:03,PTBA,B,RG,2460,250,0,D,,Withdrawn
39801,39802,8:45:03,PTBA,B,RG,2460,2,2,D,,Open
41603,41604,8:45:03,PTBA,B,RG,2460,1,1,D,,Open
42045,42046,8:45:03,PTBA,B,RG,2460,15,15,D,,Open
44895,44896,8:45:04,PTBA,B,RG,2460,200,200,D,,Open
45198,45199,8:45:04,PTBA,B,RG,2460,50,50,D,,Open
46517,46518,8:45:04,PTBA,B,RG,2460,100,0,D,,Withdrawn
46894,46895,8:45:04,PTBA,B,RG,2460,5,5,D,,Open
47116,47117,8:45:04,PTBA,B,RG,2460,100,100,D,,Open
48489,48490,8:45:05,PTBA,B,RG,2460,100,100,D,,Open
49046,49047,8:45:06,PTBA,B,RG,2460,5,5,D,,Open
49392,49393,8:45:06,PTBA,B,RG,2460,100,100,D,,Open
51219,51220,8:45:07,PTBA,B,RG,2460,5,5,D,,Open
51628,51629,8:45:07,PTBA,B,RG,2460,5,0,D,,Withdrawn
52294,52295,8:45:07,PTBA,B,RG,2460,50,50,D,,Open
54160,54161,8:45:09,PTBA,B,RG,2460,25,25,D,,Open
54229,54230,8:45:09,PTBA,B,RG,2460,50,50,D,,Open
54310,54311,8:45:09,PTBA,B,RG,2460,100,0,D,,Amended
55908,55909,8:45:10,PTBA,B,RG,2460,34,34,D,,Open
56200,56201,8:45:11,PTBA,B,RG,2460,5,5,D,,Open
56304,56305,8:45:11,PTBA,B,RG,2460,50,50,D,,Open
56722,56723,8:45:12,PTBA,B,RG,2460,20,0,D,,Withdrawn
58446,58447,8:45:14,PTBA,B,RG,2460,4,4,D,,Open
58488,58489,8:45:14,PTBA,B,RG,2460,2,2,D,,Open
58609,58610,8:45:15,PTBA,B,RG,2460,100,100,D,,Open
58861,58862,8:45:15,PTBA,B,RG,2460,10,10,D,,Open
