Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
1949,1950,8:45:00,TLKM,B,RG,3540,1130,0,D,,Withdrawn
6450,6451,8:45:00,TLKM,B,RG,3540,1,1,D,,Open
7701,7702,8:45:00,TLKM,B,RG,3540,1,1,D,,Open
14598,14599,8:45:00,TLKM,B,RG,3540,2,2,D,,Open
15495,15496,8:45:00,TLKM,B,RG,3540,100,100,D,,Open
18802,18803,8:45:01,TLKM,B,RG,3540,5,5,D,,Open
27088,27089,8:45:01,TLKM,B,RG,3540,20,20,F,,Open
30362,30363,8:45:02,TLKM,B,RG,3540,2,2,D,,Open
60805,60806,8:45:11,TLKM,B,RG,3540,3,3,D,,Open
63906,63907,8:45:14,TLKM,B,RG,3540,10,10,D,,Open
65273,65274,8:45:16,TLKM,B,RG,3540,10,10,D,,Open
66067,66068,8:45:17,TLKM,B,RG,3540,33,33,D,,Open
73103,73104,8:48:55,TLKM,B,RG,3540,10,10,D,,Open
287857,287858,9:00:23,TLKM,B,RG,3540,1,1,D,,Open
442855,442856,9:05:39,TLKM,B,RG,3540,13500,13500,D,,Open
487483,487484,9:07:41,TLKM,B,RG,3540,13,13,D,,Open
488503,488504,9:07:45,TLKM,B,RG,3540,20000,0,D,,Withdrawn
508850,508851,9:08:41,TLKM,B,RG,3540,5,5,D,,Open
785636,785637,9:24:51,TLKM,B,RG,3540,50,50,D,,Open
793629,793630,9:25:24,TLKM,B,RG,3540,9,9,D,,Open
805601,805602,9:26:16,TLKM,B,RG,3540,100,100,D,,Open
818312,818313,9:27:10,TLKM,B,RG,3540,100,100,D,,Open
1281035,1281036,10:13:00,TLKM,B,RG,3540,1,1,D,,Open
1413078,1413079,10:30:56,TLKM,B,RG,3540,2,2,D,,Open
1473209,1473210,10:40:10,TLKM,B,RG,3540,300,300,D,,Open
1492555,1492556,10:43:02,TLKM,B,RG,3540,1,1,D,,Open
1579749,1579750,10:56:50,TLKM,B,RG,3540,5,5,D,,Open
1661153,1661154,11:10:32,TLKM,B,RG,3540,30,30,D,,Open
1682612,1682613,11:14:28,TLKM,B,RG,3540,10,10,D,,Open
1771517,1771518,13:30:02,TLKM,B,RG,3540,5,5,D,,Open
1858987,1858988,13:35:21,TLKM,B,RG,3540,10,0,D,,Withdrawn
14298,14299,8:45:00,TLKM,B,RG,3550,3,3,D,,Open
14303,14304,8:45:00,TLKM,B,RG,3550,1,1,D,,Open
14957,14958,8:45:00,TLKM,B,RG,3550,2,2,D,,Open
19174,19175,8:45:01,TLKM,B,RG,3550,1,1,D,,Open
27105,27106,8:45:01,TLKM,B,RG,3550,20,20,F,,Open
52798,52799,8:45:05,TLKM,B,RG,3550,1000,1000,D,,Open
57661,57662,8:45:07,TLKM,B,RG,3550,75,75,D,,Open
61699,61700,8:45:11,TLKM,B,RG,3550,25,25,D,,Open
61832,61833,8:45:11,TLKM,B,RG,3550,25,25,D,,Open
69475,69476,8:45:34,TLKM,B,RG,3550,1,0,D,,Withdrawn
72171,72172,8:47:46,TLKM,B,RG,3550,100,100,D,,Open
491803,491804,9:07:54,TLKM,B,RG,3550,20000,0,D,,Withdrawn
575130,575131,9:12:00,TLKM,B,RG,3550,1,1,D,,Open
693865,693866,9:18:59,TLKM,B,RG,3550,75,75,D,,Open
788549,788550,9:25:03,TLKM,B,RG,3550,10,10,D,,Open
1220407,1220408,10:05:23,TLKM,B,RG,3550,20,20,D,,Open
1378348,1378349,10:25:55,TLKM,B,RG,3550,10,10,D,,Open
1542358,1542359,10:50:55,TLKM,B,RG,3550,40,40,D,,Open
1821949,1821950,13:30:12,TLKM,B,RG,3550,1,1,D,,Open
1825490,1825491,13:30:15,TLKM,B,RG,3550,5,5,D,,Open
2062085,2062086,14:06:09,TLKM,B,RG,3550,5,5,D,,Open
2124918,2124919,14:15:53,TLKM,B,RG,3550,50,50,D,,Open
13609,13610,8:45:00,TLKM,B,RG,3560,2,2,D,,Open
27138,27139,8:45:01,TLKM,B,RG,3560,20,20,F,,Open
35542,35543,8:45:02,TLKM,B,RG,3560,3,3,D,,Open
55848,55849,8:45:06,TLKM,B,RG,3560,6,6,D,,Open
58129,58130,8:45:08,TLKM,B,RG,3560,2,2,D,,Open
268096,268097,9:00:15,TLKM,B,RG,3560,10,10,D,,Open
491799,491800,9:07:54,TLKM,B,RG,3560,20000,0,D,,Withdrawn
508900,508901,9:08:41,TLKM,B,RG,3560,5,5,D,,Open
2223734,2223735,14:29:30,TLKM,B,RG,3560,50,50,D,,Open
1664,1665,8:45:00,TLKM,B,RG,3570,3,3,D,,Open
14542,14543,8:45:00,TLKM,B,RG,3570,2,2,D,,Open
19088,19089,8:45:01,TLKM,B,RG,3570,15,15,D,,Open
20620,20621,8:45:01,TLKM,B,RG,3570,42,42,D,,Open
27159,27160,8:45:01,TLKM,B,RG,3570,20,20,F,,Open
47312,47313,8:45:04,TLKM,B,RG,3570,42,42,D,,Open
494908,494909,9:08:02,TLKM,B,RG,3570,1,1,D,,Open
13068,13069,8:45:00,TLKM,B,RG,3580,2,2,D,,Open
27162,27163,8:45:01,TLKM,B,RG,3580,20,20,F,,Open
54324,54325,8:45:06,TLKM,B,RG,3580,6,6,D,,Open
508936,508937,9:08:41,TLKM,B,RG,3580,5,5,D,,Open
2472600,2472601,14:59:54,TLKM,B,RG,3580,5774,0,F,,Withdrawn
14082,14083,8:45:00,TLKM,B,RG,3590,2,2,D,,Open
27287,27288,8:45:01,TLKM,B,RG,3590,20,20,F,,Open
34580,34581,8:45:02,TLKM,B,RG,3590,85,85,D,,Open
479216,479217,9:07:17,TLKM,B,RG,3590,10,10,D,,Open
1704,1705,8:45:00,TLKM,B,RG,3600,30,30,D,,Open
1734,1735,8:45:00,TLKM,B,RG,3600,20,20,D,,Open
5254,5255,8:45:00,TLKM,B,RG,3600,200,200,D,,Open
6966,6967,8:45:00,TLKM,B,RG,3600,3,0,D,,Withdrawn
12274,12275,8:45:00,TLKM,B,RG,3600,5,5,D,,Open
12296,12297,8:45:00,TLKM,B,RG,3600,10,10,D,,Open
12707,12708,8:45:00,TLKM,B,RG,3600,1,1,D,,Open
12717,12718,8:45:00,TLKM,B,RG,3600,5,5,D,,Open
13456,13457,8:45:00,TLKM,B,RG,3600,2,2,D,,Open
25098,25099,8:45:01,TLKM,B,RG,3600,5,5,D,,Open
27690,27691,8:45:01,TLKM,B,RG,3600,20,20,F,,Open
31370,31371,8:45:02,TLKM,B,RG,3600,5,5,D,,Open
32494,32495,8:45:02,TLKM,B,RG,3600,1,1,D,,Open
32524,32525,8:45:02,TLKM,B,RG,3600,1,1,D,,Open
33390,33391,8:45:02,TLKM,B,RG,3600,20,20,F,,Open
33764,33765,8:45:02,TLKM,B,RG,3600,500,500,D,,Open
39588,39589,8:45:03,TLKM,B,RG,3600,5,5,D,,Open
40797,40798,8:45:03,TLKM,B,RG,3600,5,0,D,,Amended
42347,42348,8:45:03,TLKM,B,RG,3600,15,15,D,,Open
47186,47187,8:45:04,TLKM,B,RG,3600,1,1,D,,Open
48195,48196,8:45:04,TLKM,B,RG,3600,10,10,D,,Open
48817,48818,8:45:04,TLKM,B,RG,3600,10,10,D,,Open
49287,49288,8:45:04,TLKM,B,RG,3600,2,2,D,,Open
49905,49906,8:45:05,TLKM,B,RG,3600,15,0,D,,Withdrawn
51818,51819,8:45:05,TLKM,B,RG,3600,1000,1000,D,,Open
52740,52741,8:45:05,TLKM,B,RG,3600,3,3,D,,Open
54303,54304,8:45:06,TLKM,B,RG,3600,6,6,D,,Open
55534,55535,8:45:06,TLKM,B,RG,3600,15,15,D,,Open
58329,58330,8:45:08,TLKM,B,RG,3600,30,0,D,,Withdrawn
58459,58460,8:45:08,TLKM,B,RG,3600,500,500,D,,Open
60112,60113,8:45:10,TLKM,B,RG,3600,5,5,D,,Open
65503,65504,8:45:16,TLKM,B,RG,3600,15,15,D,,Open
67698,67699,8:45:20,TLKM,B,RG,3600,10,10,D,,Open
67752,67753,8:45:20,TLKM,B,RG,3600,20,0,D,,Amended
70927,70928,8:46:17,TLKM,B,RG,3600,2000,0,D,,Withdrawn
71135,71136,8:46:32,TLKM,B,RG,3600,1,1,D,,Open
280551,280552,9:00:19,TLKM,B,RG,3600,30,30,D,,Open
472043,472044,9:06:57,TLKM,B,RG,3600,2,2,D,,Open
488152,488153,9:07:43,TLKM,B,RG,3600,10,10,D,,Open
496450,496451,9:08:06,TLKM,B,RG,3600,10,10,D,,Open
497890,497891,9:08:09,TLKM,B,RG,3600,10,10,D,,Open
509012,509013,9:08:42,TLKM,B,RG,3600,2,2,D,,Open
594439,594440,9:13:04,TLKM,B,RG,3600,10,10,D,,Open
669213,669214,9:17:26,TLKM,B,RG,3600,1,1,D,,Open
724863,724864,9:21:01,TLKM,B,RG,3600,40,40,D,,Open
801429,801430,9:25:59,TLKM,B,RG,3600,5,0,D,,Withdrawn
827325,827326,9:27:52,TLKM,B,RG,3600,100,0,D,,Withdrawn
970356,970357,9:39:43,TLKM,B,RG,3600,2,0,D,,Withdrawn
1019287,1019288,9:43:22,TLKM,B,RG,3600,20,20,D,,Open
1085122,1085123,9:49:53,TLKM,B,RG,3600,3,0,D,,Amended
1321140,1321141,10:18:05,TLKM,B,RG,3600,20,0,D,,Amended
1360744,1360745,10:23:23,TLKM,B,RG,3600,1,0,D,,Withdrawn
1374483,1374484,10:25:21,TLKM,B,RG,3600,14,14,D,,Open
1377926,1377927,10:25:51,TLKM,B,RG,3600,5,5,D,,Open
