x,open,high,low,close
2015-05-07T00:00:00.000,6837.5,7000,6812.5,6950
2015-05-08T00:00:00.000,6950,6975,6812.5,6887.5
2015-05-11T00:00:00.000,7000,7000,6825,6862.5
2015-05-12T00:00:00.000,6850,6862.5,6787.5,6837.5
2015-05-13T00:00:00.000,6837.5,6875,6812.5,6812.5
2015-05-15T00:00:00.000,6812.5,6837.5,6700,6800
2015-05-18T00:00:00.000,6837.5,6887.5,6800,6875
2015-05-19T00:00:00.000,6825,6862.5,6787.5,6850
2015-05-20T00:00:00.000,6875,7000,6850,7000
2015-05-21T00:00:00.000,7000,7000,6812.5,6900
2015-05-22T00:00:00.000,6912.5,7000,6912.5,6962.5
2015-05-25T00:00:00.000,6975,7025,6900,6987.5
2015-05-26T00:00:00.000,7000,7075,6987.5,7062.5
2015-05-27T00:00:00.000,7025,7100,7025,7100
2015-05-28T00:00:00.000,7112.5,7112.5,7000,7075
2015-05-29T00:00:00.000,7000,7100,7000,7050
2015-06-01T00:00:00.000,7050,7100,7012.5,7050
2015-06-03T00:00:00.000,7100,7100,6825,6875
2015-06-04T00:00:00.000,6875,6900,6825,6837.5
2015-06-05T00:00:00.000,6700,6825,6700,6725
2015-06-08T00:00:00.000,6687.5,6700,6400,6487.5
2015-06-09T00:00:00.000,6475,6525,6325,6450
2015-06-10T00:00:00.000,6437.5,6700,6437.5,6587.5
2015-06-11T00:00:00.000,6675,6775,6600,6700
2015-06-12T00:00:00.000,6625,6762.5,6625,6675
2015-06-15T00:00:00.000,6687.5,6687.5,6350,6350
2015-06-16T00:00:00.000,6425,6650,6350,6350
2015-06-17T00:00:00.000,6437.5,6475,6375,6450
2015-06-18T00:00:00.000,6450,6575,6450,6575
2015-06-19T00:00:00.000,6575,6650,6450,6475
2015-06-22T00:00:00.000,6475,6525,6437.5,6487.5
2015-06-23T00:00:00.000,6537.5,6625,6450,6450
2015-06-24T00:00:00.000,6500,6525,6400,6425
2015-06-25T00:00:00.000,6412.5,6462.5,6387.5,6400
2015-06-26T00:00:00.000,6400,6412.5,6275,6300
2015-06-29T00:00:00.000,6150,6225,6025,6025
2015-06-30T00:00:00.000,6100,6237.5,6025,6237.5
2015-07-01T00:00:00.000,6262.5,6275,6175,6175
2015-07-02T00:00:00.000,6175,6275,6162.5,6175
2015-07-03T00:00:00.000,6150,6287.5,6150,6287.5
2015-07-06T00:00:00.000,6225,6250,6125,6137.5
2015-07-07T00:00:00.000,6075,6175,6025,6050
2015-07-08T00:00:00.000,6175,6175,6025,6075
2015-07-09T00:00:00.000,6000,6050,5900,5925
2015-07-10T00:00:00.000,5975,6100,5962.5,6062.5
2015-07-13T00:00:00.000,6062.5,6250,6062.5,6250
2015-07-14T00:00:00.000,6350,6375,6075,6250
2015-07-15T00:00:00.000,6325,6325,6175,6275
2015-07-22T00:00:00.000,6275,6525,6100,6525
2015-07-23T00:00:00.000,6500,6512.5,6237.5,6237.5
2015-07-24T00:00:00.000,6200,6237.5,6150,6212.5
2015-07-27T00:00:00.000,6187.5,6262.5,6100,6100
2015-07-28T00:00:00.000,6012.5,6100,5950,6025
2015-07-29T00:00:00.000,6062.5,6150,5987.5,6012.5
2015-07-30T00:00:00.000,5962.5,6100,5962.5,6000
2015-07-31T00:00:00.000,6250,6300,6100,6150
2015-08-03T00:00:00.000,6275,6325,6225,6325
2015-08-04T00:00:00.000,6325,6350,6262.5,6300
2015-08-05T00:00:00.000,6250,6337.5,6250,6337.5
2015-08-06T00:00:00.000,6362.5,6375,6325,6362.5
2015-08-07T00:00:00.000,6362.5,6375,6287.5,6362.5
2015-08-10T00:00:00.000,6362.5,6400,6312.5,6375
2015-08-11T00:00:00.000,6400,6412.5,6250,6287.5
2015-08-12T00:00:00.000,6287.5,6287.5,6100,6150
2015-08-13T00:00:00.000,6050,6175,6050,6125
2015-08-14T00:00:00.000,6112.5,6262.5,6100,6250
2015-08-18T00:00:00.000,6237.5,6325,6200,6250
2015-08-19T00:00:00.000,6287.5,6375,6250,6337.5
2015-08-20T00:00:00.000,6400,6400,6150,6237.5
2015-08-21T00:00:00.000,6237.5,6350,6175,6225
2015-08-24T00:00:00.000,6100,6337.5,5775,6325
2015-08-25T00:00:00.000,6300,6500,6000,6200
2015-08-26T00:00:00.000,6050,6225,6012.5,6187.5
2015-08-27T00:00:00.000,6200,6362.5,6200,6337.5
2015-08-28T00:00:00.000,6362.5,6375,6100,6150
2015-08-31T00:00:00.000,6150,6375,6150,6375
2015-09-01T00:00:00.000,6250,6300,6175,6175
2015-09-02T00:00:00.000,6075,6162.5,6075,6137.5
2015-09-03T00:00:00.000,6162.5,6187.5,6075,6100
2015-09-04T00:00:00.000,6100,6162.5,6075,6075
2015-09-07T00:00:00.000,6137.5,6137.5,6050,6062.5
2015-09-08T00:00:00.000,6000,6125,5987.5,6062.5
2015-09-09T00:00:00.000,6112.5,6125,6037.5,6062.5
2015-09-10T00:00:00.000,6087.5,6112.5,6025,6075
2015-09-11T00:00:00.000,6000,6100,6000,6050
2015-09-14T00:00:00.000,6125,6125,6025,6050
2015-09-15T00:00:00.000,6025,6112.5,6025,6112.5
2015-09-16T00:00:00.000,6112.5,6237.5,6075,6237.5
2015-09-17T00:00:00.000,6237.5,6587.5,6237.5,6525
2015-09-18T00:00:00.000,6525,6525,6262.5,6475
2015-09-21T00:00:00.000,6475,6525,6250,6262.5
2015-09-22T00:00:00.000,6300,6362.5,6125,6125
2015-09-23T00:00:00.000,6075,6075,5875,5875
2015-09-25T00:00:00.000,5875,5950,5812.5,5812.5
2015-09-28T00:00:00.000,5800,5862.5,5600,5625
2015-09-29T00:00:00.000,5575,6150,5450,6150
2015-09-30T00:00:00.000,6175,6225,5950,6200
2015-10-01T00:00:00.000,6137.5,6350,6062.5,6287.5
2015-10-02T00:00:00.000,6175,6250,6025,6025
2015-10-05T00:00:00.000,6050,6175,6050,6112.5
2015-10-06T00:00:00.000,6150,6487.5,6137.5,6487.5
2015-10-07T00:00:00.000,6300,6462.5,6212.5,6287.5
2015-10-08T00:00:00.000,6350,6425,6175,6175
2015-10-09T00:00:00.000,6400,6700,6325,6537.5
2015-10-12T00:00:00.000,6537.5,6662.5,6537.5,6562.5
2015-10-13T00:00:00.000,6437.5,6525,6312.5,6375
2015-10-15T00:00:00.000,6250,6700,6250,6600
2015-10-16T00:00:00.000,6725,6787.5,6575,6600
2015-10-19T00:00:00.000,6725,6737.5,6625,6662.5
2015-10-20T00:00:00.000,6700,6700,6537.5,6662.5
2015-10-21T00:00:00.000,6575,6675,6550,6550
2015-10-22T00:00:00.000,6550,6687.5,6550,6650
2015-10-23T00:00:00.000,6850,6850,6737.5,6787.5
2015-10-26T00:00:00.000,6700,6900,6700,6850
2015-10-27T00:00:00.000,6750,6850,6587.5,6850
2015-10-28T00:00:00.000,6875,6875,6612.5,6675
2015-10-29T00:00:00.000,6612.5,6712.5,6450,6662.5
2015-10-30T00:00:00.000,6700,6700,6575,6600
2015-11-02T00:00:00.000,6550,6562.5,6487.5,6562.5
2015-11-03T00:00:00.000,6600,6750,6550,6562.5
2015-11-04T00:00:00.000,6650,6650,6575,6637.5
