Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
2027,2028,8:45:00,ICBP,B,RG,7875,381,0,D,,Withdrawn
2124,2125,8:45:00,ICBP,B,RG,7875,40,0,D,,Withdrawn
2494,2495,8:45:00,ICBP,B,RG,7875,10,10,D,,Open
2736,2737,8:45:00,ICBP,B,RG,7875,1,1,D,,Open
8167,8168,8:45:00,ICBP,B,RG,7875,1,1,D,,Open
9641,9642,8:45:00,ICBP,B,RG,7875,300,0,D,,Withdrawn
12075,12076,8:45:00,ICBP,B,RG,7875,1,1,D,,Open
12417,12418,8:45:00,ICBP,B,RG,7875,2,2,D,,Open
22443,22444,8:45:01,ICBP,B,RG,7875,2,2,D,,Open
22942,22943,8:45:01,ICBP,B,RG,7875,400,0,D,,Withdrawn
25232,25233,8:45:01,ICBP,B,RG,7875,1,1,D,,Open
36269,36270,8:45:03,ICBP,B,RG,7875,500,500,D,,Open
40075,40076,8:45:04,ICBP,B,RG,7875,10,10,D,,Open
42226,42227,8:45:04,ICBP,B,RG,7875,5,5,D,,Open
42353,42354,8:45:05,ICBP,B,RG,7875,2,2,D,,Open
49797,49798,8:45:07,ICBP,B,RG,7875,300,300,D,,Open
51187,51188,8:45:08,ICBP,B,RG,7875,2,0,D,,Withdrawn
51291,51292,8:45:09,ICBP,B,RG,7875,50,50,D,,Open
51383,51384,8:45:09,ICBP,B,RG,7875,3,0,D,,Withdrawn
53039,53040,8:45:11,ICBP,B,RG,7875,1,1,D,,Open
53149,53150,8:45:11,ICBP,B,RG,7875,13,13,D,,Open
54369,54370,8:45:13,ICBP,B,RG,7875,50,50,D,,Open
54553,54554,8:45:13,ICBP,B,RG,7875,2,2,D,,Open
55216,55217,8:45:14,ICBP,B,RG,7875,6,0,D,,Withdrawn
55631,55632,8:45:15,ICBP,B,RG,7875,10,10,D,,Open
56365,56366,8:45:16,ICBP,B,RG,7875,5,5,D,,Open
57412,57413,8:45:17,ICBP,B,RG,7875,25,25,D,,Open
57686,57687,8:45:18,ICBP,B,RG,7875,5,5,D,,Open
58470,58471,8:45:19,ICBP,B,RG,7875,5,5,D,,Open
58725,58726,8:45:20,ICBP,B,RG,7875,2,2,D,,Open
59878,59879,8:45:48,ICBP,B,RG,7875,3,3,D,,Open
61195,61196,8:46:52,ICBP,B,RG,7875,15,15,D,,Open
62129,62130,8:48:15,ICBP,B,RG,7875,20,20,D,,Open
63602,63603,8:50:25,ICBP,B,RG,7875,2,2,D,,Open
64122,64123,8:51:10,ICBP,B,RG,7875,1,1,D,,Open
66540,66541,8:54:27,ICBP,B,RG,7875,200,0,D,,Withdrawn
203113,203114,9:00:10,ICBP,B,RG,7875,1,1,D,,Open
