Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
6476,6477,8:45:00,ICBP,B,RG,8475,1,1,D,,Open
6809,6810,8:45:00,ICBP,B,RG,8475,1,1,D,,Open
19641,19642,8:45:01,ICBP,B,RG,8475,10,10,D,,Open
19904,19905,8:45:01,ICBP,B,RG,8475,1,1,D,,Open
22881,22882,8:45:01,ICBP,B,RG,8475,8,8,D,,Open
23213,23214,8:45:01,ICBP,B,RG,8475,5,5,D,,Open
35552,35553,8:45:02,ICBP,B,RG,8475,10,10,D,,Open
44841,44842,8:45:04,ICBP,B,RG,8475,1,1,D,,Open
50194,50195,8:45:05,ICBP,B,RG,8475,25,25,D,,Open
50573,50574,8:45:05,ICBP,B,RG,8475,2,2,D,,Open
62886,62887,8:45:13,ICBP,B,RG,8475,5,5,D,,Open
63468,63469,8:45:13,ICBP,B,RG,8475,2,2,D,,Open
67510,67511,8:45:20,ICBP,B,RG,8475,20,20,D,,Open
73740,73741,8:49:47,ICBP,B,RG,8475,5,5,D,,Open
272611,272612,9:00:15,ICBP,B,RG,8475,2,2,D,,Open
506120,506121,9:08:33,ICBP,B,RG,8475,3,3,D,,Open
531516,531517,9:09:47,ICBP,B,RG,8475,1,1,D,,Open
628927,628928,9:15:04,ICBP,B,RG,8475,1,1,D,,Open
861207,861208,9:30:33,ICBP,B,RG,8475,2,2,D,,Open
1159403,1159404,9:58:16,ICBP,B,RG,8475,1,1,D,,Open
1308843,1308844,10:16:34,ICBP,B,RG,8475,10,10,D,,Open
1520406,1520407,10:47:29,ICBP,B,RG,8475,1,1,D,,Open
1536147,1536148,10:49:57,ICBP,B,RG,8475,1,0,D,,Amended
1604811,1604812,11:00:48,ICBP,B,RG,8475,1,1,D,,Open
1619953,1619954,11:03:14,ICBP,B,RG,8475,100,100,D,,Open
1654046,1654047,11:09:11,ICBP,B,RG,8475,6,0,D,,Withdrawn
1680837,1680838,11:14:09,ICBP,B,RG,8475,5,5,D,,Open
1732330,1732331,11:23:38,ICBP,B,RG,8475,105,0,D,,Withdrawn
1775392,1775393,13:30:03,ICBP,B,RG,8475,1,1,D,,Open
1783996,1783997,13:30:04,ICBP,B,RG,8475,5,5,D,,Open
1819269,1819270,13:30:11,ICBP,B,RG,8475,1,1,D,,Open
1822331,1822332,13:30:13,ICBP,B,RG,8475,1,1,D,,Open
1826596,1826597,13:30:16,ICBP,B,RG,8475,2,2,D,,Open
1851035,1851036,13:34:11,ICBP,B,RG,8475,1,1,D,,Open
1937694,1937695,13:46:35,ICBP,B,RG,8475,5,0,D,,Withdrawn
1938926,1938927,13:46:46,ICBP,B,RG,8475,1,1,D,,Open
1942510,1942511,13:47:20,ICBP,B,RG,8475,15,15,F,,Open
2163209,2163210,14:21:01,ICBP,B,RG,8475,1,1,D,,Open
2171183,2171184,14:22:09,ICBP,B,RG,8475,3,3,D,,Open
2472499,2472500,14:59:53,ICBP,B,RG,8475,280,0,F,,Withdrawn
6557,6558,8:45:00,ICBP,B,RG,8500,1,1,D,,Open
11270,11271,8:45:00,ICBP,B,RG,8500,100,100,D,,Open
20340,20341,8:45:01,ICBP,B,RG,8500,5,5,D,,Open
20902,20903,8:45:01,ICBP,B,RG,8500,1,1,D,,Open
26151,26152,8:45:01,ICBP,B,RG,8500,20,20,D,,Open
35807,35808,8:45:02,ICBP,B,RG,8500,8,8,D,,Open
38462,38463,8:45:03,ICBP,B,RG,8500,10,10,D,,Open
55048,55049,8:45:06,ICBP,B,RG,8500,15,15,D,,Open
58387,58388,8:45:08,ICBP,B,RG,8500,5,5,D,,Open
61296,61297,8:45:11,ICBP,B,RG,8500,1,1,D,,Open
64284,64285,8:45:15,ICBP,B,RG,8500,30,0,D,,Withdrawn
67848,67849,8:45:20,ICBP,B,RG,8500,10,10,D,,Open
476318,476319,9:07:09,ICBP,B,RG,8500,2,2,D,,Open
870713,870714,9:31:21,ICBP,B,RG,8500,10,10,D,,Open
913265,913266,9:34:52,ICBP,B,RG,8500,8,8,D,,Open
1324396,1324397,10:18:27,ICBP,B,RG,8500,4,0,D,,Amended
1346317,1346318,10:21:24,ICBP,B,RG,8500,1,1,D,,Open
1356927,1356928,10:22:51,ICBP,B,RG,8500,15,0,D,,Amended
1367185,1367186,10:24:16,ICBP,B,RG,8500,1,1,D,,Open
1390985,1390986,10:27:44,ICBP,B,RG,8500,1,1,D,,Open
1444527,1444528,10:35:37,ICBP,B,RG,8500,10,10,D,,Open
1453909,1453910,10:37:06,ICBP,B,RG,8500,10,10,D,,Open
1501906,1501907,10:44:33,ICBP,B,RG,8500,15,15,D,,Open
1510970,1510971,10:45:56,ICBP,B,RG,8500,2,2,D,,Open
1514642,1514643,10:46:34,ICBP,B,RG,8500,1,1,D,,Open
1523548,1523549,10:47:58,ICBP,B,RG,8500,30,30,D,,Open
1537130,1537131,10:50:06,ICBP,B,RG,8500,1,1,D,,Open
1537956,1537957,10:50:13,ICBP,B,RG,8500,5,5,D,,Open
1553836,1553837,10:52:47,ICBP,B,RG,8500,2,2,D,,Open
1584398,1584399,10:57:34,ICBP,B,RG,8500,10,10,D,,Open
1627854,1627855,11:04:35,ICBP,B,RG,8500,1,1,D,,Open
1668656,1668657,11:11:58,ICBP,B,RG,8500,10,10,D,,Open
1689543,1689544,11:15:47,ICBP,B,RG,8500,100,100,D,,Open
1702014,1702015,11:18:08,ICBP,B,RG,8500,2,2,D,,Open
1717578,1717579,11:21:01,ICBP,B,RG,8500,40,40,D,,Open
1738030,1738031,11:24:38,ICBP,B,RG,8500,5,5,D,,Open
1743251,1743252,11:25:36,ICBP,B,RG,8500,1,1,D,,Open
1781786,1781787,13:30:04,ICBP,B,RG,8500,1,1,D,,Open
1791156,1791157,13:30:05,ICBP,B,RG,8500,1,1,D,,Open
1800420,1800421,13:30:06,ICBP,B,RG,8500,1,1,D,,Open
1825237,1825238,13:30:15,ICBP,B,RG,8500,1,1,D,,Open
1848856,1848857,13:33:51,ICBP,B,RG,8500,1,0,D,,Amended
1854625,1854626,13:34:44,ICBP,B,RG,8500,1,1,D,,Open
1855256,1855257,13:34:49,ICBP,B,RG,8500,1,1,D,,Open
1924484,1924485,13:44:33,ICBP,B,RG,8500,1,1,D,,Open
1937749,1937750,13:46:35,ICBP,B,RG,8500,5,0,D,,Withdrawn
1938864,1938865,13:46:46,ICBP,B,RG,8500,1,1,D,,Open
2068386,2068387,14:07:11,ICBP,B,RG,8500,11,0,D,,Withdrawn
2125157,2125158,14:15:55,ICBP,B,RG,8500,5,5,D,,Open
2163215,2163216,14:21:01,ICBP,B,RG,8500,1,1,D,,Open
2224092,2224093,14:29:33,ICBP,B,RG,8500,10,10,D,,Open
2230301,2230302,14:30:23,ICBP,B,RG,8500,19,19,D,,Open
2366350,2366351,14:45:49,ICBP,B,RG,8500,10,10,D,,Open
2451131,2451132,14:54:40,ICBP,B,RG,8500,500,0,D,,Withdrawn
23951,23952,8:45:01,ICBP,B,RG,8525,8,8,D,,Open
1383913,1383914,10:26:44,ICBP,B,RG,8525,1,1,D,,Open
1545786,1545787,10:51:28,ICBP,B,RG,8525,1,1,D,,Open
1785129,1785130,13:30:04,ICBP,B,RG,8525,10,10,D,,Open
1938997,1938998,13:46:47,ICBP,B,RG,8525,1,1,D,,Open
2147620,2147621,14:19:01,ICBP,B,RG,8525,1,0,D,,Amended
2156051,2156052,14:20:06,ICBP,B,RG,8525,100,100,D,,Open
2163214,2163215,14:21:01,ICBP,B,RG,8525,1,1,D,,Open
2331920,2331921,14:42:22,ICBP,B,RG,8525,1,1,D,,Open
2472294,2472295,14:59:51,ICBP,B,RG,8525,212,0,F,,Withdrawn
6287,6288,8:45:00,ICBP,B,RG,8550,1,1,D,,Open
19718,19719,8:45:01,ICBP,B,RG,8550,1,1,D,,Open
52248,52249,8:45:05,ICBP,B,RG,8550,20,20,D,,Open
476350,476351,9:07:10,ICBP,B,RG,8550,2,2,D,,Open
503726,503727,9:08:26,ICBP,B,RG,8550,1,1,D,,Open
623923,623924,9:14:46,ICBP,B,RG,8550,50,50,D,,Open
1249616,1249617,10:09:06,ICBP,B,RG,8550,12,12,D,,Open
1501164,1501165,10:44:26,ICBP,B,RG,8550,10,10,D,,Open
1815396,1815397,13:30:09,ICBP,B,RG,8550,50,50,D,,Open
1938803,1938804,13:46:45,ICBP,B,RG,8550,1,1,D,,Open
2014686,2014687,13:58:37,ICBP,B,RG,8550,1,1,D,,Open
2163216,2163217,14:21:01,ICBP,B,RG,8550,1,1,D,,Open
2371053,2371054,14:46:18,ICBP,B,RG,8550,5,5,D,,Open
22467,22468,8:45:01,ICBP,B,RG,8575,5,5,D,,Open
1196789,1196790,10:02:44,ICBP,B,RG,8575,7,0,D,,Amended
1500406,1500407,10:44:19,ICBP,B,RG,8575,8,8,D,,Open
1653251,1653252,11:09:00,ICBP,B,RG,8575,1,0,D,,Amended
1659824,1659825,11:10:16,ICBP,B,RG,8575,1,1,D,,Open
1821426,1821427,13:30:12,ICBP,B,RG,8575,10,10,D,,Open
1825496,1825497,13:30:15,ICBP,B,RG,8575,29,0,D,,Withdrawn
1939097,1939098,13:46:48,ICBP,B,RG,8575,1,1,D,,Open
2123390,2123391,14:15:39,ICBP,B,RG,8575,1,1,D,,Open
2163211,2163212,14:21:01,ICBP,B,RG,8575,1,1,D,,Open
2299732,2299733,14:39:03,ICBP,B,RG,8575,5,5,D,,Open
2319846,2319847,14:41:09,ICBP,B,RG,8575,5,0,D,,Withdrawn
2332535,2332536,14:42:25,ICBP,B,RG,8575,3,0,D,,Amended
2339670,2339671,14:43:09,ICBP,B,RG,8575,5,5,D,,Open
2350559,2350560,14:44:14,ICBP,B,RG,8575,2,2,D,,Open
2368099,2368100,14:46:00,ICBP,B,RG,8575,5,5,D,,Open
2408040,2408041,14:49:32,ICBP,B,RG,8575,211,211,F,,Open
2452125,2452126,14:54:54,ICBP,B,RG,8575,1,1,D,,Open
2472163,2472164,14:59:50,ICBP,B,RG,8575,205,0,F,,Withdrawn
14052,14053,8:45:00,ICBP,B,RG,8600,5,5,D,,Open
16290,16291,8:45:00,ICBP,B,RG,8600,2,2,D,,Open
20598,20599,8:45:01,ICBP,B,RG,8600,2,2,D,,Open
24796,24797,8:45:01,ICBP,B,RG,8600,9,9,D,,Open
40412,40413,8:45:03,ICBP,B,RG,8600,10,10,D,,Open
43565,43566,8:45:03,ICBP,B,RG,8600,1,1,D,,Open
53320,53321,8:45:05,ICBP,B,RG,8600,20,20,D,,Open
63478,63479,8:45:13,ICBP,B,RG,8600,1,1,D,,Open
64285,64286,8:45:15,ICBP,B,RG,8600,30,0,D,,Withdrawn
67970,67971,8:45:20,ICBP,B,RG,8600,10,10,D,,Open
77668,77669,8:54:29,ICBP,B,RG,8600,2,2,D,,Open
476403,476404,9:07:10,ICBP,B,RG,8600,2,0,D,,Withdrawn
958857,958858,9:38:43,ICBP,B,RG,8600,2,2,D,,Open
1167903,1167904,9:59:16,ICBP,B,RG,8600,1,1,D,,Open
1342933,1342934,10:20:57,ICBP,B,RG,8600,10,0,D,,Amended
1392393,1392394,10:27:56,ICBP,B,RG,8600,1,1,D,,Open
1468816,1468817,10:39:30,ICBP,B,RG,8600,25,0,D,,Withdrawn
1527482,1527483,10:48:34,ICBP,B,RG,8600,2,2,D,,Open
1538362,1538363,10:50:17,ICBP,B,RG,8600,8,8,D,,Open
1542393,1542394,10:50:55,ICBP,B,RG,8600,2,2,D,,Open
1601015,1601016,11:00:12,ICBP,B,RG,8600,10,10,D,,Open
1636424,1636425,11:06:00,ICBP,B,RG,8600,10,10,D,,Open
1640711,1640712,11:06:44,ICBP,B,RG,8600,10,10,D,,Open
1655524,1655525,11:09:27,ICBP,B,RG,8600,1,1,D,,Open
1678782,1678783,11:13:46,ICBP,B,RG,8600,8,8,D,,Open
1683190,1683191,11:14:35,ICBP,B,RG,8600,4,0,D,,Amended
1702361,1702362,11:18:12,ICBP,B,RG,8600,10,10,D,,Open
1706813,1706814,11:19:06,ICBP,B,RG,8600,10,10,D,,Open
1730113,1730114,11:23:14,ICBP,B,RG,8600,4,4,D,,Open
1767409,1767410,11:29:52,ICBP,B,RG,8600,100,100,D,,Open
1789613,1789614,13:30:05,ICBP,B,RG,8600,20,20,D,,Open
1809167,1809168,13:30:08,ICBP,B,RG,8600,1,1,D,,Open
1823250,1823251,13:30:13,ICBP,B,RG,8600,10,10,D,,Open
1825304,1825305,13:30:15,ICBP,B,RG,8600,1,1,D,,Open
1837218,1837219,13:31:58,ICBP,B,RG,8600,300,300,D,,Open
1840178,1840179,13:32:27,ICBP,B,RG,8600,1,1,D,,Open
