Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
30-Nov-2018,AALI,EQUITY,1924688333,10975,49580685,3163324,58025399,49700,53476585,63624809,335968,1731886,4903327,234891683,1599554,5956737,19927489,20957192,1705861,61718023,30011674,386922,13634358,155897810
30-Nov-2018,ABBA,EQUITY,2755125000,73,14306700,1563852665,0,0,702819675,0,171043,0,410000,2281560083,0,0,0,292886300,5213500,0,114700,0,0,298214500
30-Nov-2018,ABDA,EQUITY,620806680,7000,21885,47363182,0,98,47935598,0,8100,875784,0,96204647,0,426160055,0,97400000,500,0,0,0,62,523560617
30-Nov-2018,ABMM,EQUITY,2753165000,1990,11370000,6961500,1600,0,35571626,6268200,4993774,0,0,65166700,0,56116500,0,35250400,651500,296268000,4500,0,152238400,540529300
30-Nov-2018,ACES,EQUITY,17150000000,1615,253842627,77870500,23639788,0,142656311,212321651,686,1250000,50000,711631563,36642200,333752587,659927553,603591533,301900,3213437882,306493515,11056415,988164852,6153368437
30-Nov-2018,ACST,EQUITY,700000000,1425,252560,478134840,4491020,0,37131396,21950500,1194144,166700,0,543321160,0,12421600,8872300,24533280,12140440,24582380,4997980,0,69130860,156678840
30-Nov-2018,ADES,EQUITY,589896800,910,108000,117000,220000,350,31575577,942100,411,25000,0,32988438,0,540301713,0,14703821,630400,0,250000,0,0,555885934
30-Nov-2018,ADFO,EQUITY,745543638,0,10000,115830120,0,0,58102000,0,1903000,0,0,175845120,0,147319420,0,46500,144476570,0,0,0,243009528,534852018
30-Nov-2018,ADHI,EQUITY,3560849376,1565,199943075,16051058,96344753,5000,482395728,366334565,15502303,16892271,250700,1193719453,5907732,45258739,44903360,24379876,2794521,285292060,54050021,0,88486990,551073299
30-Nov-2018,ADMF,EQUITY,1000000000,8550,4366800,482900,0,920700000,23462800,21360900,41600,0,0,970415000,0,18100,49500,13438400,391800,11518000,261400,0,3857800,29535000
30-Nov-2018,ADMG,EQUITY,3889179559,316,500000,994880000,2993000,0,377634687,1500083,5849113,50000,0,1383406883,0,4772300,2482282,34079718,1896900,54938600,25404600,0,7513500,131087900
