Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
31-Mei-2018,AALI,EQUITY,1924688333,12550,65412052,5272122,55953787,49700,49918551,40450663,425281,1557986,4850627,223890769,1644454,13487367,20900222,23321487,1627406,66188019,30175479,363522,9190768,166898724
31-Mei-2018,ABBA,EQUITY,2755125000,61,60842900,1599342565,0,0,631220951,0,5141143,0,0,2296547559,0,0,0,282886300,301000,0,39700,0,0,283227000
31-Mei-2018,ABDA,EQUITY,620806680,7600,43822,47315445,0,98,47955798,0,7500,881084,0,96203747,0,426160055,0,97400000,400,0,0,0,62,523560517
31-Mei-2018,ABMM,EQUITY,2753165000,2150,11370000,6961500,1600,0,37233323,6270200,3332977,0,0,65169600,0,56033600,0,35330300,651500,296268000,4500,0,152238500,540526400
31-Mei-2018,ACES,EQUITY,17150000000,1250,349690827,127251800,30253595,0,164186271,426653036,265010,530000,553700,1099384239,32558200,331743830,222229727,554104343,344600,3218136023,197270047,9148173,1200080818,5765615761
31-Mei-2018,ACST,EQUITY,700000000,2840,0,479498800,4713840,0,28908216,22330240,281804,350000,0,536082900,0,13281720,6937800,22462760,9467320,35179560,4010380,7838400,64739160,163917100
31-Mei-2018,ADES,EQUITY,589896800,935,108000,1029500,220000,350,31720177,29600,411,25000,0,33133038,0,540301713,0,13674621,631100,883900,250000,0,0,555741334
31-Mei-2018,ADFO,EQUITY,745543638,0,10000,116730120,0,0,58217000,0,888000,0,0,175845120,0,147319420,0,46500,144476570,0,0,0,243009528,534852018
31-Mei-2018,ADHI,EQUITY,3560849376,1945,195524451,19531382,94662237,0,376646744,524578441,6040875,18741271,696900,1236422301,1327732,13692192,42651360,23937170,1677221,280478630,53054751,0,91551395,508370451
31-Mei-2018,ADMF,EQUITY,1000000000,8375,4366800,449600,0,920700000,23028100,21108500,41500,0,0,969694500,0,22900,82400,14020400,391800,11576900,212600,13500,3935000,30255500
31-Mei-2018,ADMG,EQUITY,3889179559,362,1030000,994200000,2993000,0,390203587,83,450213,0,0,1388876883,0,3771900,1478882,31548518,1371000,54241700,24992400,0,8213500,125617900
31-Mei-2018,ADRO,EQUITY,31985962000,1885,1134375900,15655779943,566250900,0,5917603520,1260037977,20131367,25160700,2094100,24581434407,101072304,884523437,956669007,1008413058,14463642,1940844702,480359526,54079900,1964102017,7404527593
31-Mei-2018,AGII,EQUITY,3066660000,660,0,786093617,23409100,0,108996800,5327500,1500000,481300,0,925808317,0,80585900,0,178299582,139400,82293100,178427500,74617300,33624718,627987500
31-Mei-2018,AGRO,EQUITY,17913562051,378,277094200,199278576,1053072097,15324332514,732329729,81295998,17560510,30677293,2292000,17717932917,0,223234,0,9369084,1151412,0,4712052,0,2203572,17659354
31-Mei-2018,AGRS,EQUITY,5256176644,350,0,5404500,0,0,230847775,1587900,0,0,0,237840175,0,150007900,0,680800,1688700,0,444061000,0,65723500,662161900
31-Mei-2018,AHAP,EQUITY,840000000,210,522040695,14277888,0,0,145749150,190300,44026,0,50000,682352059,42233300,78000,0,60014549,50231997,0,749182,0,55,153307083
31-Mei-2018,AIMS,EQUITY,220000000,274,0,184461690,0,0,35367910,0,18000,0,0,219847600,0,0,0,0,2000,0,400,0,0,2400
31-Mei-2018,AISA,EQUITY,3218600000,466,770000,436507286,9645100,0,922484403,8909000,26797082,600000,10260901,1415973772,250000,1123075385,8520900,162242805,10189700,401249022,62000400,0,34470016,1801998228
31-Mei-2018,AKKU,EQUITY,6449463636,50,0,5708645000,0,0,445166036,0,73199300,0,0,6227010336,0,196089300,0,0,58800,0,2042300,0,24262900,222453300
31-Mei-2018,AKPI,EQUITY,680000000,840,4000,211856202,0,2,28568971,17500,27122,0,0,240473797,0,0,34,1,503,0,117500,0,10600,128638
31-Mei-2018,AKRA,EQUITY,4014694920,4920,54936600,424916900,12024100,0,118808553,103611720,2490659,1189800,46300,718024632,4527623,62149902,130513525,95607128,968100,737288137,51955235,29400,271305418,1354344468
31-Mei-2018,AKSI,EQUITY,720000000,302,0,25249700,0,0,1049600,0,0,0,0,26299300,0,100,0,0,100,0,10000,0,0,10200
31-Mei-2018,ALDI,EQUITY,398260000,0,0,218000,0,0,170555500,0,2633000,0,0,173406500,0,80000,0,100000,105000,0,43500,0,0,328500
31-Mei-2018,ALDO,EQUITY,550000000,700,0,321230769,0,0,228769231,0,0,0,0,550000000,0,0,0,0,0,0,0,0,0,0
31-Mei-2018,ALKA,EQUITY,507665055,392,0,11021250,0,77500,24012655,0,46200,0,0,35157605,0,0,0,260000,2622223,0,33000,0,0,2915223
31-Mei-2018,ALMI,EQUITY,616000000,348,0,96725740,0,0,80752200,0,553000,0,0,178030940,0,0,0,170000,934000,0,357800,0,0,1461800
31-Mei-2018,ALTO,EQUITY,2191870558,394,0,1478427419,0,0,385885124,4800000,313820215,41800,0,2182974558,0,7560000,0,0,36000,0,1048500,0,0,8644500
31-Mei-2018,AMAG,EQUITY,5001552516,344,0,48000,185066933,388000000,46070596,0,0,0,0,619185529,0,30390700,0,36122000,10833700,41458500,61124700,0,12894300,192823900
31-Mei-2018,AMFG,EQUITY,434000000,5075,23500,10300482,94500,0,15528000,1514800,73776,3800,0,27538858,1217100,18727800,285600,8396800,10954900,16123200,1151659,0,368083,57225142
31-Mei-2018,AMIN,EQUITY,1080000000,484,0,20688800,0,0,102747100,0,26333400,0,0,149769300,0,17438300,0,0,70672700,0,339700,0,1780000,90230700
31-Mei-2018,AMRT,EQUITY,41524501700,675,138288200,22847469610,45191000,0,2960438335,40737900,12150342,0,0,26044275387,0,5073290515,388577869,2366929538,55200,2385423631,2130161196,340000,3135448364,15480226313
31-Mei-2018,ANJT,EQUITY,3354175000,1165,161609900,95923691,0,0,81902872,100,0,0,0,339436563,5692200,0,187300,0,5499937,0,412500,0,2946500,14738437
31-Mei-2018,ANTM,EQUITY,24030764725,865,1875160285,171860120,960957709,0,1957882584,1910165722,62798677,25190375,17088800,6981104272,6203718,97907063,80885418,284728710,10914802,466136192,295247913,0,128843217,1370867033
31-Mei-2018,APEX,EQUITY,2659850000,1780,0,1917591072,0,0,53485094,0,50564698,0,0,2021640864,0,352970027,0,91409454,23845467,0,89187,0,92181329,560495464
31-Mei-2018,APIC,EQUITY,11765963114,500,851853200,8693852332,7500000,0,88776985,1579164475,142868871,0,0,11364015863,0,1,0,401947000,250,0,0,0,0,401947251
31-Mei-2018,APII,EQUITY,1075760000,232,0,0,0,0,38380000,0,0,0,0,38380000,0,0,0,19025100,54370700,0,16577200,0,146221000,236194000
31-Mei-2018,APLI,EQUITY,1500000000,104,0,202679300,0,0,557903600,0,165000,0,0,760747900,0,0,0,0,212000,0,1610500,0,0,1822500
31-Mei-2018,APLN,EQUITY,19364561700,197,983029200,5228271400,29271800,0,1320439567,80627200,298195719,5098100,11910400,7956843386,1704300,35630760,43283300,413963538,13045000,315025026,167890915,3045100,114130375,1107718314
31-Mei-2018,APOL,EQUITY,8670479000,58,0,644379260,1400000,0,748253700,1955000,1195300,512500,0,1397695760,0,294110500,0,294181500,8194500,0,13251500,0,71420000,681158000
31-Mei-2018,ARGO,EQUITY,335557450,825,45000,34150914,0,0,438650,0,83000,0,0,34717564,0,280,0,112500,11250,0,91500,0,5720,221250
31-Mei-2018,ARII,EQUITY,3000000000,1160,226837900,1097023500,1855000,0,493262400,74716000,0,0,0,1893694800,0,319208600,0,274785400,13793700,0,1511000,0,9645500,618944200
31-Mei-2018,ARMY,EQUITY,8187500000,330,279980100,158053400,0,0,1930687900,1609696300,3150000,200000,0,3981767700,0,0,0,1035400,96500,0,100400,0,0,1232300
