Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
30-Apr-2020,AALI,EQUITY,1924688333,6100,88727414,3543045,23214952,49700,74864658,57982372,713991,2068298,4864927,256029357,1583010,5257425,15823912,18430070,1889485,44874008,29862700,386922,16652604,134760136
30-Apr-2020,ABBA,EQUITY,2755125000,50,0,1692066565,0,0,593446199,0,151043,100000,0,2285763807,0,5000,0,10000000,117600,0,1001900,0,0,11124500
30-Apr-2020,ABDA,EQUITY,620806680,5575,21885,47364282,0,98,47941072,0,7500,873284,0,96208121,0,426142955,0,97416200,500,0,0,0,62,523559717
30-Apr-2020,ABMM,EQUITY,2753165000,1440,11370000,6961500,1600,0,39855600,6245100,710300,0,0,65144100,0,57405400,0,34678500,426600,295799000,4500,0,152237900,540551900
30-Apr-2020,ACES,EQUITY,17150000000,1520,296461527,127457800,8265245,0,187363511,213539992,38095,306300,17500,833449970,18075141,639134977,913434960,559702938,408400,2716469745,186831439,4293799,993198631,6031550030
30-Apr-2020,ACST,EQUITY,700000000,250,252560,527381540,7901000,0,79607216,6349340,904,70900,0,621563460,0,11665220,0,14229680,3088900,432300,10452600,0,38567840,78436540
30-Apr-2020,ADES,EQUITY,589896800,790,108000,147000,208500,350,31783277,692500,411,25000,0,32965038,0,540501713,0,14806321,203600,147700,250000,0,0,555909334
30-Apr-2020,ADFO,EQUITY,745543638,0,10000,115718620,0,0,58213500,0,1903000,0,0,175845120,0,147319420,0,46500,144476570,0,0,0,243009528,534852018
30-Apr-2020,ADHI,EQUITY,3560849376,550,219386637,12109366,81105724,5000,795132291,215432643,7386747,18331051,256400,1349145859,5197032,39055270,41800699,26771646,12912243,130313278,51605165,0,87991560,395646893
30-Apr-2020,ADMF,EQUITY,1000000000,6175,4366800,570900,0,920700000,33919200,16056900,89,0,0,975613889,32700,35600,601742,12214611,440500,6254566,349900,74600,4281892,24286111
30-Apr-2020,ADMG,EQUITY,3889179559,101,1030000,994250100,2993000,0,423653287,83,450027,0,0,1422376497,0,0,1003400,37697747,2358400,35221600,12808696,0,3028443,92118286
30-Apr-2020,ADRO,EQUITY,31985962000,920,2189396900,15714062070,152388900,0,5998583342,969014579,16277258,32177900,1802700,25073703649,131614643,951780212,775082486,1189625612,16345042,1565833390,458384441,77682000,1745910525,6912258351
30-Apr-2020,AGAR,EQUITY,1000000000,448,0,793085400,0,0,206892200,0,0,0,0,999977600,0,200,0,0,22200,0,0,0,0,22400
30-Apr-2020,AGII,EQUITY,3066660000,438,0,1369513457,23409100,0,150727400,2488500,182,0,0,1546138639,0,943200,0,242738878,208500,22069700,147286600,0,74410300,487657178
30-Apr-2020,AGRO,EQUITY,21343290230,99,376154200,2113844,1238753046,18529184847,800424340,86341898,1543223,103547484,3175100,21141237982,0,393234,0,2028236,3076712,0,2136440,0,2815853,10450475
30-Apr-2020,AGRS,EQUITY,11226007038,103,0,58085203,0,20158930,46421173,1587900,0,0,1434781,127687987,0,150416362,0,0,2136191,0,55100,0,6828064340,6980671993
30-Apr-2020,AHAP,EQUITY,2940000000,50,1827142432,220710666,0,0,499395418,0,3965,0,0,2547252481,147816500,0,0,0,240486765,0,103341,0,55,388406661
30-Apr-2020,AIMS,EQUITY,220000000,180,0,184461690,0,0,35367710,0,18100,0,0,219847500,0,0,0,100,2000,0,400,0,0,2500
30-Apr-2020,AISA,EQUITY,4787500000,168,770100,1786438886,9729500,0,1196761889,21822300,942282,590000,9156615,3026211572,250000,913939985,2082500,148913750,13979100,364060622,78891355,0,238543116,1760660428
30-Apr-2020,AKKU,EQUITY,6449463636,50,0,5255548200,0,0,891371436,0,80199400,0,0,6227119036,0,196254300,0,0,1050200,0,2040100,0,23000000,222344600
30-Apr-2020,AKPI,EQUITY,680000000,408,4000,213183673,0,2,28317071,17500,2122,0,0,241524368,0,0,34,252401,100303,0,97500,0,10300,460538
30-Apr-2020,AKRA,EQUITY,4014694920,2400,54618802,583385600,31153500,0,175267711,223622504,11739993,1277800,910100,1081976010,1913600,70557538,104029063,87235255,11032800,476461617,52348680,53500,186761037,990393090
30-Apr-2020,AKSI,EQUITY,720000000,168,0,10795310,0,0,46439290,0,0,0,0,57234600,0,0,0,302900,0,0,1000,0,0,303900
30-Apr-2020,ALDI,EQUITY,398260000,0,0,105000,0,0,170855500,0,2446000,0,0,173406500,0,80000,0,100000,105000,0,43500,0,0,328500
30-Apr-2020,ALDO,EQUITY,1100000000,420,0,856517369,0,0,243472031,0,100,100,0,1099989600,0,0,0,0,10400,0,0,0,0,10400
30-Apr-2020,ALKA,EQUITY,507665055,428,0,11021250,0,77500,23539905,0,46200,0,0,34684855,0,0,0,833000,2588723,0,0,0,0,3421723
30-Apr-2020,ALMI,EQUITY,616000000,240,0,96601940,0,0,48906200,0,303000,0,0,145811140,0,32822200,0,300600,372000,0,196800,0,0,33691600
30-Apr-2020,ALTO,EQUITY,2191870558,394,0,1520566617,0,0,400928824,13561800,247918017,0,0,2182975258,0,0,0,7560000,36000,0,1047800,0,0,8643800
30-Apr-2020,AMAG,EQUITY,5001552516,286,0,48000,185066933,388000000,21121196,0,23887500,0,0,618123629,0,71414700,0,23163400,10834700,0,74485000,0,13988000,193885800
30-Apr-2020,AMAN,EQUITY,3873500000,197,0,0,0,0,584999000,0,0,0,0,584999000,0,0,0,0,1000,0,0,0,0,1000
30-Apr-2020,AMAR,EQUITY,8035100000,171,0,0,0,0,36368300,0,0,0,0,36368300,0,0,0,4358935962,2365472738,0,1193972000,0,0,7918380700
30-Apr-2020,AMFG,EQUITY,434000000,2930,23500,14225782,94500,0,19728300,1690000,73776,3800,0,35839658,0,22470200,0,2387400,194000,11543300,12056859,0,274583,48926342
30-Apr-2020,AMIN,EQUITY,1080000000,400,0,20688800,0,0,105166300,0,26333400,0,0,152188500,0,17438300,0,0,68394700,0,192800,0,1785700,87811500
30-Apr-2020,AMOR,EQUITY,1111111200,2140,22087200,13393000,0,0,66388600,250000,0,0,0,102118800,0,0,0,5534027,505900,2368200,0,0,584273,8992400
30-Apr-2020,AMRT,EQUITY,41524501700,870,194267500,23992297632,6118000,0,2809235313,48408300,397,12280400,0,27062607542,0,4477607115,147861400,1759938738,1043200,2401888289,2601830141,231000,3071494275,14461894158
30-Apr-2020,ANDI,EQUITY,9350000000,50,0,725908500,0,0,1757563200,1854525900,316894500,100000,0,4654992100,0,9900,0,42659500,308500,0,2000000,0,0,44977900
30-Apr-2020,ANJT,EQUITY,3354175000,500,161038300,95760079,0,0,81415684,100,0,0,0,338214163,0,5040000,2000,129300,7108237,0,1544300,0,2137000,15960837
30-Apr-2020,ANTM,EQUITY,24030764725,510,1883442917,53157515,143515257,0,3499211542,1099063714,61927023,10464875,1430900,6752213743,23771504,93277815,69726015,291645366,23078941,607633877,244556692,2675300,256917402,1613282912
30-Apr-2020,APEX,EQUITY,2659850000,134,0,1782409751,0,0,56103920,0,185784193,0,0,2024297864,0,432765527,0,124041250,925000,0,106687,0,0,557838464
30-Apr-2020,APIC,EQUITY,11766313488,770,338100000,9287935412,0,0,242948659,953555875,51626591,10600000,0,10884766537,0,248348501,0,431433900,250,4178700,284700,0,197300900,881546951
30-Apr-2020,APII,EQUITY,1075760000,199,0,0,0,0,39193900,0,0,0,0,39193900,0,0,0,798600,53558100,0,37927400,0,143096000,235380100
30-Apr-2020,APLI,EQUITY,1362671400,128,0,202444300,0,0,558450900,0,165000,0,0,761060200,0,0,0,0,204900,0,1305300,0,0,1510200
30-Apr-2020,APLN,EQUITY,22699326779,105,49283600,9322985248,3183600,0,2493225057,17373900,217744667,10470600,390000,12114656672,0,37047360,19941993,355357031,18876900,221440522,159264716,0,78961585,890890107
30-Apr-2020,APOL,EQUITY,16452282461,50,0,727162400,1400000,0,780010359,0,1195300,14086735,0,1523854794,0,2653784186,0,1180647657,16069992,0,1410334020,0,85088011,5345923866
30-Apr-2020,ARGO,EQUITY,335557450,825,45000,34150914,0,0,438350,0,83500,0,0,34717764,0,280,0,112500,11250,0,91300,0,5720,221050
30-Apr-2020,ARII,EQUITY,3000000000,675,119481800,1099023500,150000,0,502682900,139603900,0,0,0,1860942100,0,312864100,0,274785600,2094800,0,1511000,0,60441400,651696900
30-Apr-2020,ARKA,EQUITY,2000000000,1495,0,0,0,0,493677300,0,0,0,0,493677300,0,0,0,100,0,0,0,0,6322600,6322700
30-Apr-2020,ARMY,EQUITY,9006250000,50,1033082100,2763799700,0,0,1572082700,2854083600,259014500,200000,0,8482262600,0,488927400,0,32396000,972000,1687200,4800,0,0,523987400
30-Apr-2020,ARNA,EQUITY,7341430976,408,40266097,1090893548,12385800,0,3264956461,196775800,37236,0,0,4605314942,0,387677200,141735300,315736217,58118628,1244127482,30135782,73500000,485085425,2736116034
30-Apr-2020,ARTA,EQUITY,446674175,376,0,39777500,0,0,399600425,0,0,0,0,439377925,0,0,0,250,499600,0,6796400,0,0,7296250
30-Apr-2020,ARTI,EQUITY,7840000000,50,234503974,2810926286,739500000,0,3467282900,505451300,27948040,0,0,7785612500,0,110700,0,0,20102800,0,12130000,0,20669000,53012500
30-Apr-2020,ARTO,EQUITY,10856250000,870,0,4432198925,0,0,1392534385,0,157100,0,0,5824890410,0,1581846684,0,2806553706,12500,0,28100,0,534356100,4922797090
30-Apr-2020,ASBI,EQUITY,348386472,266,21492,308696114,922,1106,19816548,0,27456,0,0,328563638,0,0,0,6037100,530170,0,1248828,0,0,7816098
30-Apr-2020,ASDM,EQUITY,192000000,910,0,31252100,0,13200,17369960,2000000,0,0,0,50635260,0,11300,0,18000,582000,0,1991200,0,0,2602500
30-Apr-2020,ASGR,EQUITY,1348780500,740,1552500,146160,0,178000,120258978,1221900,131401,500,0,123489439,0,12837800,7865800,49986753,833700,36224100,8656685,3453500,53973033,173831371
30-Apr-2020,ASIA,EQUITY,2275009490,0,250000,16706304,0,0,1023076843,0,3195200,0,22006500,1065234847,0,334,0,1720002,13351173,0,24374673,0,1153364413,1192810595
30-Apr-2020,ASII,EQUITY,40483553140,3850,2672016891,67500064,255165323,555650,962294862,1363777871,8634498,33047800,24149330,5387142289,354823610,506483392,2135952490,1796519731,5133220,4405803883,635499534,40922800,2986138011,12867276671
30-Apr-2020,ASJT,EQUITY,600000000,121,12820000,1009800,464365700,0,52687500,58668000,4281100,0,5102900,598935000,0,0,0,351800,695500,0,17700,0,0,1065000
30-Apr-2020,ASMI,EQUITY,8958380460,1150,2684220100,2318086900,0,0,3833044060,32739000,17390500,0,33604400,8919084960,0,54100,0,9255700,24785200,2938700,1199800,0,1062000,39295500
30-Apr-2020,ASPI,EQUITY,680000000,378,0,1859400,0,0,308350800,0,18000000,0,0,328210200,0,0,0,1789800,0,0,0,0,0,1789800
30-Apr-2020,ASRI,EQUITY,19649411888,118,24787300,7796913709,37418600,0,1871857642,182184300,3846120787,15013500,650000,13774945838,3134900,152574742,186362511,478806737,24244200,613712581,401970542,4808141,1026401696,2892016050
30-Apr-2020,ASRM,EQUITY,234064634,2000,11703,933114,1121173,0,7305907,0,1982,104,0,9373983,0,9272,0,30275,10271,0,477494,0,1585716,2113028
30-Apr-2020,ASSA,EQUITY,3397500000,370,84493800,1793426600,9492900,0,1075073900,261709100,9174400,2700000,200000,3236270700,0,14924100,0,25534200,2364000,2014500,3202000,0,113190500,161229300
30-Apr-2020,ASTR,EQUITY,50400000,0,0,200,0,606500,186900,0,82500,0,40000,916100,0,0,0,0,11000,0,2000,0,200000,213000
30-Apr-2020,ATIC,EQUITY,2315361355,720,0,798775818,0,0,453057428,0,0,0,0,1251833246,0,863645841,0,0,91200,0,0,0,0,863737041
30-Apr-2020,ATPK,EQUITY,5760245414,194,334100,3695100,18900,0,259425494,0,0,0,0,263473594,0,3651000,3400000,366222000,1161500,0,516047807,0,100059129,990541436
30-Apr-2020,AUTO,EQUITY,4819733000,780,1733100,58758387,189075,0,159618593,60479750,1253720,2500,75,282035200,0,434105724,886600,72117601,562625,143528600,19588673,0,9856920,680646743
30-Apr-2020,AYLS,EQUITY,853423200,50,0,60000,0,0,257765700,0,0,0,0,257825700,0,0,0,0,0,0,877500,0,0,877500
30-Apr-2020,BABP,EQUITY,25333295263,50,121226924,12532019088,269620000,0,1683279438,767933976,1063850,0,2482300,15377625576,0,8373671056,0,174994322,6416800,0,3601883,0,1125360000,9684044061
30-Apr-2020,BACA,EQUITY,7070141850,420,1453035100,4456911456,0,12686999,58171298,862210713,711034,0,0,6843726600,0,2000,0,2132000,3000,1412500,50090,0,222815660,226415250
30-Apr-2020,BAJA,EQUITY,1800000000,52,0,88003100,0,0,311375300,0,0,50000,0,399428400,0,520000,0,0,51600,0,0,0,0,571600
30-Apr-2020,BALI,EQUITY,3934592500,850,154473138,2527035738,0,0,479845000,3277900,154791824,0,0,3319423600,0,0,0,173042400,56500,133625000,0,0,308395000,615118900
30-Apr-2020,BAPA,EQUITY,661784520,50,0,512725600,0,0,51951103,41855100,47496017,0,0,654027820,0,1032500,2878500,575000,1541700,0,1724000,0,0,7751700
30-Apr-2020,BAPI,EQUITY,5591740000,50,0,48980400,0,0,1353641700,261890500,0,0,2102500,1666615100,0,6939300,0,0,3967600,0,0,0,0,10906900
30-Apr-2020,BASS,EQUITY,1756533500,0,0,345928500,0,121000000,172074500,0,203158000,500,250000,842411500,0,0,0,11236500,0,0,196000,0,7115000,18547500
