Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
28-Feb-2019,AALI,EQUITY,1924688333,12400,57431185,2194745,59313255,49700,44328385,71151209,391708,1678286,4902527,241441000,1599554,5103607,17321979,16848273,1677961,61436473,29860722,386922,15113002,149348493
28-Feb-2019,ABBA,EQUITY,2755125000,101,2806700,1563057965,0,0,718409475,0,171143,0,0,2284445283,0,0,0,292886300,2223900,0,219100,0,0,295329300
28-Feb-2019,ABDA,EQUITY,620806680,5225,21885,47359882,0,98,47938872,0,7500,875784,0,96204021,0,426147055,0,97416200,500,0,0,0,62,523563817
28-Feb-2019,ABMM,EQUITY,2753165000,2200,11370000,6961500,1600,0,39899000,6276200,635500,0,0,65143800,0,57405400,0,34678400,426500,295799000,4500,0,152238400,540552200
28-Feb-2019,ACES,EQUITY,17150000000,1755,216636227,67485600,20328988,0,149956011,176514154,100506,800000,52500,631873986,28220600,330111776,862700453,607631334,327200,3103086537,309346580,8996915,982704619,6233126014
28-Feb-2019,ACST,EQUITY,700000000,1605,252560,478133340,4358820,0,37100116,25310040,310804,0,0,545465680,0,10765200,8872300,22298180,8845220,28082780,6554980,0,69115660,154534320
28-Feb-2019,ADES,EQUITY,589896800,985,108000,117800,220000,350,31487177,1002100,411,25000,0,32960838,0,540301713,0,14703821,658000,0,250000,0,0,555913534
28-Feb-2019,ADFO,EQUITY,745543638,0,10000,115720120,0,0,58212000,0,1903000,0,0,175845120,0,147319420,0,46500,144476570,0,0,0,243009528,534852018
28-Feb-2019,ADHI,EQUITY,3560849376,1500,190897875,10120547,90921053,5000,507546428,341819711,19078068,18165771,310500,1178864953,5907732,47006239,38293160,27444176,2691321,253968660,54716421,0,135900090,565927799
28-Feb-2019,ADMF,EQUITY,1000000000,10625,4366800,466900,0,920700000,23834500,19905100,41500,0,0,969314800,0,0,138800,13389200,391600,12517900,313600,26300,3857800,30635200
28-Feb-2019,ADMG,EQUITY,3889179559,352,1030000,995450000,2993000,0,387496387,2076983,5819113,0,0,1394865483,0,4460800,2482282,36079718,1725500,54938600,15509600,0,4432800,119629300
28-Feb-2019,ADRO,EQUITY,31985962000,1310,1039657300,15650799843,963989000,0,6497849623,854834428,26409685,32873900,1287800,25067701579,98766004,915539777,726959663,987333388,18898642,1870586975,537252988,49383900,1713539084,6918260421
28-Feb-2019,AGII,EQUITY,3066660000,610,0,866925457,23409100,0,111228500,1974600,1960000,0,0,1005497657,0,46448400,0,146244960,80200,72774400,170542800,44667700,67539700,548298160
28-Feb-2019,AGRO,EQUITY,21343290230,336,396774200,5163144,1240121746,18529291185,734670002,117503998,12820223,103537484,2204500,21142086482,0,233234,0,608636,3336712,0,2955040,0,2465853,9599475
28-Feb-2019,AGRS,EQUITY,5256176644,362,0,5550323,0,0,9623675,1587900,0,0,0,16761898,0,149932000,0,0,1802300,0,61200,0,5035057480,5186852980
28-Feb-2019,AHAP,EQUITY,2940000000,69,1827142432,227605366,0,0,490870068,980000,3965,0,0,2546601831,147816500,0,0,0,241132915,0,107841,0,55,389057311
28-Feb-2019,AIMS,EQUITY,220000000,180,0,184461690,0,0,35367710,0,18100,0,0,219847500,0,0,0,0,2000,0,500,0,0,2500
28-Feb-2019,AISA,EQUITY,3218600000,168,772100,217538886,9729500,0,1196414389,21822300,936582,590000,9154615,1456958372,250000,913939985,2082500,147078705,14332300,364295622,78891400,0,240143116,1761013628
28-Feb-2019,AKKU,EQUITY,6449463636,50,0,5708200000,0,0,445873836,0,73199400,0,0,6227273236,0,196089300,0,0,1058800,0,2042300,0,23000000,222190400
28-Feb-2019,AKPI,EQUITY,680000000,680,4000,213183673,0,2,28589271,17500,2122,0,0,241796568,0,0,34,1,503,0,97500,0,10300,108338
28-Feb-2019,AKRA,EQUITY,4014694920,5550,96985900,447134600,22676200,0,102381911,189556051,4218813,1490200,577600,865021275,2893100,81034769,108371537,95543757,7575700,671686818,54250110,53500,185938534,1207347825
28-Feb-2019,AKSI,EQUITY,720000000,384,0,24915400,0,0,1384000,0,0,0,0,26299400,0,0,0,0,100,0,10000,0,0,10100
