Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
29-Jan-2021,AALI,EQUITY,1924688333,11175,125018914,9238545,19271622,49700,81568758,45299267,1069682,2016098,4971027,288503613,1944110,6000038,9140038,16925666,988219,32635751,26831628,386922,7433508,102285880
29-Jan-2021,ABBA,EQUITY,2755125000,56,0,1694286565,0,0,591321399,0,151343,200,0,2285759507,0,0,0,10000000,117600,0,1011200,0,0,11128800
29-Jan-2021,ABDA,EQUITY,620806680,5900,21885,47465082,0,98,47933672,0,7500,784484,0,96212721,0,426141555,0,97413000,500,0,0,0,62,523555117
29-Jan-2021,ABMM,EQUITY,2753165000,715,2677000,6967200,1600,0,49672600,5880800,0,0,0,65199200,0,57405300,0,34985500,444100,295799000,0,0,151862900,540496800
29-Jan-2021,ACES,EQUITY,17150000000,1560,435812427,84563000,30705545,0,203126011,302176154,1427589,2020800,5000,1059836526,15776931,686097027,909313133,556525872,292900,2425104622,184335393,7575299,1020142297,5805163474
29-Jan-2021,ACST,EQUITY,6425160000,348,0,4915656335,23124338,0,1176421882,70514300,1083,194700,0,6185912638,0,123113220,0,58196904,5559035,1505800,7782943,0,43089460,239247362
29-Jan-2021,ADES,EQUITY,589896800,1470,62000,119200,208500,350,32070377,500000,411,25000,0,32985838,0,540501713,0,14954021,182800,0,250000,0,0,555888534
29-Jan-2021,ADHI,EQUITY,3560849376,1365,170977937,32533770,134697592,0,761465790,379677159,1895350,21767451,900200,1503915249,0,12874788,48153844,25720633,3958471,44381935,36373746,0,69414086,240877503
29-Jan-2021,ADMF,EQUITY,1000000000,8400,4366800,584800,0,920700000,33288800,15761800,100,0,0,974702300,0,70731,363696,10820692,475400,5004666,4227100,0,4235415,25197700
29-Jan-2021,ADMG,EQUITY,3889179559,149,1030000,994200100,2757200,0,479838287,83,450027,0,0,1478275697,0,1198400,0,23562747,2666000,0,8791896,0,43,36219086
29-Jan-2021,ADRO,EQUITY,31985962000,1200,2056898400,15694737970,193790500,1000,7034246502,1333640844,97804869,38793100,1579810,26451492995,72956924,975786928,725767968,674229270,16550972,1182529450,361814264,62160400,1462672829,5534469005
29-Jan-2021,AGAR,EQUITY,1000000000,414,0,793085400,0,0,206892200,0,0,0,0,999977600,0,200,0,0,22200,0,0,0,0,22400
29-Jan-2021,AGII,EQUITY,3066660000,1300,0,1377605457,7022900,0,342451800,11897800,5070772,0,200000,1744248729,0,700,0,154603688,417000,209200,105753800,0,28562700,289547088
29-Jan-2021,AGRO,EQUITY,21343290230,805,295266200,14375244,917765046,18526791176,1205859858,54942398,3096236,88179084,1552971,21107828213,0,5008734,0,33302836,2193612,0,2838940,0,532872,43876994
29-Jan-2021,AGRS,EQUITY,11226007038,210,0,58085203,0,20158930,47087273,1174500,0,0,1434781,127940687,0,150440362,0,0,1619491,0,295100,0,6828064340,6980419293
29-Jan-2021,AHAP,EQUITY,2940000000,58,1827142432,221354081,0,0,487280218,0,4050,0,0,2535780781,147816500,0,0,71486621,180471844,0,103341,0,55,399878361
29-Jan-2021,AIMS,EQUITY,220000000,148,0,170441890,0,0,49387510,0,18100,0,0,219847500,0,0,0,100,2000,0,400,0,0,2500
29-Jan-2021,AISA,EQUITY,9311800000,240,770100,6285425386,6864500,0,1396460789,12588900,37982,100000,8856615,7711104272,250000,913756985,2641700,114609150,5477200,261092222,73005855,0,229234616,1600067728
29-Jan-2021,AKKU,EQUITY,6449463636,50,0,4788680000,0,0,1354418036,0,84017900,3100,0,6227119036,0,196254300,0,0,1050200,0,2040100,0,23000000,222344600
29-Jan-2021,AKPI,EQUITY,680000000,460,4000,213183673,0,2,28313871,17500,2122,0,0,241521168,0,0,34,252401,103503,0,97500,0,10300,463738
29-Jan-2021,AKRA,EQUITY,4014694920,2840,115249802,540822400,33233400,0,250233011,256198027,14635990,787300,1040200,1212200130,1481372,52710198,132860733,91873133,9741800,314348950,48599702,171900,208381182,860168970
29-Jan-2021,AKSI,EQUITY,720000000,595,0,3662144,0,0,53875356,0,0,0,0,57537500,0,0,0,0,0,0,1000,0,0,1000
29-Jan-2021,ALDO,EQUITY,1100000000,466,0,869954369,0,0,230044931,0,100,100,0,1099999500,0,0,0,0,500,0,0,0,0,500
29-Jan-2021,ALKA,EQUITY,507665055,246,0,11021250,0,77500,23830205,0,46200,0,0,34975155,0,0,0,522200,2586523,0,22700,0,0,3131423
29-Jan-2021,ALMI,EQUITY,616000000,258,0,96601840,0,0,49109100,0,303000,0,0,146013940,0,32822200,0,120000,368800,0,177800,0,0,33488800
29-Jan-2021,ALTO,EQUITY,2191870558,340,0,1440198005,0,0,393463118,13318300,335912735,0,0,2182892158,0,50000,0,7560000,36000,0,1080900,0,0,8726900
29-Jan-2021,AMAG,EQUITY,5001552516,226,0,3713300,185066933,388000000,40511496,0,23887500,0,0,641179229,0,58444400,0,7788100,7755700,2066800,68979000,0,25796200,170830200
29-Jan-2021,AMAN,EQUITY,3873500000,322,0,0,0,0,585000000,0,0,0,0,585000000,0,0,0,0,0,0,0,0,0,0
29-Jan-2021,AMAR,EQUITY,8035100000,246,0,7526500,0,0,169442300,0,0,0,0,176968800,0,0,0,6737710200,100200,0,1039969800,0,0,7777780200
29-Jan-2021,AMFG,EQUITY,434000000,2800,23500,14225482,94500,0,20855300,1592400,73776,3800,0,36868758,0,22139200,0,2194600,402200,10921300,11998859,0,241083,47897242
29-Jan-2021,AMIN,EQUITY,1080000000,266,0,20688800,0,0,105166300,0,26333400,0,0,152188500,0,17438300,0,0,68394700,0,192800,0,1785700,87811500
29-Jan-2021,AMOR,EQUITY,1111111200,3180,21007900,176558700,0,0,234616300,180000,0,0,0,432362900,0,0,0,8775727,502500,1980500,0,0,429573,11688300
29-Jan-2021,AMRT,EQUITY,41524501700,780,250762900,24000521884,9438200,0,2814914161,56316400,409,12280400,0,27144234354,0,4159500115,378178400,1869544238,3341000,2453363328,2601578970,93655400,2821105895,14380267346
29-Jan-2021,ANDI,EQUITY,9350000000,52,19219105,761283100,0,0,1840722179,1826664567,245050700,0,0,4692939651,0,9900,0,5256600,812249,0,951600,0,0,7030349
29-Jan-2021,ANJT,EQUITY,3354175000,640,160980600,95760079,0,0,81400984,100,0,0,0,338141763,0,5000000,2000,0,7099937,0,1794300,0,2137000,16033237
29-Jan-2021,ANTM,EQUITY,24030764725,2220,744528617,107918915,180611157,1700,4003013990,1251110274,134534795,18063675,2833400,6442616523,31064004,151919814,144616124,405767342,26851741,635055061,222423290,1235300,304652706,1923585382
29-Jan-2021,APEX,EQUITY,2659850000,715,0,1827214694,0,0,58333020,0,2800,0,0,1885550514,0,573737577,0,122766950,3500,0,77787,0,0,696585814
29-Jan-2021,APIC,EQUITY,11766313488,775,1288000450,8626349780,9750000,0,166219659,765422157,93223591,25550000,0,10974515637,4523744,260052001,4422100,434409000,20250,43476300,810900,0,44083556,791797851
29-Jan-2021,APII,EQUITY,1075760000,170,0,1000,0,0,44866500,0,0,0,0,44867500,0,0,0,798600,46384500,0,39427400,0,143096000,229706500
29-Jan-2021,APLI,EQUITY,1362671400,190,0,202197800,0,0,558597400,0,165000,0,0,760960200,0,0,0,0,204900,0,1405300,0,0,1610200
29-Jan-2021,APLN,EQUITY,22699326779,156,5283600,9330073448,3183600,0,3091777057,11275300,116010955,17616100,490000,12575710060,0,13727982,0,355089079,19381900,4073800,23087783,0,14476175,429836719
29-Jan-2021,APOL,EQUITY,16452282461,50,0,727162400,1400000,0,779679359,0,1526300,14086735,0,1523854794,0,2653784186,0,1180647657,16069992,0,1410334020,0,85088011,5345923866
