Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
29-Des-2017,AALI,EQUITY,1924688333,13150,75869373,7905977,55968799,49700,47206071,35305199,694563,1965786,4826027,229791495,1562054,6523574,21421780,17644948,18961966,62918392,13165086,0,18800198,160997998
29-Des-2017,ABBA,EQUITY,2755125000,50,82199700,1389614465,0,0,803559851,10533200,10740243,0,0,2296647459,0,0,0,282886300,201100,0,39700,0,0,283127100
29-Des-2017,ABDA,EQUITY,620806680,7250,43822,47304145,0,98,47968998,0,7562,881084,0,96205709,0,426158155,0,97400000,400,0,0,0,0,523558555
29-Des-2017,ABMM,EQUITY,2753165000,2300,11118500,7711500,1600,0,39284143,5771700,2264157,0,0,66151600,0,29484600,0,59847300,651500,296318000,4500,0,153238500,539544400
29-Des-2017,ACES,EQUITY,17150000000,1155,175091027,127966900,22424795,0,173590071,391395278,1025963,662700,1147400,893304134,31969200,394184225,160684243,603062602,475500,3245548857,192113064,5842209,1337815966,5971695866
29-Des-2017,ACST,EQUITY,700000000,2460,170600,481757000,6132840,0,19615416,29049560,269484,1048600,0,538043500,0,26748020,10650600,22438360,9899520,32688160,4223380,7838400,47470060,161956500
29-Des-2017,ADES,EQUITY,589896800,885,108000,1036000,445000,350,30697549,29600,411,25000,0,32341910,0,540301713,0,13288721,616700,883900,250000,0,1191428,556532462
29-Des-2017,ADFO,EQUITY,745543638,0,10000,116729120,0,0,58617000,0,889000,0,0,176245120,0,147319420,0,46500,144076570,0,0,0,243009528,534452018
29-Des-2017,ADHI,EQUITY,3560849376,1885,199459007,38616207,96017819,0,526649645,326354899,16032360,16057302,942900,1220130139,1395632,23919117,39041560,24342855,1776721,265890933,50454650,1793500,116047645,524662613
29-Des-2017,ADMF,EQUITY,1000000000,7125,4366800,447700,0,920700000,21531400,22110300,71500,0,0,969227700,0,0,49500,14668300,486800,11372900,152900,0,3991900,30722300
29-Des-2017,ADMG,EQUITY,3889179559,246,1030000,994575000,3200500,0,397688687,83,450013,0,0,1396944283,0,3000000,54708882,26140518,1501000,7513500,16960600,0,7726000,117550500
29-Des-2017,ADRO,EQUITY,31985962000,1860,1163687500,14975313643,643373900,0,5734609765,859976110,12781138,21988400,1555100,23413285556,156999712,1702623470,1036127183,1382568249,23765929,1788047714,525358361,11936900,1945248926,8572676444
29-Des-2017,AGII,EQUITY,3066660000,605,0,2512600,23409100,0,104008000,3571200,1604400,481300,0,135586600,0,212623400,0,127635582,83200,225883400,46454200,74617300,97109318,784406400
29-Des-2017,AGRO,EQUITY,17912537958,525,299081800,226554657,962120697,15324332514,806586554,41678498,14420105,26857193,1931600,17703563618,0,245434,0,23509190,1134112,0,3912252,0,2203572,31004560
29-Des-2017,AGRS,EQUITY,5256176644,230,0,6086800,0,0,232773175,1537900,0,0,0,240397875,0,149819700,0,0,0,0,444061000,0,65723500,659604200
29-Des-2017,AHAP,EQUITY,840000000,195,522040695,52901987,0,0,149068125,190300,44082,0,16850000,741095189,0,0,0,60014549,33797722,0,751682,0,0,94563953
29-Des-2017,AIMS,EQUITY,220000000,248,0,169964000,0,0,49865500,0,18000,0,0,219847500,0,0,0,0,2100,0,400,0,0,2500
29-Des-2017,AISA,EQUITY,3218600000,476,35971400,863735086,7126500,0,539360504,5614400,13988762,2068200,0,1467864852,1532000,1129746485,11749400,209284250,13777700,297596579,66273255,0,20147479,1750107148
29-Des-2017,AKKU,EQUITY,6449463636,54,0,5746395000,0,0,407477336,0,73199300,0,0,6227071636,0,196089100,0,0,0,0,2040000,0,24262900,222392000
29-Des-2017,AKPI,EQUITY,680000000,725,0,211856202,0,2,28568971,17500,27455,0,0,240470130,0,0,34,71501,503,0,46000,0,10267,128305
29-Des-2017,AKRA,EQUITY,4006329420,6350,79171550,422206700,8372300,0,70663613,77183836,1584692,826000,141500,660150191,4364525,84999584,121481611,107225648,1695200,694438418,99346118,476500,289825805,1403853409
29-Des-2017,AKSI,EQUITY,720000000,292,0,25249700,0,0,1059700,0,0,0,0,26309400,0,0,0,0,100,0,0,0,0,100
29-Des-2017,ALDI,EQUITY,398260000,0,0,218000,0,0,170555500,0,2633000,0,0,173406500,0,80000,0,100000,105000,0,43500,0,0,328500
29-Des-2017,ALDO,EQUITY,550000000,600,0,321230769,0,0,228769231,0,0,0,0,550000000,0,0,0,0,0,0,0,0,0,0
29-Des-2017,ALKA,EQUITY,507665055,306,0,11021250,0,77500,24012655,0,46200,0,0,35157605,0,0,0,260000,2622223,0,33000,0,0,2915223
29-Des-2017,ALMI,EQUITY,616000000,220,0,96725540,0,0,80754400,0,553000,0,0,178032940,0,0,0,170000,932000,0,357800,0,0,1459800
29-Des-2017,ALTO,EQUITY,2191870558,388,0,1478418840,0,0,361815824,4800000,337947294,14300,0,2182996258,0,7560000,0,0,36100,0,1026700,0,0,8622800
29-Des-2017,AMAG,EQUITY,5001552516,380,0,48000,185066933,388000000,48979896,0,0,0,0,622094829,0,32326300,0,29421000,11273700,68437900,34802300,0,13653400,189914600
29-Des-2017,AMFG,EQUITY,434000000,6025,23500,10300482,94500,0,14689600,1675400,73859,148800,0,27006141,1217100,18691900,314900,10042800,10862400,14952200,1129059,0,547500,57757859
29-Des-2017,AMIN,EQUITY,1080000000,400,0,20753500,0,0,120291200,0,26333400,0,0,167378100,0,0,0,50000,70452200,0,339700,0,1780000,72621900
29-Des-2017,AMRT,EQUITY,41524501700,610,162391100,22742819910,61258400,0,4123945935,55567300,900232,0,0,27146882877,0,5012828115,342681069,1185153338,454200,2632920031,2040083096,340000,3163158974,14377618823
29-Des-2017,ANJT,EQUITY,3354175000,1200,161898100,96193947,0,0,81319216,100,0,0,0,339411363,5692200,2900,187300,0,5499937,0,434800,0,2946500,14763637
29-Des-2017,ANTM,EQUITY,24030764725,625,2596276285,223824850,950551064,0,2611540069,700584909,48479555,2275175,13662300,7147194207,6676518,94414193,67619518,244209847,14221532,422718652,279701622,4063200,69354766,1202979848
29-Des-2017,APEX,EQUITY,2659850000,1780,0,1917568373,0,0,53507793,0,50564698,0,0,2021640864,0,352970027,0,91409454,23845467,0,89187,0,92181329,560495464
29-Des-2017,APIC,EQUITY,11765636515,466,364697000,8972861132,0,0,60510086,1821639675,142868871,0,0,11362576764,0,1,0,403059500,250,0,0,0,0,403059751
29-Des-2017,APII,EQUITY,1075760000,200,0,0,0,0,38148400,0,0,0,0,38148400,0,0,0,19025100,54370700,0,16808800,0,146221000,236425600
29-Des-2017,APLI,EQUITY,1500000000,72,0,340016900,0,0,557765200,0,165000,0,0,897947100,0,0,0,0,282000,0,1669900,0,0,1951900
29-Des-2017,APLN,EQUITY,20500900000,210,1043802200,6371090800,8752300,0,1283789567,49083300,237582136,700000,110000,8994910303,0,51385382,62883100,440512038,14025600,344082726,165081493,5194300,122825058,1205989697
29-Des-2017,APOL,EQUITY,8670479000,58,0,644379260,1400000,0,749293700,1955000,1155300,512500,0,1398695760,0,294110500,0,294181500,7194500,0,13251500,0,71420000,680158000
29-Des-2017,ARGO,EQUITY,335557450,825,45000,34150914,0,0,438650,0,83000,0,0,34717564,0,280,0,112500,11250,0,91500,0,5720,221250
29-Des-2017,ARII,EQUITY,3000000000,980,226837900,1094523500,9045000,0,498125700,72512000,0,2500000,0,1903544100,0,319208600,0,274829500,3900300,0,1511000,0,9645500,609094900
29-Des-2017,ARMY,EQUITY,8187500000,300,166666600,99387400,50000,0,798167800,561794200,6200000,200000,0,1632466000,0,0,0,1035400,3998600,0,0,0,0,5034000
29-Des-2017,ARNA,EQUITY,7341430976,342,35505168,1035257920,5893123,0,3271809961,190288258,737172,0,0,4539491602,8966974,481396000,177780400,254927684,60783828,848336342,32320482,137770000,799657664,2801939374
29-Des-2017,ARTA,EQUITY,446674175,386,0,15450200,0,0,421446725,0,0,0,0,436896925,0,2400000,0,250,580600,0,6796400,0,0,9777250
29-Des-2017,ARTI,EQUITY,7840000000,50,195503974,2810941286,739500000,0,3345113000,667854600,27447340,0,0,7786360200,0,110600,0,0,23955200,0,7530000,0,20669000,52264800
29-Des-2017,ARTO,EQUITY,1206250000,168,0,50505100,0,0,189291600,0,1444900,0,0,241241600,0,0,0,0,8400,0,0,0,0,8400
29-Des-2017,ASBI,EQUITY,348386472,286,21492,307457472,922,1106,23581990,0,52560,0,0,331115542,0,0,0,1480000,585070,0,3182024,0,17100,5264194
29-Des-2017,ASDM,EQUITY,192000000,1015,0,31254100,0,11200,17602460,2000000,0,0,0,50867760,0,0,0,1673000,605600,0,81800,0,0,2360400
29-Des-2017,ASGR,EQUITY,1348780500,1310,503900,271700,1590100,178000,56792678,5623400,128343,500,0,65088621,0,15906500,21510100,76288353,635000,40576107,7067100,3453500,66470529,231907189
29-Des-2017,ASIA,EQUITY,2275009490,0,250000,16724108,0,0,1029479302,0,2874937,0,22006500,1071334847,0,334,0,1720002,7213673,0,24374673,0,1153401913,1186710595
29-Des-2017,ASII,EQUITY,40483553140,8300,1123560361,135354579,1354225900,535650,535173153,971812068,18646468,33033900,23675730,4196017809,226870939,584651273,2180475219,1572760360,198891700,5409221626,604989131,17552700,3262509003,14057921951
29-Des-2017,ASJT,EQUITY,600000000,600,19920000,9800,464380500,0,32118300,73967300,4110000,0,5102900,599608800,0,0,0,0,100,0,391100,0,0,391200
29-Des-2017,ASMI,EQUITY,8958380460,890,207534500,4373592780,0,0,4213941430,116902000,0,0,0,8911970710,0,339200,0,36623750,6149500,973900,926700,0,1396700,46409750
29-Des-2017,ASRI,EQUITY,19649411888,356,31392000,10875538809,99724000,0,2024393742,270356900,232167806,17413500,3000,13550989757,9168400,187277642,231285620,472515209,39806200,678701256,417026578,14026800,1066164426,3115972131
29-Des-2017,ASRM,EQUITY,214559422,2280,10728,848655,1027742,0,6799037,0,6048,96,0,8692306,0,8400,0,20148,12800,0,342306,0,1453518,1837172
29-Des-2017,ASSA,EQUITY,3397500000,202,52779200,1673479300,28279100,0,1074069600,8650800,3133600,5889600,0,2846281200,0,13888000,0,224635877,2050000,45559300,11956000,0,253129623,551218800
29-Des-2017,ASTR,EQUITY,50400000,0,0,8900,0,606500,186900,0,73800,0,40000,916100,0,0,0,0,11000,0,2000,0,200000,213000
29-Des-2017,ATIC,EQUITY,1875010000,890,0,845404635,0,0,318958837,0,0,0,0,1164363472,0,525000000,0,0,133600,0,0,0,0,525133600
29-Des-2017,ATPK,EQUITY,5760245414,194,334100,20100,18900,0,213977994,3675000,0,0,0,218026094,0,3651000,3400000,46222000,1161500,0,516047807,0,100059129,670541436
29-Des-2017,AUTO,EQUITY,4819733000,2060,574075,63577387,189075,0,42054993,86240950,465,74600,75,192711620,0,316697249,97400,186788626,467225,207967800,7625211,0,50326812,769970323
29-Des-2017,BABP,EQUITY,21261473347,51,289516024,8629578508,0,0,1521556567,453237076,1063600,0,0,10894951775,0,7979569610,0,847268000,7188900,0,2601883,0,1324078446,10160706839
29-Des-2017,BACA,EQUITY,7039500962,216,109000000,3767504663,0,12686999,987980269,1589419046,350166535,0,0,6816757512,0,0,0,0,2000,0,50090,0,222691360,222743450
29-Des-2017,BAJA,EQUITY,1800000000,160,0,88003100,88300,0,310868000,0,0,0,0,398959400,0,0,0,0,1040600,0,0,0,0,1040600
29-Des-2017,BALI,EQUITY,3634456700,1530,86037038,2646517662,0,0,468130800,33973400,73004300,0,0,3307663200,0,0,0,65075200,12800,31625000,135500,0,229895000,326743500
29-Des-2017,BAPA,EQUITY,661784520,88,0,387225400,0,0,265854403,0,1317017,0,0,654396820,0,1032500,0,4239600,375500,0,1735100,0,0,7382700
29-Des-2017,BASS,EQUITY,1756533500,0,0,345928500,0,121000000,172074500,0,203158000,500,250000,842411500,0,0,0,11236500,0,0,196000,0,7115000,18547500
29-Des-2017,BATA,EQUITY,1300000000,570,0,0,0,50000,34601200,1340600,27900,5800,0,36025500,0,39100000,0,72571600,1730500,0,3114000,0,66171100,182687200
29-Des-2017,BAYU,EQUITY,353220780,1400,44024083,102384853,0,27384,44325122,12025100,12308,0,0,202798850,0,0,0,129155448,844,0,9000,0,13405502,142570794
29-Des-2017,BBCA,EQUITY,24655010000,21900,424362832,14212105577,373111500,4000,780238505,418182936,4733663,14178000,731123,16227648136,101360335,683617296,1075700063,913055220,30740759,3308785510,350183166,32517825,1918120914,8414081088
29-Des-2017,BBHI,EQUITY,4015000000,113,0,401353400,0,0,953962800,0,771000,0,0,1356087200,0,0,0,0,2501800,0,800000,0,0,3301800
29-Des-2017,BBKP,EQUITY,9086620432,590,63111399,2829591324,15174416,0,803437303,34419702,21142456,3125000,733465734,4503467334,61911900,56277406,172969516,92070977,2061400,569949061,69930021,10115300,1099080890,2134366471
29-Des-2017,BBLD,EQUITY,1645796054,525,63281585,1179635365,0,1283,40245848,1128596,233457,0,0,1284526134,0,4996895,0,282813673,1926914,0,5244,0,70192500,359935226
29-Des-2017,BBMD,EQUITY,4090090000,1375,0,0,0,0,244506600,0,0,0,0,244506600,0,0,0,0,185206200,0,287200,0,0,185493400
29-Des-2017,BBNI,EQUITY,18648656458,9900,394159165,89455525,187749865,1827636,146355440,377013529,7703261,126855450,661465,1331781336,315230417,218100830,961203497,1309587386,10238787,1782558075,225900988,26228208,1278633059,6127681247
29-Des-2017,BBNP,EQUITY,676833882,1450,0,143340084,0,0,22476586,0,0,0,0,165816670,0,0,0,63310000,0,0,200,0,447707012,511017212
29-Des-2017,BBRI,EQUITY,123345810000,3640,2226410500,587153929,959246500,1108590000,894439553,2459517260,16233002,101620300,4068400,8357279444,805973385,3199710737,6660575968,4443753681,601495325,16808810939,1632205519,235475510,10598939492,44986940556
