Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
29-Mar-2019,AALI,EQUITY,1924688333,11225,57287785,2209745,59100555,49700,47790868,66623620,424630,1690686,4857527,240035116,1599554,4639857,15649913,19014106,1401861,62569411,30394222,386922,15098531,150754377
29-Mar-2019,ABBA,EQUITY,2755125000,89,1806700,1529342065,0,0,752851775,0,171043,0,0,2284171583,0,0,0,293060700,2323200,0,219100,0,0,295603000
29-Mar-2019,ABDA,EQUITY,620806680,5750,21885,47362382,0,98,47938772,0,7500,873384,0,96204021,0,426147055,0,97416200,500,0,0,0,62,523563817
29-Mar-2019,ABMM,EQUITY,2753165000,2160,11370000,6961500,1600,0,40099000,6276200,435500,0,0,65143800,0,57405400,0,34678400,426500,295799000,4500,0,152238400,540552200
29-Mar-2019,ACES,EQUITY,17150000000,1780,215875327,67510600,20692788,0,151875711,156254217,104443,800000,54500,613167586,27428300,330230276,894027653,630507546,270500,3095925464,316176041,7858115,949408519,6251832414
29-Mar-2019,ACST,EQUITY,700000000,1575,252560,478133340,4008820,0,35373816,28409540,291004,0,0,546469080,0,10765200,8872300,22148780,8843620,27382880,6402480,0,69115660,153530920
29-Mar-2019,ADES,EQUITY,589896800,1090,108000,117500,220000,350,31479177,1022100,411,25000,0,32972538,0,540301713,0,14703821,646300,0,250000,0,0,555901834
29-Mar-2019,ADFO,EQUITY,745543638,0,10000,115720120,0,0,58212000,0,1903000,0,0,175845120,0,147319420,0,46500,144476570,0,0,0,243009528,534852018
29-Mar-2019,ADHI,EQUITY,3560849376,1645,183315675,14585247,88922953,5000,512722428,329439310,32066469,18340571,310500,1179708153,5708532,47078539,38118480,28536456,2613021,250881460,55948521,0,136199590,565084599
29-Mar-2019,ADMF,EQUITY,1000000000,10900,4366800,463900,0,920700000,23735500,19931400,41500,0,0,969239100,0,0,141600,13303600,391600,12676400,313600,26300,3857800,30710900
29-Mar-2019,ADMG,EQUITY,3889179559,346,1030000,995450000,2993000,0,388163987,1780083,5833413,0,0,1395250483,0,2243300,2482282,37079718,2558000,54938600,15509600,0,4432800,119244300
29-Mar-2019,ADRO,EQUITY,31985962000,1345,1217183000,15612113543,961710900,0,6386480109,1001832505,25960365,33147600,2516700,25240944722,100529127,904080598,700358163,937117614,17891042,1851635423,510977499,48900000,1673527812,6745017278
29-Mar-2019,AGII,EQUITY,3066660000,560,0,866925857,23409100,0,116589900,1974600,1626500,0,0,1010525957,0,46248100,0,144854560,80200,71681200,169550800,44667700,66187300,543269860
29-Mar-2019,AGRO,EQUITY,21343290230,320,395444000,5258044,1240321746,18529291185,738754602,117523298,9695323,103537484,2204500,21142030182,0,233234,0,566436,3437712,0,2955040,0,2465853,9658275
29-Mar-2019,AGRS,EQUITY,5256176644,320,0,5550323,0,0,9623675,1587900,0,0,0,16761898,0,149932000,0,0,1802300,0,61200,0,5035057480,5186852980
29-Mar-2019,AHAP,EQUITY,2940000000,65,1827142432,227605366,0,0,490742768,980000,3965,0,0,2546474531,147816500,0,0,0,241260215,0,107841,0,55,389184611
29-Mar-2019,AIMS,EQUITY,220000000,180,0,184461690,0,0,35367710,0,18100,0,0,219847500,0,0,0,0,2000,0,500,0,0,2500
29-Mar-2019,AISA,EQUITY,3218600000,168,772100,217538886,9729500,0,1196424389,21822300,938582,590000,9154615,1456970372,250000,913939985,2082500,147078705,14320300,364295622,78891400,0,240143116,1761001628
29-Mar-2019,AKKU,EQUITY,6449463636,50,0,5708200000,0,0,445873836,0,73199400,0,0,6227273236,0,196089300,0,0,1058800,0,2042300,0,23000000,222190400
29-Mar-2019,AKPI,EQUITY,680000000,605,4000,213183673,0,2,28589271,17500,2122,0,0,241796568,0,0,34,1,503,0,97500,0,10300,108338
29-Mar-2019,AKRA,EQUITY,4014694920,4720,97801500,447622200,20396300,0,116142511,162354332,5426351,1545200,299300,851587694,3672900,80355869,112643837,103399557,7548700,658097945,57065064,53500,197944034,1220781406
29-Mar-2019,AKSI,EQUITY,720000000,350,0,24915400,0,0,1384000,0,0,0,0,26299400,0,0,0,0,100,0,10000,0,0,10100
29-Mar-2019,ALDI,EQUITY,398260000,0,0,105000,0,0,170855500,0,2446000,0,0,173406500,0,80000,0,100000,105000,0,43500,0,0,328500
29-Mar-2019,ALDO,EQUITY,1100000000,338,0,321230769,0,0,244052031,0,100,0,0,565282900,0,0,0,0,70000,0,0,0,0,70000
29-Mar-2019,ALKA,EQUITY,507665055,398,0,11021250,0,77500,24111405,0,46200,0,0,35256355,0,0,0,260000,2557223,0,33000,0,0,2850223
29-Mar-2019,ALMI,EQUITY,616000000,755,0,96725740,0,0,50944100,0,443000,0,0,148112840,0,29785200,0,70000,727000,0,797700,0,0,31379900
29-Mar-2019,ALTO,EQUITY,2191870558,396,0,1495087049,0,0,410449024,1000000,276401885,0,0,2182937958,0,0,0,7560000,36000,0,1085100,0,0,8681100
29-Mar-2019,AMAG,EQUITY,5001552516,302,0,48000,185066933,388000000,21167796,0,23887500,0,0,618170229,0,30366300,0,36128700,10834700,41048400,62566800,0,12894300,193839200
29-Mar-2019,AMFG,EQUITY,434000000,5500,23500,11302982,94500,0,17100800,2778200,73776,3800,0,31377558,0,18607100,201900,8394700,10862400,13836200,1186359,0,297783,53386442
29-Mar-2019,AMIN,EQUITY,1080000000,392,0,20688800,0,0,104995000,0,26333400,0,0,152017200,0,17438300,0,0,68571700,0,192800,0,1780000,87982800
29-Mar-2019,AMRT,EQUITY,41524501700,900,137271300,23870039410,31430000,0,2793135635,63648700,397,12280400,0,26907805842,0,4691389715,172887400,2393400538,420900,2184131600,2121030641,630500,3052804564,14616695858
29-Mar-2019,ANDI,EQUITY,1870000000,1750,0,4433500,100000,0,137207400,296447200,53810900,0,0,491999000,0,0,0,8001000,0,0,0,0,0,8001000
29-Mar-2019,ANJT,EQUITY,3354175000,1010,161038300,95781915,0,0,78565948,100,0,0,0,335386263,5692200,0,2000,809500,8603737,0,1544300,0,2137000,18788737
29-Mar-2019,ANTM,EQUITY,24030764725,885,1900301338,65442147,766011336,0,2271099202,1529754918,59705846,18014275,925100,6611254162,4744818,116870584,97952568,333986897,12711298,626470325,334875186,490500,226883467,1754985643
29-Mar-2019,APEX,EQUITY,2659850000,930,0,1968183644,0,0,53521420,0,2800,0,0,2021707864,0,352970027,0,113257921,1930000,0,89187,0,92181329,560428464
29-Mar-2019,APIC,EQUITY,11765966447,560,1032553200,8870035012,7500000,0,31353518,1415443075,1591,0,0,11356886396,0,1,0,406082500,250,2159500,284700,0,553100,409080051
29-Mar-2019,APII,EQUITY,1075760000,190,0,0,0,0,38679400,0,0,0,0,38679400,0,0,0,798600,54072700,0,34802300,0,146221000,235894600
29-Mar-2019,APLI,EQUITY,1500000000,85,0,202544300,0,0,557548900,0,165000,0,0,760258200,0,0,0,0,334800,0,1977400,0,0,2312200
29-Mar-2019,APLN,EQUITY,19364561700,173,903626000,5252936300,39413400,0,1466380067,86285900,304477345,5130600,17757400,8076007012,3235300,30764060,18624767,399021190,12960700,295076983,160563600,1520857,66787231,988554688
29-Mar-2019,APOL,EQUITY,8670479000,58,0,644379260,1400000,0,748152000,1955000,1195300,512500,0,1397594060,0,294110500,0,294181500,8296200,0,13251500,0,71420000,681259700
29-Mar-2019,ARGO,EQUITY,335557450,825,45000,34150914,0,0,438150,0,83500,0,0,34717564,0,280,0,112500,11250,0,91500,0,5720,221250
29-Mar-2019,ARII,EQUITY,3000000000,905,168777700,1098690200,150000,0,498503100,134036000,0,0,0,1900157000,0,312864100,0,274785400,13676000,0,1511000,0,9645500,612482000
29-Mar-2019,ARMY,EQUITY,9006250000,320,394024100,2318118200,0,0,1393460800,2330787000,102100000,200000,0,6538690100,0,454612300,0,447800,12499800,0,0,0,0,467559900
29-Mar-2019,ARNA,EQUITY,7341430976,505,25561497,1050087120,18957123,0,3274786361,147923200,847213,0,0,4518162514,0,308209100,194812900,242176341,57723828,1294270510,30790282,87770000,607515501,2823268462
29-Mar-2019,ARTA,EQUITY,446674175,630,0,39777500,0,0,399600525,0,0,0,0,439378025,0,0,0,250,499500,0,6796400,0,0,7296150
29-Mar-2019,ARTI,EQUITY,7840000000,50,195503974,2812478386,739500000,0,3499331500,506751300,27947340,0,0,7781512500,0,110700,0,0,24202800,0,12130000,0,20669000,57112500
29-Mar-2019,ARTO,EQUITY,1206250000,150,0,50505200,0,0,190744800,0,0,0,0,241250000,0,0,0,0,0,0,0,0,0,0
29-Mar-2019,ASBI,EQUITY,348386472,298,21492,308469272,922,1106,19966890,0,52656,0,0,328512338,0,0,0,6088400,530170,0,1248828,0,0,7867398
29-Mar-2019,ASDM,EQUITY,192000000,1080,0,31252100,0,13200,17336660,2000000,0,0,0,50601960,0,11300,0,1618000,605600,0,391300,0,0,2626200
29-Mar-2019,ASGR,EQUITY,1348780500,1385,2500,108260,0,178000,110889278,5356200,128301,500,142800,116805839,0,12846000,9100900,48315553,729700,36579100,11363500,3453500,58124218,180512471
29-Mar-2019,ASIA,EQUITY,2275009490,0,250000,16706639,0,0,1023076508,0,3195200,0,22006500,1065234847,0,334,0,1720002,13351173,0,24374673,0,1153364413,1192810595
29-Mar-2019,ASII,EQUITY,40483553140,7325,1457904091,27975514,1414912705,555650,671816232,1096176442,14705813,32373800,23170430,4739590677,202798688,465251367,2273699395,1425808479,3098120,5129864303,663099419,38675100,3312443412,13514738283
29-Mar-2019,ASJT,EQUITY,600000000,284,12820000,2413100,464365700,0,14183500,96613400,4110000,0,5102900,599608600,0,0,0,0,500,0,390900,0,0,391400
