Date,Code,Type,Sec. Num,Price,Local IS,Local CP,Local PF,Local IB,Local ID,Local MF,Local SC,Local FD,Local OT,Total,Foreign IS,Foreign CP,Foreign PF,Foreign IB,Foreign ID,Foreign MF,Foreign SC,Foreign FD,Foreign OT,Total
31-Jan-2018,AALI,EQUITY,1924688333,13000,72738818,8783135,56343799,49700,59356493,30154059,966423,2276286,4809927,235478640,1538654,6462974,21424980,20225925,10458364,62441222,22013095,363522,10382117,155310853
31-Jan-2018,ABBA,EQUITY,2755125000,50,82199700,1416284465,0,0,776889851,10533200,10740243,0,0,2296647459,0,0,0,282886300,201100,0,39700,0,0,283127100
31-Jan-2018,ABDA,EQUITY,620806680,7400,43822,47304145,0,98,47967798,0,7562,881084,0,96204509,0,426159355,0,97400000,400,0,0,0,0,523559755
31-Jan-2018,ABMM,EQUITY,2753165000,2240,11315000,7711500,1600,0,40012143,5575200,2534157,0,0,67149600,0,29486600,0,59847300,651500,296318000,4500,0,152238500,538546400
31-Jan-2018,ACES,EQUITY,17150000000,1350,197957327,125759600,22989995,0,162216971,350751078,151085,927000,1192400,861945456,31655300,393748863,197454180,581999229,450000,3273825011,199248952,4303696,1320369313,6003054544
31-Jan-2018,ACST,EQUITY,700000000,2760,170600,478319600,5028540,0,21661416,27364860,325484,1048600,0,533919100,0,26739120,10650600,23362260,10104620,33324560,4076180,7838400,49985160,166080900
31-Jan-2018,ADES,EQUITY,589896800,910,108000,1036000,220000,350,30925549,29600,411,25000,0,32344910,0,540301713,0,13288721,613700,883900,250000,0,1191428,556529462
31-Jan-2018,ADFO,EQUITY,745543638,0,10000,116730120,0,0,58617000,0,888000,0,0,176245120,0,147319420,0,46500,144076570,0,0,0,243009528,534452018
31-Jan-2018,ADHI,EQUITY,3560849376,2230,180974951,24122539,91776619,0,441002965,426266808,9535319,15923402,1390800,1190993403,1395632,26185717,50165760,25086755,2021321,290582069,57446978,1793500,99121617,553799349
31-Jan-2018,ADMF,EQUITY,1000000000,8325,4366800,447700,0,920700000,22213700,21452100,66500,0,0,969246800,0,9400,49500,14668900,487000,11372900,137600,0,3977900,30703200
31-Jan-2018,ADMG,EQUITY,3889179559,286,1030000,994575000,3200500,0,391778687,83,450013,0,0,1391034283,0,3010000,54708882,32140518,1401000,0,16960600,0,15239500,123460500
31-Jan-2018,ADRO,EQUITY,31985962000,2450,1141736500,15625067043,356206200,0,5628209022,926472036,8589425,17992000,2025300,23706297526,160006812,1059101781,1031438683,1428367218,20736629,1904612816,525839533,61990100,2087570902,8279664474
31-Jan-2018,AGII,EQUITY,3066660000,770,0,8708800,23409100,0,102434800,3726500,1515000,481300,0,140275500,0,211896800,0,144655182,56700,212243200,46564200,74617300,89684118,779717500
31-Jan-2018,AGRO,EQUITY,17912657593,590,300274200,225540557,961242797,15324332514,806008895,41295998,11159805,26757193,1954600,17698566559,0,2638834,0,23518484,3868112,0,3892252,0,2203572,36121254
31-Jan-2018,AGRS,EQUITY,5256176644,280,0,6086800,0,0,232773175,1537900,0,0,0,240397875,0,149819700,0,0,0,0,444061000,0,65723500,659604200
31-Jan-2018,AHAP,EQUITY,840000000,180,522040695,52912988,0,0,149057125,190300,44081,0,16850000,741095189,0,0,0,60014549,33797722,0,751682,0,0,94563953
31-Jan-2018,AIMS,EQUITY,220000000,254,0,169964000,0,0,39742505,0,18000,0,10122995,219847500,0,0,0,0,2100,0,400,0,0,2500
31-Jan-2018,AISA,EQUITY,3218600000,545,35971400,703860186,8411500,0,674132797,23532400,15110362,1188200,64407,1462271252,250000,1129444485,11525600,194700755,14427900,318380679,70759850,0,16211479,1755700748
31-Jan-2018,AKKU,EQUITY,6449463636,58,0,5742695000,0,0,411177136,0,73199300,0,0,6227071436,0,196089300,0,0,0,0,2040000,0,24262900,222392200
31-Jan-2018,AKPI,EQUITY,680000000,745,0,211856202,0,2,28568971,17500,27455,0,0,240470130,0,0,34,1,503,0,117500,0,10267,128305
31-Jan-2018,AKRA,EQUITY,4006329420,6225,75640350,422678400,8029700,0,76926313,74366703,1509209,854600,92700,660097975,3665525,85778510,126453411,101671396,1680200,690956934,102716795,476500,290506354,1403905625
31-Jan-2018,AKSI,EQUITY,720000000,342,0,25249700,0,0,1059700,0,0,0,0,26309400,0,0,0,0,100,0,0,0,0,100
31-Jan-2018,ALDI,EQUITY,398260000,0,0,218000,0,0,170555500,0,2633000,0,0,173406500,0,80000,0,100000,105000,0,43500,0,0,328500
31-Jan-2018,ALDO,EQUITY,550000000,675,0,321230769,0,0,228769231,0,0,0,0,550000000,0,0,0,0,0,0,0,0,0,0
31-Jan-2018,ALKA,EQUITY,507665055,490,0,11021250,0,77500,24012655,0,46200,0,0,35157605,0,0,0,260000,2622223,0,33000,0,0,2915223
31-Jan-2018,ALMI,EQUITY,616000000,222,0,96725540,0,0,80754400,0,553000,0,0,178032940,0,0,0,170000,932000,0,357800,0,0,1459800
31-Jan-2018,ALTO,EQUITY,2191870558,390,0,1593818040,0,0,305003524,4800000,272753994,6608700,0,2182984258,0,7560000,0,0,36100,0,1038700,0,0,8634800
31-Jan-2018,AMAG,EQUITY,5001552516,360,0,48000,185066933,388000000,46401096,0,0,0,0,619516029,0,30366300,0,36152700,11273700,47802200,54004200,0,12894300,192493400
31-Jan-2018,AMFG,EQUITY,434000000,5450,23500,10300482,94500,0,15107300,1614500,73859,75900,0,27290041,1217100,18709300,314900,8449300,10929500,16199500,1106859,0,547500,57473959
31-Jan-2018,AMIN,EQUITY,1080000000,392,0,20734300,0,0,120360500,0,26333400,0,0,167428200,0,0,0,0,70452100,0,339700,0,1780000,72571800
31-Jan-2018,AMRT,EQUITY,41524501700,605,162389000,22742819910,60835600,0,2912828735,53466500,898632,0,0,25933238377,0,5054638815,405121769,2373220938,454200,2570725731,2033759096,340000,3153002774,15591263323
31-Jan-2018,ANJT,EQUITY,3354175000,1390,161898100,96012080,0,0,81526183,100,0,0,0,339436463,5692200,0,187300,0,5499937,0,412600,0,2946500,14738537
31-Jan-2018,ANTM,EQUITY,24030764725,915,2477573285,176520820,947035694,0,2517850649,910235805,46390564,16860075,1997100,7094463992,6203718,100533163,69929318,275066972,19981652,428480852,282493222,4063200,68957966,1255710063
31-Jan-2018,APEX,EQUITY,2659850000,1780,0,1917580176,0,0,53495990,0,50564698,0,0,2021640864,0,352970027,0,91409454,23845467,0,89187,0,92181329,560495464
31-Jan-2018,APIC,EQUITY,11765953681,510,847707000,8756443732,7500000,0,86399652,1522270675,142868871,0,16500,11363206430,0,1,0,402747000,250,0,0,0,0,402747251
31-Jan-2018,APII,EQUITY,1075760000,202,0,0,0,0,38148400,0,0,0,0,38148400,0,0,0,19025100,54370700,0,16808800,0,146221000,236425600
31-Jan-2018,APLI,EQUITY,1500000000,94,0,340007900,0,0,557874200,0,165000,0,0,898047100,0,0,0,0,282000,0,1569900,0,0,1851900
31-Jan-2018,APLN,EQUITY,20500900000,236,1004996000,6371773800,11562800,0,1326991067,43765400,231899336,700000,109900,8991798303,0,53516182,62731900,438117138,16213100,343277426,167226593,5194300,122825058,1209101697
31-Jan-2018,APOL,EQUITY,8670479000,58,0,644379260,1400000,0,749293700,1955000,1155300,512500,0,1398695760,0,294110500,0,294181500,7194500,0,13251500,0,71420000,680158000
31-Jan-2018,ARGO,EQUITY,335557450,825,45000,34150914,0,0,438650,0,83000,0,0,34717564,0,280,0,112500,11250,0,91500,0,5720,221250
31-Jan-2018,ARII,EQUITY,3000000000,1050,226837900,1097023500,8355000,0,495515600,73337300,0,2500000,0,1903569300,0,319208600,0,274809800,3894800,0,1511000,0,9645500,609069700
31-Jan-2018,ARMY,EQUITY,8187500000,304,166666600,138848900,0,0,853902000,467785800,5050000,200000,0,1632453300,0,0,0,1035400,4011300,0,0,0,0,5046700
31-Jan-2018,ARNA,EQUITY,7341430976,342,35505168,1035257920,5893123,0,3280549561,180212258,937172,0,0,4538355202,8115474,481396000,196842200,286794384,60788828,815414742,32921582,137770000,783032564,2803075774
31-Jan-2018,ARTA,EQUITY,446674175,286,0,17352700,0,0,419574225,0,0,0,0,436926925,0,2400000,0,250,550600,0,6796400,0,0,9747250
31-Jan-2018,ARTI,EQUITY,7840000000,50,195503974,2810941286,739500000,0,3373634400,637661500,27949040,0,0,7785190200,0,110600,0,0,24425200,0,8230000,0,20669000,53434800
31-Jan-2018,ARTO,EQUITY,1206250000,197,0,50505100,0,0,189291200,0,1444900,0,0,241241200,0,400,0,0,8400,0,0,0,0,8800
31-Jan-2018,ASBI,EQUITY,348386472,292,21492,307854472,922,1106,23199890,0,52560,0,0,331130442,0,0,0,1480000,570170,0,3182024,0,17100,5249294
31-Jan-2018,ASDM,EQUITY,192000000,1050,0,31254100,0,11200,17248660,2000000,0,0,0,50513960,0,0,0,1673000,605600,0,86400,0,349200,2714200
31-Jan-2018,ASGR,EQUITY,1348780500,1285,275900,321700,1341100,178000,61743278,5053800,128343,500,0,69042621,0,15906500,18407600,74869953,635800,40576107,7318200,3453500,66785529,227953189
31-Jan-2018,ASIA,EQUITY,2275009490,0,250000,16724108,0,0,1029479302,0,2874937,0,22006500,1071334847,0,334,0,1720002,7213673,0,24374673,0,1153401913,1186710595
31-Jan-2018,ASII,EQUITY,40483553140,8500,1109470061,132154929,1456140400,535650,504050063,967882741,11111253,31175400,23781630,4236302127,227013039,574579753,2175886919,1425556374,244549000,5292565648,608686644,57203600,3411596656,14017637633
31-Jan-2018,ASJT,EQUITY,600000000,525,19920000,9800,464365700,0,28868400,77219300,4110000,0,5102900,599596100,0,0,0,0,100,0,403800,0,0,403900
31-Jan-2018,ASMI,EQUITY,8958380460,890,209934500,4414392980,0,0,4170577730,113862000,0,0,0,8908767210,0,395300,0,37322950,8430800,973900,1093600,0,1396700,49613250
31-Jan-2018,ASRI,EQUITY,19649411888,394,33094400,10859351409,94676600,0,2010130142,344862600,230863406,16863500,3000,13589845057,7265700,168716042,246136620,464415091,39446800,688601556,397942478,15839400,1048753144,3077116831
31-Jan-2018,ASRM,EQUITY,214559422,2280,10728,848655,1027742,0,6799037,0,6048,96,0,8692306,0,8400,0,20148,12800,0,342306,0,1453518,1837172
31-Jan-2018,ASSA,EQUITY,3397500000,208,52779200,1673479300,26628300,0,1069376900,7973700,2833600,5489600,0,2838560600,0,13888000,0,227635244,2450000,45559300,11956000,0,257450856,558939400
31-Jan-2018,ASTR,EQUITY,50400000,0,0,8900,0,606500,186900,0,73800,0,40000,916100,0,0,0,0,11000,0,2000,0,200000,213000
31-Jan-2018,ATIC,EQUITY,1875010000,720,0,845404635,0,0,318961237,0,0,0,0,1164365872,0,525000000,0,0,131200,0,0,0,0,525131200
31-Jan-2018,ATPK,EQUITY,5760245414,194,334100,20100,18900,0,213977994,3675000,0,0,0,218026094,0,3648500,3400000,46222000,1161500,0,516047807,0,100059129,670538936
31-Jan-2018,AUTO,EQUITY,4819733000,1950,574075,63577387,189075,0,46316993,83657150,465,2500,75,194317720,0,316779649,97400,185207626,466825,206189900,10155811,0,49467012,768364223
31-Jan-2018,BABP,EQUITY,21261473347,54,289516024,8629578508,0,0,1522136567,453237076,1063600,0,0,10895531775,0,7979569610,0,847268000,6608900,0,2601883,0,1324078446,10160126839
31-Jan-2018,BACA,EQUITY,7040274962,210,30000000,3737064463,0,12686999,1008204169,1679409346,350166535,0,0,6817531512,0,0,0,0,2000,0,50090,0,222691360,222743450
31-Jan-2018,BAJA,EQUITY,1800000000,165,0,88003100,691500,0,310264800,0,0,0,0,398959400,0,0,0,0,1040600,0,0,0,0,1040600
31-Jan-2018,BALI,EQUITY,3634456700,1510,86037038,2646517662,0,0,468186000,33973400,73004300,0,0,3307718400,0,0,0,65020000,12800,31625000,135500,0,229895000,326688300
31-Jan-2018,BAPA,EQUITY,661784520,98,0,537369900,0,0,115599903,0,1317017,0,0,654286820,0,1032500,0,4239600,485500,0,1735100,0,0,7492700
31-Jan-2018,BASS,EQUITY,1756533500,0,0,345928500,0,121000000,172074500,0,203158000,500,250000,842411500,0,0,0,11236500,0,0,196000,0,7115000,18547500
31-Jan-2018,BATA,EQUITY,1300000000,630,0,0,0,50000,34346100,1340600,27900,5800,0,35770400,0,39100000,0,72571600,1979600,0,3120000,0,66171100,182942300
31-Jan-2018,BAYU,EQUITY,353220780,1450,44024083,102384853,0,27384,44281322,12068900,12308,0,0,202798850,0,0,0,129155448,844,0,9000,0,13405502,142570794
31-Jan-2018,BBCA,EQUITY,24655010000,22725,417764132,14213133620,288677200,1116000,780513909,409469875,4069887,13921600,631423,16129297646,104269659,701026133,1092139706,839519744,30706959,3393124303,332936798,49594031,1969114245,8512431578
31-Jan-2018,BBHI,EQUITY,4015000000,166,0,401353400,0,0,953962800,0,771000,0,0,1356087200,0,0,0,0,2501800,0,800000,0,0,3301800
31-Jan-2018,BBKP,EQUITY,9086620432,640,62651499,2829489092,15174416,0,803533035,34665716,23180542,0,733465734,4502160034,61449100,54424994,172034616,83266877,2061400,584230761,69009833,10115300,1099080890,2135673771
31-Jan-2018,BBLD,EQUITY,1645796054,560,63281585,1179635365,0,1283,40245848,1128596,233457,0,0,1284526134,0,4996895,0,282813673,1926914,0,5244,0,70192500,359935226
