Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
398063,398064,9:07:43,PTBA,B,RG,0,5,0,D,--,Full Matched
524884,524885,9:15:34,PTBA,B,RG,0,6,0,D,--,Full Matched
527942,527943,9:15:47,PTBA,B,RG,0,8,0,D,--,Full Matched
1808,1809,8:45:00,PTBA,B,RG,2600,10,10,D,--,Open
2048,2049,8:45:00,PTBA,B,RG,2600,10,10,D,--,Open
3042,3043,8:45:00,PTBA,B,RG,2600,1,1,D,--,Open
3580,3581,8:45:00,PTBA,B,RG,2600,44,44,D,--,Open
8272,8273,8:45:00,PTBA,B,RG,2600,1,1,D,--,Open
9380,9381,8:45:00,PTBA,B,RG,2600,10,10,D,--,Open
9400,9401,8:45:00,PTBA,B,RG,2600,6,6,D,--,Open
9853,9854,8:45:00,PTBA,B,RG,2600,10,0,D,--,Withdrawn
9868,9869,8:45:00,PTBA,B,RG,2600,1,1,D,--,Open
10577,10578,8:45:00,PTBA,B,RG,2600,40,40,D,--,Open
12069,12070,8:45:00,PTBA,B,RG,2600,60,60,D,--,Open
12163,12164,8:45:00,PTBA,B,RG,2600,1,1,D,--,Open
14819,14820,8:45:00,PTBA,B,RG,2600,130,0,D,--,Withdrawn
16987,16988,8:45:01,PTBA,B,RG,2600,39,0,D,--,Withdrawn
19806,19807,8:45:01,PTBA,B,RG,2600,50,50,D,--,Open
19942,19943,8:45:01,PTBA,B,RG,2600,50,50,D,--,Open
20087,20088,8:45:01,PTBA,B,RG,2600,20,20,D,--,Open
20388,20389,8:45:01,PTBA,B,RG,2600,12,12,D,--,Open
21307,21308,8:45:01,PTBA,B,RG,2600,100,100,D,--,Open
21390,21391,8:45:01,PTBA,B,RG,2600,1,1,D,--,Open
21870,21871,8:45:01,PTBA,B,RG,2600,700,700,D,--,Open
24136,24137,8:45:01,PTBA,B,RG,2600,2,2,D,--,Open
25661,25662,8:45:01,PTBA,B,RG,2600,50,50,D,--,Open
29946,29947,8:45:02,PTBA,B,RG,2600,1,1,D,--,Open
34270,34271,8:45:04,PTBA,B,RG,2600,10,10,D,--,Open
37632,37633,8:45:05,PTBA,B,RG,2600,100,100,D,--,Open
38388,38389,8:45:06,PTBA,B,RG,2600,10,10,D,--,Open
41124,41125,8:45:06,PTBA,B,RG,2600,35,35,D,--,Open
41228,41229,8:45:06,PTBA,B,RG,2600,1,1,D,--,Open
41465,41466,8:45:07,PTBA,B,RG,2600,1,1,D,--,Open
42977,42978,8:45:07,PTBA,B,RG,2600,10,10,D,--,Open
43876,43877,8:45:09,PTBA,B,RG,2600,25,25,D,--,Open
47911,47912,8:45:14,PTBA,B,RG,2600,12,12,D,--,Open
48857,48858,8:45:15,PTBA,B,RG,2600,5,5,D,--,Open
49323,49324,8:45:16,PTBA,B,RG,2600,1,1,D,--,Open
49650,49651,8:45:23,PTBA,B,RG,2600,10,10,D,--,Open
51047,51048,8:46:27,PTBA,B,RG,2600,1,1,D,--,Open
53212,53213,8:50:42,PTBA,B,RG,2600,20,20,D,--,Open
108455,108456,9:00:02,PTBA,B,RG,2600,1,1,D,--,Open
235264,235265,9:00:25,PTBA,B,RG,2600,400,400,D,--,Open
317065,317066,9:03:44,PTBA,B,RG,2600,10,10,D,--,Open
320018,320019,9:03:52,PTBA,B,RG,2600,100,100,D,--,Open
364647,364648,9:05:58,PTBA,B,RG,2600,5,5,D,--,Open
366843,366844,9:06:04,PTBA,B,RG,2600,10,10,D,--,Open
388730,388731,9:07:11,PTBA,B,RG,2600,1,0,D,--,Withdrawn
456147,456148,9:10:53,PTBA,B,RG,2600,5,5,D,--,Open
496511,496512,9:13:34,PTBA,B,RG,2600,1,0,D,--,Withdrawn
526050,526051,9:15:39,PTBA,B,RG,2600,1,1,D,--,Open
594766,594767,9:20:26,PTBA,B,RG,2600,1,1,D,--,Open
622546,622547,9:22:39,PTBA,B,RG,2600,10,10,D,--,Open
639637,639638,9:23:55,PTBA,B,RG,2600,200,200,D,--,Open
641355,641356,9:24:03,PTBA,B,RG,2600,25,25,D,--,Open
678524,678525,9:26:52,PTBA,B,RG,2600,30,30,D,--,Open
804342,804343,9:38:06,PTBA,B,RG,2600,100,0,D,--,Withdrawn
887798,887799,9:46:27,PTBA,B,RG,2600,60,60,F,--,Open
988337,988338,9:57:17,PTBA,B,RG,2600,12,12,D,--,Open
998574,998575,9:58:28,PTBA,B,RG,2600,770,0,D,--,Withdrawn
1085036,1085037,10:09:01,PTBA,B,RG,2600,1,1,D,--,Open
1178798,1178799,10:22:11,PTBA,B,RG,2600,10,10,D,--,Open
1233183,1233184,10:31:27,PTBA,B,RG,2600,100,100,D,--,Open
1370808,1370809,10:55:31,PTBA,B,RG,2600,20,20,D,--,Open
1551134,1551135,11:25:40,PTBA,B,RG,2600,5,5,F,--,Open
1615554,1615555,13:30:05,PTBA,B,RG,2600,20,20,D,--,Open
1625730,1625731,13:30:13,PTBA,B,RG,2600,10,10,D,--,Open
1626822,1626823,13:30:14,PTBA,B,RG,2600,8,8,D,--,Open
1819861,1819862,13:57:01,PTBA,B,RG,2600,10,10,D,--,Open
1923476,1923477,14:10:57,PTBA,B,RG,2600,5,5,D,--,Open
1941633,1941634,14:13:41,PTBA,B,RG,2600,1,1,D,--,Open
2115720,2115721,14:37:40,PTBA,B,RG,2600,1,1,D,--,Open
2208804,2208805,14:48:10,PTBA,B,RG,2600,4,0,D,--,Withdrawn
2240403,2240404,14:50:36,PTBA,B,RG,2600,1,1,D,--,Open
2279155,2279156,14:57:53,PTBA,B,RG,2600,12078,0,F,--,Withdrawn
1701,1702,8:45:00,PTBA,B,RG,2610,100,100,D,--,Open
3020,3021,8:45:00,PTBA,B,RG,2610,1,1,D,--,Open
6190,6191,8:45:00,PTBA,B,RG,2610,100,100,D,--,Open
8237,8238,8:45:00,PTBA,B,RG,2610,1,1,D,--,Open
14914,14915,8:45:00,PTBA,B,RG,2610,1500,0,D,--,Withdrawn
17557,17558,8:45:01,PTBA,B,RG,2610,1,1,D,--,Open
21320,21321,8:45:01,PTBA,B,RG,2610,100,100,D,--,Open
21524,21525,8:45:01,PTBA,B,RG,2610,10,10,D,--,Open
26130,26131,8:45:01,PTBA,B,RG,2610,50,50,D,--,Open
26135,26136,8:45:01,PTBA,B,RG,2610,50,50,D,--,Open
29157,29158,8:45:02,PTBA,B,RG,2610,50,50,D,--,Open
32774,32775,8:45:03,PTBA,B,RG,2610,1,1,D,--,Open
37783,37784,8:45:05,PTBA,B,RG,2610,2,2,D,--,Open
42382,42383,8:45:07,PTBA,B,RG,2610,2,2,D,--,Open
49334,49335,8:45:16,PTBA,B,RG,2610,2,2,D,--,Open
50494,50495,8:46:02,PTBA,B,RG,2610,2,2,D,--,Open
214277,214278,9:00:14,PTBA,B,RG,2610,1,0,D,--,Withdrawn
299014,299015,9:02:56,PTBA,B,RG,2610,1,1,D,--,Open
317218,317219,9:03:44,PTBA,B,RG,2610,50,50,D,--,Open
387384,387385,9:07:07,PTBA,B,RG,2610,1,0,D,--,Withdrawn
473292,473293,9:11:59,PTBA,B,RG,2610,16,16,D,--,Open
641351,641352,9:24:03,PTBA,B,RG,2610,25,25,D,--,Open
643786,643787,9:24:13,PTBA,B,RG,2610,388,388,D,--,Open
822003,822004,9:39:48,PTBA,B,RG,2610,20,20,D,--,Open
1004989,1004990,9:59:13,PTBA,B,RG,2610,1,1,D,--,Open
1006041,1006042,9:59:21,PTBA,B,RG,2610,28,28,D,--,Open
1087853,1087854,10:09:26,PTBA,B,RG,2610,1,1,D,--,Open
1233011,1233012,10:31:26,PTBA,B,RG,2610,100,100,D,--,Open
1624014,1624015,13:30:11,PTBA,B,RG,2610,10,10,D,--,Open
2032312,2032313,14:26:22,PTBA,B,RG,2610,100,100,D,--,Open
2119429,2119430,14:38:10,PTBA,B,RG,2610,30,30,D,--,Open
2206272,2206273,14:47:58,PTBA,B,RG,2610,1,0,D,--,Withdrawn
3051,3052,8:45:00,PTBA,B,RG,2620,1,1,D,--,Open
9838,9839,8:45:00,PTBA,B,RG,2620,1,1,D,--,Open
10394,10395,8:45:00,PTBA,B,RG,2620,100,100,D,--,Open
17763,17764,8:45:01,PTBA,B,RG,2620,80,80,D,--,Open
20237,20238,8:45:01,PTBA,B,RG,2620,1,1,D,--,Open
31912,31913,8:45:03,PTBA,B,RG,2620,1,1,D,--,Open
37132,37133,8:45:05,PTBA,B,RG,2620,20,20,D,--,Open
41928,41929,8:45:07,PTBA,B,RG,2620,18,18,D,--,Open
46313,46314,8:45:12,PTBA,B,RG,2620,1,1,D,--,Open
48881,48882,8:45:15,PTBA,B,RG,2620,20,20,D,--,Open
52776,52777,8:49:37,PTBA,B,RG,2620,25,25,D,--,Open
262876,262877,9:00:57,PTBA,B,RG,2620,1,1,D,--,Open
385892,385893,9:07:03,PTBA,B,RG,2620,1,0,D,--,Withdrawn
1208453,1208454,10:26:59,PTBA,B,RG,2620,1,1,D,--,Open
1355793,1355794,10:52:40,PTBA,B,RG,2620,33,33,D,--,Open
1585563,1585564,13:30:01,PTBA,B,RG,2620,20,20,D,--,Open
1586746,1586747,13:30:01,PTBA,B,RG,2620,20,20,D,--,Open
2278977,2278978,14:57:51,PTBA,B,RG,2620,10070,0,F,--,Withdrawn
3164,3165,8:45:00,PTBA,B,RG,2630,1,1,D,--,Open
6180,6181,8:45:00,PTBA,B,RG,2630,100,100,D,--,Open
8290,8291,8:45:00,PTBA,B,RG,2630,1,1,D,--,Open
9810,9811,8:45:00,PTBA,B,RG,2630,1,1,D,--,Open
13065,13066,8:45:00,PTBA,B,RG,2630,8,0,D,--,Withdrawn
16313,16314,8:45:01,PTBA,B,RG,2630,1,1,D,--,Open
21255,21256,8:45:01,PTBA,B,RG,2630,10,10,D,--,Open
49040,49041,8:45:16,PTBA,B,RG,2630,4,4,D,--,Open
50654,50655,8:46:03,PTBA,B,RG,2630,2,2,D,--,Open
383930,383931,9:06:57,PTBA,B,RG,2630,1,0,D,--,Withdrawn
1005268,1005269,9:59:15,PTBA,B,RG,2630,1,1,D,--,Open
1066386,1066387,10:06:35,PTBA,B,RG,2630,2,2,D,--,Open
1286081,1286082,10:40:37,PTBA,B,RG,2630,750,750,D,--,Open
1512844,1512845,11:19:25,PTBA,B,RG,2630,1,1,D,--,Open
1523653,1523654,11:21:15,PTBA,B,RG,2630,1,1,D,--,Open
1550281,1550282,11:25:33,PTBA,B,RG,2630,3,3,F,--,Open
1618004,1618005,13:30:06,PTBA,B,RG,2630,7,7,D,--,Open
1624399,1624400,13:30:11,PTBA,B,RG,2630,5,0,D,--,Withdrawn
1625728,1625729,13:30:13,PTBA,B,RG,2630,5,5,D,--,Open
1695205,1695206,13:39:35,PTBA,B,RG,2630,250,250,D,--,Open
2233624,2233625,14:49:59,PTBA,B,RG,2630,833,833,F,--,Open
2278668,2278669,14:57:50,PTBA,B,RG,2630,8388,0,F,--,Withdrawn
3009,3010,8:45:00,PTBA,B,RG,2640,1,1,D,--,Open
8242,8243,8:45:00,PTBA,B,RG,2640,1,1,D,--,Open
8746,8747,8:45:00,PTBA,B,RG,2640,3,3,D,--,Open
9797,9798,8:45:00,PTBA,B,RG,2640,1,1,D,--,Open
9954,9955,8:45:00,PTBA,B,RG,2640,10,10,D,--,Open
10387,10388,8:45:00,PTBA,B,RG,2640,100,100,D,--,Open
17424,17425,8:45:01,PTBA,B,RG,2640,1,1,D,--,Open
18491,18492,8:45:01,PTBA,B,RG,2640,20,20,D,--,Open
40945,40946,8:45:06,PTBA,B,RG,2640,100,100,D,--,Open
41768,41769,8:45:07,PTBA,B,RG,2640,1,1,D,--,Open
48984,48985,8:45:15,PTBA,B,RG,2640,4,4,D,--,Open
58246,58247,8:58:57,PTBA,B,RG,2640,1,1,D,--,Open
382592,382593,9:06:53,PTBA,B,RG,2640,1,0,D,--,Withdrawn
392286,392287,9:07:23,PTBA,B,RG,2640,4,4,D,--,Open
398999,399000,9:07:46,PTBA,B,RG,2640,100,100,D,--,Open
409032,409033,9:08:17,PTBA,B,RG,2640,5,5,D,--,Open
726524,726525,9:30:56,PTBA,B,RG,2640,1,1,D,--,Open
793104,793105,9:37:02,PTBA,B,RG,2640,1,1,D,--,Open
1078200,1078201,10:08:04,PTBA,B,RG,2640,3,3,D,--,Open
1190741,1190742,10:24:07,PTBA,B,RG,2640,200,200,D,--,Open
1216740,1216741,10:28:28,PTBA,B,RG,2640,5,5,D,--,Open
1222849,1222850,10:29:35,PTBA,B,RG,2640,2,2,D,--,Open
1232845,1232846,10:31:24,PTBA,B,RG,2640,100,100,D,--,Open
1288601,1288602,10:41:01,PTBA,B,RG,2640,650,650,D,--,Open
1354911,1354912,10:52:30,PTBA,B,RG,2640,33,33,D,--,Open
