Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
938,939,8:45:00,PTBA,B,RG,2610,10,10,D,,Open
1942,1943,8:45:00,PTBA,B,RG,2610,500,500,D,,Open
2967,2968,8:45:00,PTBA,B,RG,2610,50,50,D,,Open
4077,4078,8:45:00,PTBA,B,RG,2610,1,1,D,,Open
4308,4309,8:45:00,PTBA,B,RG,2610,50,50,D,,Open
6121,6122,8:45:00,PTBA,B,RG,2610,150,150,D,,Open
6724,6725,8:45:00,PTBA,B,RG,2610,7500,7500,D,,Open
7778,7779,8:45:00,PTBA,B,RG,2610,15,15,D,,Open
9526,9527,8:45:00,PTBA,B,RG,2610,100,100,D,,Open
11144,11145,8:45:00,PTBA,B,RG,2610,1,1,D,,Open
18022,18023,8:45:01,PTBA,B,RG,2610,2000,2000,D,,Open
20214,20215,8:45:01,PTBA,B,RG,2610,1,1,D,,Open
24109,24110,8:45:01,PTBA,B,RG,2610,1,1,D,,Open
24815,24816,8:45:01,PTBA,B,RG,2610,77,77,D,,Open
26900,26901,8:45:01,PTBA,B,RG,2610,20,20,F,,Open
28754,28755,8:45:01,PTBA,B,RG,2610,5,5,D,,Open
33366,33367,8:45:02,PTBA,B,RG,2610,1000,1000,D,,Open
34036,34037,8:45:02,PTBA,B,RG,2610,4,4,D,,Open
35154,35155,8:45:02,PTBA,B,RG,2610,50,50,D,,Open
36061,36062,8:45:02,PTBA,B,RG,2610,100,0,D,,Withdrawn
38985,38986,8:45:03,PTBA,B,RG,2610,10,10,D,,Open
40644,40645,8:45:03,PTBA,B,RG,2610,10,10,D,,Open
45831,45832,8:45:04,PTBA,B,RG,2610,150,150,D,,Open
48507,48508,8:45:04,PTBA,B,RG,2610,20,20,D,,Open
52822,52823,8:45:05,PTBA,B,RG,2610,50,50,D,,Open
52920,52921,8:45:05,PTBA,B,RG,2610,7,7,D,,Open
54593,54594,8:45:06,PTBA,B,RG,2610,1,1,D,,Open
55984,55985,8:45:06,PTBA,B,RG,2610,388,388,D,,Open
59122,59123,8:45:09,PTBA,B,RG,2610,25,25,D,,Open
60194,60195,8:45:10,PTBA,B,RG,2610,5,5,D,,Open
63158,63159,8:45:13,PTBA,B,RG,2610,100,100,D,,Open
63960,63961,8:45:14,PTBA,B,RG,2610,128,0,D,,Withdrawn
64451,64452,8:45:15,PTBA,B,RG,2610,766,766,D,,Open
64541,64542,8:45:15,PTBA,B,RG,2610,2,2,D,,Open
64853,64854,8:45:15,PTBA,B,RG,2610,100,100,D,,Open
67182,67183,8:45:19,PTBA,B,RG,2610,5,5,D,,Open
70464,70465,8:46:02,PTBA,B,RG,2610,2,2,D,,Open
70516,70517,8:46:02,PTBA,B,RG,2610,250,250,D,,Open
70851,70852,8:46:14,PTBA,B,RG,2610,15,15,D,,Open
70965,70966,8:46:19,PTBA,B,RG,2610,20,20,D,,Open
71903,71904,8:47:28,PTBA,B,RG,2610,1,1,D,,Open
72684,72685,8:48:23,PTBA,B,RG,2610,10,10,D,,Open
72794,72795,8:48:30,PTBA,B,RG,2610,80,80,D,,Open
80405,80406,9:00:00,PTBA,B,RG,2610,1,0,D,,Withdrawn
