Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
2634,2635,8:45:00,TLKM,B,RG,3490,50,0,D,,Amended
2634,490065,9:09:33,TLKM,B,RG,3490,25,0,D,,Amended
5932,5933,8:45:00,TLKM,B,RG,3490,1,1,D,,Open
7029,7030,8:45:00,TLKM,B,RG,3490,1,1,D,,Open
14401,14402,8:45:00,TLKM,B,RG,3490,2,2,D,,Open
32232,32233,8:45:02,TLKM,B,RG,3490,50,50,D,,Open
48682,48683,8:45:05,TLKM,B,RG,3490,1000,1000,D,,Open
52680,52681,8:45:08,TLKM,B,RG,3490,2,2,D,,Open
55658,55659,8:45:10,TLKM,B,RG,3490,100,0,D,,Amended
62139,62140,8:45:20,TLKM,B,RG,3490,33,33,D,,Open
283300,283301,9:00:45,TLKM,B,RG,3490,1,1,D,,Open
387130,387131,9:04:42,TLKM,B,RG,3490,3,3,D,,Open
389147,389148,9:04:48,TLKM,B,RG,3490,6,6,D,,Open
427629,427630,9:06:27,TLKM,B,RG,3490,1,1,D,,Open
533715,533716,9:12:06,TLKM,B,RG,3490,100,100,D,,Open
586416,586417,9:15:26,TLKM,B,RG,3490,5,5,D,,Open
697682,697683,9:22:55,TLKM,B,RG,3490,25,25,D,,Open
702506,702507,9:23:16,TLKM,B,RG,3490,10,10,D,,Open
827578,827579,9:33:01,TLKM,B,RG,3490,50,50,D,,Open
963908,963909,9:45:24,TLKM,B,RG,3490,30,30,F,,Open
1675429,1675430,13:30:03,TLKM,B,RG,3490,1,1,D,,Open
1807563,1807564,13:42:38,TLKM,B,RG,3490,3300,0,D,,Withdrawn
1955645,1955646,14:02:11,TLKM,B,RG,3490,500,500,D,,Open
2140341,2140342,14:27:04,TLKM,B,RG,3490,28,0,D,,Withdrawn
59,60,8:45:00,TLKM,B,RG,3500,10,10,D,,Open
2474,2475,8:45:00,TLKM,B,RG,3500,50,0,D,,Amended
2474,537070,9:12:18,TLKM,B,RG,3500,25,0,D,,Amended
3377,3378,8:45:00,TLKM,B,RG,3500,1000,1000,D,,Open
3541,3542,8:45:00,TLKM,B,RG,3500,20,20,D,,Open
3899,3900,8:45:00,TLKM,B,RG,3500,150,150,D,,Open
4775,4776,8:45:00,TLKM,B,RG,3500,10,10,D,,Open
14308,14309,8:45:00,TLKM,B,RG,3500,1,1,D,,Open
14382,14383,8:45:00,TLKM,B,RG,3500,2,2,D,,Open
14394,14395,8:45:00,TLKM,B,RG,3500,1,1,D,,Open
16730,16731,8:45:01,TLKM,B,RG,3500,43,43,D,,Open
17202,17203,8:45:01,TLKM,B,RG,3500,50,50,D,,Open
21533,21534,8:45:01,TLKM,B,RG,3500,30,30,D,,Open
24690,24691,8:45:01,TLKM,B,RG,3500,50,50,D,,Open
24720,24721,8:45:01,TLKM,B,RG,3500,5,5,D,,Open
28090,28091,8:45:02,TLKM,B,RG,3500,1,1,D,,Open
29365,29366,8:45:02,TLKM,B,RG,3500,4,4,D,,Open
30158,30159,8:45:02,TLKM,B,RG,3500,2,2,D,,Open
30553,30554,8:45:02,TLKM,B,RG,3500,1,1,D,,Open
32085,32086,8:45:02,TLKM,B,RG,3500,2,2,D,,Open
33265,33266,8:45:02,TLKM,B,RG,3500,1,1,D,,Open
43178,43179,8:45:04,TLKM,B,RG,3500,28,28,D,,Open
44852,44853,8:45:04,TLKM,B,RG,3500,5,5,D,,Open
45098,45099,8:45:04,TLKM,B,RG,3500,10,0,D,,Amended
46849,46850,8:45:04,TLKM,B,RG,3500,28,28,D,,Open
49379,49380,8:45:06,TLKM,B,RG,3500,25,25,D,,Open
50121,50122,8:45:06,TLKM,B,RG,3500,2,2,D,,Open
50443,50444,8:45:06,TLKM,B,RG,3500,40,40,D,,Open
50743,50744,8:45:07,TLKM,B,RG,3500,1000,1000,D,,Open
53136,53137,8:45:09,TLKM,B,RG,3500,2,2,D,,Open
53558,53559,8:45:09,TLKM,B,RG,3500,71,71,D,,Open
53753,53754,8:45:09,TLKM,B,RG,3500,28,28,D,,Open
58739,58740,8:45:15,TLKM,B,RG,3500,2,2,D,,Open
61625,61626,8:45:19,TLKM,B,RG,3500,3,3,D,,Open
62133,62134,8:45:20,TLKM,B,RG,3500,33,33,D,,Open
62253,62254,8:45:20,TLKM,B,RG,3500,5,5,D,,Open
274634,274635,9:00:35,TLKM,B,RG,3500,1000,0,D,,Withdrawn
375511,375512,9:04:12,TLKM,B,RG,3500,10,10,D,,Open
425724,425725,9:06:22,TLKM,B,RG,3500,1,1,D,,Open
427417,427418,9:06:26,TLKM,B,RG,3500,1,1,D,,Open
442680,442681,9:07:08,TLKM,B,RG,3500,10,10,D,,Open
446830,446831,9:07:20,TLKM,B,RG,3500,5,5,D,,Open
485180,485181,9:09:17,TLKM,B,RG,3500,10,10,D,,Open
597284,597285,9:16:08,TLKM,B,RG,3500,10,0,D,,Amended
606300,606301,9:16:43,TLKM,B,RG,3500,5,5,D,,Open
648946,648947,9:19:32,TLKM,B,RG,3500,30,0,D,,Withdrawn
737408,737409,9:25:38,TLKM,B,RG,3500,2,2,D,,Open
953980,953981,9:44:39,TLKM,B,RG,3500,3,3,D,,Open
1257492,1257493,10:20:17,TLKM,B,RG,3500,10,10,D,,Open
1630148,1630149,11:23:15,TLKM,B,RG,3500,8,8,D,,Open
1868080,1868081,13:50:40,TLKM,B,RG,3500,10,10,D,,Open
2003683,2003684,14:09:00,TLKM,B,RG,3500,5,5,D,,Open
1313,1314,8:45:00,TLKM,B,RG,3510,50,0,D,,Amended
1313,548574,9:13:02,TLKM,B,RG,3510,25,0,D,,Amended
13466,13467,8:45:00,TLKM,B,RG,3510,2,2,D,,Open
19568,19569,8:45:01,TLKM,B,RG,3510,5,5,D,,Open
500336,500337,9:10:07,TLKM,B,RG,3510,1,1,D,,Open
760214,760215,9:27:32,TLKM,B,RG,3510,100,100,D,,Open
1688404,1688405,13:30:05,TLKM,B,RG,3510,1,1,D,,Open
2199,2200,8:45:00,TLKM,B,RG,3520,50,0,D,,Amended
2199,799412,9:30:39,TLKM,B,RG,3520,25,0,D,,Amended
13659,13660,8:45:00,TLKM,B,RG,3520,2,2,D,,Open
24668,24669,8:45:01,TLKM,B,RG,3520,5,5,D,,Open
31931,31932,8:45:02,TLKM,B,RG,3520,318,0,D,,Withdrawn
45602,45603,8:45:04,TLKM,B,RG,3520,2,2,D,,Open
62123,62124,8:45:20,TLKM,B,RG,3520,33,33,D,,Open
258264,258265,9:00:20,TLKM,B,RG,3520,20,20,D,,Open
446873,446874,9:07:20,TLKM,B,RG,3520,5,5,D,,Open
