Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
2672,2673,8:45:00,INDF,B,RG,6225,50,50,D,,Open
6495,6496,8:45:00,INDF,B,RG,6225,1,1,D,,Open
9853,9854,8:45:00,INDF,B,RG,6225,200,200,D,,Open
12772,12773,8:45:00,INDF,B,RG,6225,1,1,D,,Open
15000,15001,8:45:00,INDF,B,RG,6225,10,0,D,,Withdrawn
18795,18796,8:45:01,INDF,B,RG,6225,2,2,D,,Open
20238,20239,8:45:01,INDF,B,RG,6225,16,16,D,,Open
23050,23051,8:45:01,INDF,B,RG,6225,10,10,D,,Open
28149,28150,8:45:01,INDF,B,RG,6225,20,20,D,,Open
30261,30262,8:45:02,INDF,B,RG,6225,40,40,D,,Open
32753,32754,8:45:02,INDF,B,RG,6225,10,0,D,,Amended
34616,34617,8:45:02,INDF,B,RG,6225,1,0,D,,Withdrawn
38522,38523,8:45:03,INDF,B,RG,6225,16,16,D,,Open
41543,41544,8:45:03,INDF,B,RG,6225,3,3,D,,Open
42023,42024,8:45:03,INDF,B,RG,6225,15,15,D,,Open
43516,43517,8:45:03,INDF,B,RG,6225,4,4,D,,Open
45442,45443,8:45:04,INDF,B,RG,6225,20,20,D,,Open
46677,46678,8:45:04,INDF,B,RG,6225,1,1,D,,Open
51341,51342,8:45:05,INDF,B,RG,6225,20,20,D,,Open
56148,56149,8:45:07,INDF,B,RG,6225,1,1,D,,Open
57035,57036,8:45:07,INDF,B,RG,6225,2,2,D,,Open
58148,58149,8:45:08,INDF,B,RG,6225,5,5,D,,Open
58177,58178,8:45:08,INDF,B,RG,6225,3,3,D,,Open
58227,58228,8:45:08,INDF,B,RG,6225,1,1,D,,Open
58836,58837,8:45:09,INDF,B,RG,6225,10,10,D,,Open
60754,60755,8:45:11,INDF,B,RG,6225,11,11,D,,Open
60905,60906,8:45:11,INDF,B,RG,6225,10,10,D,,Open
61577,61578,8:45:11,INDF,B,RG,6225,25,25,D,,Open
61665,61666,8:45:11,INDF,B,RG,6225,1,1,D,,Open
62600,62601,8:45:12,INDF,B,RG,6225,5,5,D,,Open
62967,62968,8:45:13,INDF,B,RG,6225,5,5,D,,Open
64022,64023,8:45:14,INDF,B,RG,6225,52,0,D,,Withdrawn
64083,64084,8:45:14,INDF,B,RG,6225,1,0,D,,Withdrawn
65523,65524,8:45:16,INDF,B,RG,6225,5,5,D,,Open
66881,66882,8:45:19,INDF,B,RG,6225,1,0,D,,Withdrawn
71397,71398,8:46:51,INDF,B,RG,6225,10,10,D,,Open
73644,73645,8:49:38,INDF,B,RG,6225,10,10,D,,Open
332829,332830,9:01:11,INDF,B,RG,6225,2,0,D,,Withdrawn
348068,348069,9:01:44,INDF,B,RG,6225,2,2,D,,Open
379624,379625,9:03:04,INDF,B,RG,6225,1,1,D,,Open
403386,403387,9:04:02,INDF,B,RG,6225,1,1,D,,Open
