Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
80987,80988,9:00:00,MYOR,B,RG,2010,1493,0,D,--,Withdrawn
96270,96271,9:00:01,MYOR,B,RG,2010,20,20,D,--,Open
123737,123738,9:00:03,MYOR,B,RG,2010,3,3,D,--,Open
160082,160083,9:00:06,MYOR,B,RG,2010,10,10,D,--,Open
161011,161012,9:00:06,MYOR,B,RG,2010,5,5,D,--,Open
176102,176103,9:00:07,MYOR,B,RG,2010,20,20,D,--,Open
195214,195215,9:00:09,MYOR,B,RG,2010,5,5,D,--,Open
202571,202572,9:00:09,MYOR,B,RG,2010,1000,1000,D,--,Open
203609,203610,9:00:09,MYOR,B,RG,2010,50,50,D,--,Open
203802,203803,9:00:09,MYOR,B,RG,2010,15,15,D,--,Open
217466,217467,9:00:10,MYOR,B,RG,2010,5,5,D,--,Open
261287,261288,9:00:23,MYOR,B,RG,2010,25,0,D,--,Withdrawn
262580,262581,9:00:24,MYOR,B,RG,2010,15,15,D,--,Open
273804,273805,9:00:36,MYOR,B,RG,2010,2,2,D,--,Open
274594,274595,9:00:37,MYOR,B,RG,2010,10,10,D,--,Open
274847,274848,9:00:38,MYOR,B,RG,2010,1,1,D,--,Open
275486,275487,9:00:38,MYOR,B,RG,2010,10,10,D,--,Open
395769,395770,9:04:48,MYOR,B,RG,2010,1,1,D,--,Open
469073,469074,9:08:09,MYOR,B,RG,2010,2,2,D,--,Open
494126,494127,9:09:23,MYOR,B,RG,2010,50,50,D,--,Open
789346,789347,9:27:48,MYOR,B,RG,2010,65,65,F,--,Open
915308,915309,9:37:07,MYOR,B,RG,2010,10,10,D,--,Open
959205,959206,9:41:06,MYOR,B,RG,2010,10,10,D,--,Open
1202515,1202516,10:05:32,MYOR,B,RG,2010,1,1,D,--,Open
1294015,1294016,10:15:59,MYOR,B,RG,2010,1,1,D,--,Open
1397589,1397590,10:29:49,MYOR,B,RG,2010,1,1,D,--,Open
