Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
88607,88608,9:00:01,MYOR,B,RG,2170,2,2,D,,Open
99534,99535,9:00:01,MYOR,B,RG,2170,300,300,D,,Open
103690,103691,9:00:02,MYOR,B,RG,2170,50,50,D,,Open
126136,126137,9:00:03,MYOR,B,RG,2170,20,20,D,,Open
155835,155836,9:00:05,MYOR,B,RG,2170,500,0,D,,Withdrawn
223305,223306,9:00:10,MYOR,B,RG,2170,5,5,D,,Open
262826,262827,9:00:23,MYOR,B,RG,2170,100,100,D,,Open
263850,263851,9:00:24,MYOR,B,RG,2170,25,25,D,,Open
264394,264395,9:00:25,MYOR,B,RG,2170,25,25,D,,Open
264921,264922,9:00:25,MYOR,B,RG,2170,20,20,D,,Open
265880,265881,9:00:26,MYOR,B,RG,2170,8,8,D,,Open
270318,270319,9:00:30,MYOR,B,RG,2170,10,10,D,,Open
271343,271344,9:00:31,MYOR,B,RG,2170,15,15,D,,Open
277754,277755,9:00:38,MYOR,B,RG,2170,10,10,D,,Open
290820,290821,9:00:53,MYOR,B,RG,2170,1,1,D,,Open
375206,375207,9:04:11,MYOR,B,RG,2170,1,1,D,,Open
546390,546391,9:12:54,MYOR,B,RG,2170,10,10,D,,Open
1010883,1010884,9:49:34,MYOR,B,RG,2170,50,50,F,,Open
1150554,1150555,10:05:55,MYOR,B,RG,2170,2,2,D,,Open
1413139,1413140,10:44:14,MYOR,B,RG,2170,100,100,D,,Open
1447282,1447283,10:49:58,MYOR,B,RG,2170,1,1,D,,Open
1712260,1712261,13:30:10,MYOR,B,RG,2170,5,5,D,,Open
2181226,2181227,14:31:33,MYOR,B,RG,2170,23,0,D,,Withdrawn
125769,125770,9:00:03,MYOR,B,RG,2180,1,0,D,,Withdrawn
147858,147859,9:00:04,MYOR,B,RG,2180,10,10,D,,Open
169516,169517,9:00:06,MYOR,B,RG,2180,50,50,D,,Open
255866,255867,9:00:18,MYOR,B,RG,2180,10,10,D,,Open
264967,264968,9:00:25,MYOR,B,RG,2180,8,8,D,,Open
265216,265217,9:00:26,MYOR,B,RG,2180,15,15,D,,Open
270501,270502,9:00:30,MYOR,B,RG,2180,10,10,D,,Open
272377,272378,9:00:32,MYOR,B,RG,2180,150,150,D,,Open
291737,291738,9:00:54,MYOR,B,RG,2180,8,8,D,,Open
940270,940271,9:43:17,MYOR,B,RG,2180,1,1,D,,Open
1679715,1679716,13:30:04,MYOR,B,RG,2180,1,1,D,,Open
2411460,2411461,14:59:55,MYOR,B,RG,2180,980,0,F,,Withdrawn
142272,142273,9:00:04,MYOR,B,RG,2190,10,10,D,,Open
264180,264181,9:00:24,MYOR,B,RG,2190,12,12,D,,Open
264477,264478,9:00:25,MYOR,B,RG,2190,8,8,D,,Open
270317,270318,9:00:30,MYOR,B,RG,2190,7,7,D,,Open
273141,273142,9:00:33,MYOR,B,RG,2190,100,100,D,,Open
90095,90096,9:00:01,MYOR,B,RG,2200,5,5,D,,Open
96303,96304,9:00:01,MYOR,B,RG,2200,30,30,D,,Open
124265,124266,9:00:03,MYOR,B,RG,2200,500,500,D,,Open
134391,134392,9:00:03,MYOR,B,RG,2200,500,500,D,,Open
138879,138880,9:00:04,MYOR,B,RG,2200,1,1,D,,Open
150177,150178,9:00:05,MYOR,B,RG,2200,2,2,D,,Open
151146,151147,9:00:05,MYOR,B,RG,2200,1,1,D,,Open
153170,153171,9:00:05,MYOR,B,RG,2200,10,10,D,,Open
153343,153344,9:00:05,MYOR,B,RG,2200,20,20,D,,Open
173794,173795,9:00:06,MYOR,B,RG,2200,5,5,D,,Open
209284,209285,9:00:09,MYOR,B,RG,2200,1,1,D,,Open
234090,234091,9:00:12,MYOR,B,RG,2200,2,2,D,,Open
264187,264188,9:00:24,MYOR,B,RG,2200,8,8,D,,Open
264588,264589,9:00:25,MYOR,B,RG,2200,10,10,D,,Open
265500,265501,9:00:26,MYOR,B,RG,2200,5,5,D,,Open
271121,271122,9:00:31,MYOR,B,RG,2200,10,10,D,,Open
272836,272837,9:00:33,MYOR,B,RG,2200,60,60,D,,Open
279476,279477,9:00:40,MYOR,B,RG,2200,10,10,D,,Open
282919,282920,9:00:44,MYOR,B,RG,2200,58,58,D,,Open
294070,294071,9:00:57,MYOR,B,RG,2200,10,10,D,,Open
297129,297130,9:01:01,MYOR,B,RG,2200,23,23,D,,Open
321209,321210,9:01:49,MYOR,B,RG,2200,2,2,D,,Open
344857,344858,9:02:49,MYOR,B,RG,2200,1,0,D,,Withdrawn
417860,417861,9:06:01,MYOR,B,RG,2200,50,50,D,,Open
512785,512786,9:10:52,MYOR,B,RG,2200,5,5,D,,Open
