Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
3803,3804,8:45:00,JSMR,B,RG,3980,1,1,D,,Open
12983,12984,8:45:00,JSMR,B,RG,3980,1,1,D,,Open
13982,13983,8:45:00,JSMR,B,RG,3980,2,2,D,,Open
18178,18179,8:45:01,JSMR,B,RG,3980,1,1,D,,Open
30981,30982,8:45:01,JSMR,B,RG,3980,20,20,D,,Open
33434,33435,8:45:02,JSMR,B,RG,3980,10,0,D,,Withdrawn
33491,33492,8:45:02,JSMR,B,RG,3980,2,2,D,,Open
42287,42288,8:45:03,JSMR,B,RG,3980,3,3,D,,Open
45462,45463,8:45:04,JSMR,B,RG,3980,1,1,D,,Open
48881,48882,8:45:05,JSMR,B,RG,3980,5,5,D,,Open
50235,50236,8:45:05,JSMR,B,RG,3980,5,5,D,,Open
54409,54410,8:45:08,JSMR,B,RG,3980,10,10,D,,Open
58007,58008,8:45:11,JSMR,B,RG,3980,26,0,D,,Withdrawn
60304,60305,8:45:15,JSMR,B,RG,3980,2,2,D,,Open
61982,61983,8:45:17,JSMR,B,RG,3980,30,30,D,,Open
64145,64146,8:45:20,JSMR,B,RG,3980,1,1,D,,Open
71093,71094,8:54:17,JSMR,B,RG,3980,5,5,D,,Open
224063,224064,9:00:09,JSMR,B,RG,3980,1,1,D,,Open
337574,337575,9:01:21,JSMR,B,RG,3980,20,20,D,,Open
605978,605979,9:13:11,JSMR,B,RG,3980,10,10,D,,Open
888184,888185,9:30:51,JSMR,B,RG,3980,2,2,D,,Open
1559993,1559994,10:45:38,JSMR,B,RG,3980,2,2,D,,Open
1648228,1648229,10:59:01,JSMR,B,RG,3980,5,5,D,,Open
1716917,1716918,11:08:26,JSMR,B,RG,3980,1,1,D,,Open
1717690,1717691,11:08:32,JSMR,B,RG,3980,1,0,D,,Withdrawn
1754915,1754916,11:14:03,JSMR,B,RG,3980,1,1,D,,Open
1904926,1904927,13:30:06,JSMR,B,RG,3980,1,1,D,,Open
2002188,2002189,13:37:33,JSMR,B,RG,3980,1,1,D,,Open
