Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
10808,10809,8:45:00,JSMR,B,RG,3790,10,0,D,,Withdrawn
17135,17136,8:45:01,JSMR,B,RG,3790,10,10,D,,Open
25368,25369,8:45:01,JSMR,B,RG,3790,1,1,D,,Open
33771,33772,8:45:02,JSMR,B,RG,3790,5,5,D,,Open
40390,40391,8:45:04,JSMR,B,RG,3790,10,10,D,,Open
42149,42150,8:45:04,JSMR,B,RG,3790,20,20,D,,Open
52111,52112,8:45:10,JSMR,B,RG,3790,3,0,D,,Withdrawn
52129,52130,8:45:10,JSMR,B,RG,3790,25,0,D,,Withdrawn
53152,53153,8:45:11,JSMR,B,RG,3790,27,27,D,,Open
53230,53231,8:45:11,JSMR,B,RG,3790,5,5,D,,Open
56193,56194,8:45:15,JSMR,B,RG,3790,5,5,D,,Open
56228,56229,8:45:16,JSMR,B,RG,3790,100,100,D,,Open
58404,58405,8:45:19,JSMR,B,RG,3790,5,5,D,,Open
58791,58792,8:45:20,JSMR,B,RG,3790,1,1,D,,Open
545567,545568,9:12:32,JSMR,B,RG,3790,5,5,D,,Open
547598,547599,9:12:39,JSMR,B,RG,3790,5,5,D,,Open
640593,640594,9:18:06,JSMR,B,RG,3790,1,1,D,,Open
650907,650908,9:18:46,JSMR,B,RG,3790,1,1,D,,Open
853265,853266,9:32:58,JSMR,B,RG,3790,1,1,D,,Open
919289,919290,9:38:02,JSMR,B,RG,3790,35,35,F,,Open
1284497,1284498,10:13:10,JSMR,B,RG,3790,1,1,D,,Open
1540266,1540267,10:42:14,JSMR,B,RG,3790,1,1,D,,Open
1875944,1875945,11:25:53,JSMR,B,RG,3790,10,0,D,,Withdrawn
2021488,2021489,13:36:41,JSMR,B,RG,3790,1,1,D,,Open
2047385,2047386,13:39:04,JSMR,B,RG,3790,1,1,D,,Open
2186093,2186094,13:53:02,JSMR,B,RG,3790,1,0,D,,Withdrawn
2192178,2192179,13:53:45,JSMR,B,RG,3790,100,100,D,,Open
2269176,2269177,14:02:46,JSMR,B,RG,3790,1,1,D,,Open
2373267,2373268,14:13:42,JSMR,B,RG,3790,1,1,D,,Open
2397834,2397835,14:16:29,JSMR,B,RG,3790,5,5,D,,Open
