Queue,OrderNo,Time,Stock,BS,Brd,Price,Rls,Opn,Inv,Brk,Message
10423,10424,8:45:00,JSMR,B,RG,3680,1,1,D,,Open
14181,14182,8:45:00,JSMR,B,RG,3680,10,10,D,,Open
17268,17269,8:45:01,JSMR,B,RG,3680,10,10,D,,Open
22195,22196,8:45:01,JSMR,B,RG,3680,7,7,D,,Open
30271,30272,8:45:02,JSMR,B,RG,3680,55,0,D,,Amended
33018,33019,8:45:02,JSMR,B,RG,3680,30,30,D,,Open
34202,34203,8:45:03,JSMR,B,RG,3680,100,100,D,,Open
42909,42910,8:45:05,JSMR,B,RG,3680,25,25,D,,Open
43246,43247,8:45:05,JSMR,B,RG,3680,54,54,D,,Open
44213,44214,8:45:06,JSMR,B,RG,3680,1,0,D,,Withdrawn
47647,47648,8:45:10,JSMR,B,RG,3680,1,1,D,,Open
47808,47809,8:45:10,JSMR,B,RG,3680,5,5,D,,Open
48120,48121,8:45:10,JSMR,B,RG,3680,28,0,D,,Amended
56520,56521,8:50:26,JSMR,B,RG,3680,5,5,D,,Open
131459,131460,9:00:04,JSMR,B,RG,3680,1,1,D,,Open
354593,354594,9:04:20,JSMR,B,RG,3680,1,1,D,,Open
594223,594224,9:16:24,JSMR,B,RG,3680,1,1,D,,Open
990968,990969,9:45:28,JSMR,B,RG,3680,1,1,D,,Open
1332610,1332611,10:18:25,JSMR,B,RG,3680,1,1,D,,Open
1637096,1637097,10:55:20,JSMR,B,RG,3680,2,2,D,,Open
1650090,1650091,10:57:24,JSMR,B,RG,3680,1,1,D,,Open
1695130,1695131,11:04:30,JSMR,B,RG,3680,1,1,D,,Open
1741296,1741297,11:11:36,JSMR,B,RG,3680,5,5,D,,Open
1886427,1886428,13:30:10,JSMR,B,RG,3680,4,4,D,,Open
22681,22682,8:45:01,JSMR,B,RG,3690,20,20,D,,Open
3444,3445,8:45:00,JSMR,B,RG,3700,1,1,D,,Open
22717,22718,8:45:01,JSMR,B,RG,3700,30,30,D,,Open
34203,34204,8:45:03,JSMR,B,RG,3700,50,50,D,,Open
51292,51293,8:45:15,JSMR,B,RG,3700,5,5,D,,Open
123657,123658,9:00:03,JSMR,B,RG,3700,500,500,D,,Open
351039,351040,9:04:11,JSMR,B,RG,3700,1,1,D,,Open
394386,394387,9:06:01,JSMR,B,RG,3700,2,2,D,,Open
1101946,1101947,9:56:12,JSMR,B,RG,3700,5,5,D,,Open
1306979,1306980,10:15:54,JSMR,B,RG,3700,35,35,F,,Open
1479861,1479862,10:34:14,JSMR,B,RG,3700,4,4,D,,Open
1893489,1893490,13:30:17,JSMR,B,RG,3700,25,25,D,,Open
1892018,1892019,13:30:15,JSMR,B,RG,3710,3,3,D,,Open
1893478,1893479,13:30:17,JSMR,B,RG,3710,20,20,D,,Open
